epoch,train_task,kd_pct,si_pct,kl,val_mae
0,0.0009509717650965073,5.000000080881842,2.0066885111646418,0.7188403106838173,0.0245826174122299
1,0.0005422289349118491,5.217157673770512,2.8331277864685305,0.7176713299937663,0.016917849954670355
2,0.00046665639830628967,6.764352400636355,4.208989743355607,0.719400682697333,0.02452963628783106
3,0.00043365722814328204,9.002257290774924,5.6253051110987915,0.7187403030928999,0.01835655138809129
4,0.00042292294455986663,11.250538113887457,7.0310632887892215,0.7187574679060343,0.02353028483095695
5,0.00038195585081627107,11.25177024816144,7.032356409420284,0.7187057427391934,0.026475703520461226
6,0.00034614001347737665,11.257859202750831,7.03616200590301,0.718553518565148,0.024653529967434046
7,0.0003624553485207992,11.244152823479423,7.027595495259299,0.7188961790241385,0.024113974946363772
8,0.0003433322824830863,11.244508158510287,7.027732528371899,0.7188906983227727,0.027438619613554947
9,0.00031592339483640073,11.234164884063148,7.021353033011672,0.7191458768906438,0.024906729280366587
10,0.00031644701955977115,11.258559938007517,7.036599952065137,0.7185360003765684,0.02648020652551928
11,0.0002947233784739057,11.237999569709304,7.023749741793327,0.7190500095321317,0.02510918068683819
12,0.0003030935363604074,11.222703022595631,7.014189401478712,0.7194324230709619,0.02105391835022318
13,0.0002844497830003754,11.236888652163849,7.023055425773975,0.7190777820528053,0.025286963198307238
14,0.00028160373378211906,11.26193731716686,7.03871080737948,0.718451565892519,0.022841687349084972
15,0.0003213754994461125,11.26908220400294,7.043176394681358,0.7182729429613649,0.018291168380799718
16,0.00027049626508454346,11.241471524941973,7.025919713954949,0.7189632100534216,0.025701308477081394
17,0.00025740724209725503,11.263229923548849,7.03951872529106,0.7184192503714563,0.016416869353625133
18,0.0002643396184556996,11.263276101495554,7.039547567379289,0.7184180960429029,0.017981246654393563
19,0.00026474889579943195,11.250908568618105,7.031817868483384,0.7187272844036745,0.02119374306430285
20,0.00025295382038310074,11.235161850059415,7.021976144891054,0.7191209527247862,0.021750525103606467
21,0.0002451272596804823,11.251199690517272,7.031967224034881,0.7187213099854562,0.017449376322986748
22,0.00023887461086890657,11.246907187088416,7.0293169875104144,0.7188273189810912,0.024023996363603257
23,0.00024076202483879947,11.25436954052066,7.033980948505818,0.7186407601347156,0.019800640425336382
24,0.00023387201109856438,11.263194219127106,7.039496362680088,0.718420143291152,0.019496667391268777
25,0.00023684045288384166,11.267297267253895,7.0420607590748165,0.718317567471398,0.013123543436866617
26,0.00023321241330230707,11.271252690006675,7.044532906692737,0.7182186820643603,0.01824364612136892
27,0.0002332151804582709,11.246741974255748,7.02890686569021,0.7188437238404748,0.019696050382389762
28,0.000221203057146714,11.254402660877808,7.03400167720325,0.7186399319672779,0.011843647977200762
29,0.0002316932574010237,11.254598696728785,7.0341241761832745,0.7186350315840615,0.015681143177208614
30,0.00022827408607166145,11.229497953897319,7.018436234352199,0.7192625493138833,0.021057110280521256
31,0.00022373239539325303,11.270640441732239,7.044150283641038,0.7182339869758294,0.008980932083381516
32,0.00021482508425028413,11.266389355948524,7.041493365280392,0.7183402644348278,0.02041759981973694
33,0.00021069428438077803,11.221328403822744,7.0133302460113995,0.719466788473988,0.011654365323288802
34,0.0002099863900461376,11.263507215532194,7.038949329203733,0.7184420249701842,0.019989440124740902
35,0.00021649891060359201,11.23744714045161,7.0234044771300645,0.7190638194690717,0.014439185782915283
36,0.0002101154587500298,11.2288781563788,7.018048848960831,0.7192780442967298,0.013133917848281993
37,0.00020881032783666022,11.228412472980144,7.017757784734958,0.7192896871069625,0.012543336201676235
38,0.00020625390629884567,11.23280789395368,7.020504955716557,0.7191798007719004,0.021474353166845525
39,0.00021161516309472394,11.223668309437091,7.013903375964562,0.7194735693471707,0.016702615076855856
40,0.00019573579418848879,11.247404692692657,7.029627942099887,0.7188148808311653,0.010122531622769661
41,0.0002061860629952358,11.241404724810657,7.0258779677596115,0.718964880274008,0.006953507814078623
42,0.000201659946561618,11.24512065585562,7.028200414067864,0.7188719817492755,0.01587307442362463
43,0.00020000671579276135,11.230042876210156,7.018776780630027,0.7192489261952448,0.007584624003525239
44,0.00020988681152317554,11.248790348249935,7.030493973802525,0.7187802396384096,0.00796543963627882
45,0.00019218423951078084,11.258111817147508,7.036319886119075,0.718547202939914,0.0076255879210661015
46,0.00019389810022187563,11.251165274411226,7.031978298161208,0.7187208666014113,0.008889613824265976
47,0.00019634607834226117,11.236764572660936,7.022977866174819,0.7190808838850558,0.005962589144328969
48,0.00019466865616756226,11.260700478724775,7.03793781949398,0.7184824860993465,0.008957052037330908
49,0.00019851202506600998,11.23005550211644,7.018784693448025,0.7192486110306122,0.008419539351316225
50,0.00018887294638923115,11.26696508162063,7.041853175990913,0.7183258711286404,0.004465619034302433
51,0.00019151315392361285,11.254928217021625,7.034330149164407,0.7186267924303119,0.01693680487543755
52,0.00018798164431069677,11.237345785498288,7.023341109151218,0.7190663535886553,0.0056258606886035725
53,0.00018648957912619188,11.267596681475608,7.042247930107518,0.718310081173222,0.007517158125548223
54,0.00018680608531565078,11.255391591014494,7.034619760202959,0.7186152081649734,0.006026139521763795
55,0.00018218286108159323,11.229883788491424,7.018200803851797,0.7192719655358566,0.006320707503353756
56,0.00018676771036509827,11.254404358053101,7.034002727275482,0.7186398893833877,0.0068455157154768825
57,0.0001848776962440378,11.196007803185138,6.99750488013983,0.7200998031833008,0.006945985980047135
58,0.00018218860268929196,11.254449005560087,7.034030611709944,0.7186387732752775,0.005993967915709944
59,0.00019074696998582166,11.25270532623434,7.032940832228002,0.7186823653467593,0.007033932010885245
60,0.00017973646782582493,11.248560905941162,7.030350594524711,0.7187859751794017,0.006410334456100321
61,0.00017781927656801508,11.26027970984321,7.037674816419523,0.7184930051014964,0.007532855316930082
62,0.00018213466888274298,11.219393509244332,7.012120941729834,0.7195151604564816,0.006203978504037083
63,0.0001738593231687845,11.240177474803252,7.02511090885775,0.7189955613033384,0.006961762053240458
