trained_after_task,evaluated_on_task,trained_task_idx,eval_task_idx,MAE,MAE_smooth,RMSE,RMSE_smooth,R2,R2_smooth,R_value
task0,full_test,0,-1,0.05622441,0.05620787465653886,0.07668699,0.07660097296623888,0.16927683353424072,0.17113949046359278,-0.056224409490823746
task0,test_task0,0,0,0.027922912,0.02792657857953982,0.028417394,0.028419485429506015,-29.270734786987305,-29.275189978863008,-0.027922911569476128
task0,test_task1,0,1,0.035453457,0.0354621074045812,0.038439453,0.03832183427659413,-2.128361225128174,-2.1092460591327593,-0.03545345738530159
task0,test_task2,0,2,0.72164035,0.718666878998927,0.85410637,0.8395770399997594,-980.0900268554688,-946.9949673717515,-0.7216403484344482
task1,full_test,1,-1,0.053641282,0.05258841722173976,0.063067645,0.06182211964473747,0.43814271688461304,0.46011574863524374,-0.05364128202199936
task1,test_task0,1,0,0.015105087,0.015105116080780138,0.016199054,0.016175039848091967,-8.836345672607422,-8.807203231120695,-0.01510508731007576
task1,test_task1,1,1,0.044942785,0.04412890470444451,0.05017207,0.04910170076787066,-4.329500675201416,-4.104527952178579,-0.04494278505444527
task1,test_task2,1,2,0.053193036,0.05306216566866628,0.061199132,0.060833927969144976,-4.037041187286377,-3.9771031719652505,-0.05319303646683693
task2,full_test,2,-1,0.061460502,0.06118924184367699,0.0730133,0.07255345369983081,0.24696218967437744,0.25641767541133986,-0.061460502445697784
task2,test_task0,2,0,0.006270293,0.006181373959555972,0.007567743,0.007462248453781362,-1.1467783451080322,-1.0873432218204857,-0.006270293146371841
task2,test_task1,2,1,0.01874902,0.018141694862363156,0.023089848,0.022039521864666983,-0.1287679672241211,-0.028411330163908843,-0.018749019131064415
task2,test_task2,2,2,0.11333331,0.11324247054969905,0.124472484,0.12352841180142274,-19.836830139160156,-19.52195072778246,-0.1133333072066307
