epoch,train_loss,train_sup,train_kd,train_si,val_loss,kl,s,lam_kd,lam_si,kd_ratio,si_ratio,lr,time
0,0.002311110176611737,0.002311110176611737,0.0,0.0,0.0018267963501058869,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,40.37635040283203
1,0.0017062853936439218,0.0017043873948751993,1.8856393173950168e-06,1.235945132755374e-08,0.002060461027891965,0.0,0.0,0.00021646846539952972,1.77693421098155e-05,0.0011051136723195345,7.243484222272483e-06,0.0001,39.32138180732727
2,0.0015455213472214656,0.001541684714983693,3.791127881387867e-06,4.550435638464272e-08,0.0007666721710394976,0.0,0.0,0.00043293693079905944,3.5538684219631e-05,0.0024529767176645905,2.9442722655659424e-05,0.0001,39.6341028213501
3,0.0011118183027889349,0.0011059755701603683,5.75345582028407e-06,8.927680828238922e-08,0.0016634888363209926,0.0,0.0,0.0006494053961986106,5.3308026329447376e-05,0.005174816609739059,8.029801997182748e-05,0.0001,40.07783126831055
4,0.0010451316443162357,0.0010371923983152319,7.791606278436247e-06,1.4763972256771135e-07,0.001035368556699033,0.0,0.0,0.0008658738615981189,7.1077368439262e-05,0.007455143398259467,0.00014126423534357988,0.0001,42.171629428863525
5,0.0011827164848702146,0.0011727534317800949,9.733348837805796e-06,2.2970425231390212e-07,0.0010886697163530218,0.0,0.0,0.0010823423269976649,8.884671054908018e-05,0.008229655172916513,0.00019421751134136658,0.0001,37.88823747634888
6,0.0010446899731516863,0.0010326091906106283,1.1735903448567363e-05,3.448790924906818e-07,0.00087546345627523,0.0,0.0,0.0012988107923972213,0.00010661605265889475,0.01123386243783096,0.0003301257802352873,0.0001,38.86402726173401
7,0.0009098801537474753,0.0008954555750463224,1.3963620559491565e-05,4.6095814166141134e-07,0.0006368382555081683,0.0,0.0,0.0015152792577967477,0.00012438539476870866,0.015346659119863576,0.0005066141290838001,0.0001,38.78489637374878
8,0.0009689499922194291,0.0009525901243900125,1.5774199509115685e-05,5.856683203009229e-07,0.0003188578723213781,0.0,0.0,0.0017317477231962378,0.000142154736878524,0.016279683818340388,0.0006044360648163275,0.0001,40.17325711250305
9,0.0008312739333141423,0.0008127891066720959,1.776677813350661e-05,7.18048508539846e-07,0.00041015927679806044,0.0,0.0,0.0019482161885957647,0.00015992407898834075,0.021372952310285496,0.0008637928843469366,0.0001,37.612183809280396
10,0.0008202927331688784,0.0007993582913087519,2.001790174027052e-05,9.165401198560424e-07,0.0005256844688076416,0.0,0.0,0.0021646846539953297,0.00017769342109816036,0.02440336349554046,0.0011173329749190268,0.0001,36.46675992012024
11,0.000778715079897575,0.000757748221218574,1.9962509547265767e-05,1.004349131735238e-06,0.0002941876882744789,0.0,0.0,0.0021646846539953297,0.00017769342109816036,0.025635190665488913,0.001289751743175875,0.0001,37.37914991378784
12,0.0006542408820689281,0.0006329208181510351,2.0207958425968247e-05,1.1121054919247372e-06,0.0006267875536301709,0.0,0.0,0.0021646846539953297,0.00017769342109816036,0.030887642426232882,0.0016998410255377016,0.0001,36.95092225074768
13,0.0006257994258578411,0.0006043485022675273,2.026727731255536e-05,1.1836462777584342e-06,0.000498865446470952,0.0,0.0,0.0021646846539953297,0.00017769342109816036,0.03238621909052271,0.0018914147710121353,0.0001,36.73401141166687
14,0.0005688294592938093,0.0005472252847782151,2.0335169090794915e-05,1.2690054247992747e-06,0.0009218048336780018,0.0,0.0,0.0021646846539953297,0.00017769342109816036,0.03574914899105372,0.0022309066523641726,0.0001,36.30926179885864
15,0.0006321478305498885,0.0006104853071639906,2.0313528211819048e-05,1.3489951740789062e-06,0.0007911231179386441,0.0,0.0,0.0021646846539953297,0.00017769342109816036,0.032134142094814834,0.0021339868759898315,0.0001,36.25869178771973
16,0.0006645185779185338,0.0006428272869188758,2.024772777423417e-05,1.4435632254238432e-06,0.0009608522083220792,0.0,0.0,0.0021646846539953297,0.00017769342109816036,0.03046976931428458,0.0021723444210476474,0.0001,36.27470779418945
17,0.0006115010858773668,0.0005896401821161826,2.0259918548054588e-05,1.600985213129649e-06,0.001289327854893225,0.0,0.0,0.0021646846539953297,0.00017769342109816036,0.03313145146584024,0.0026181232545688686,5e-05,36.28647017478943
18,0.0004698397773436606,0.0004477633663397634,2.039834414059161e-05,1.6780668633056235e-06,0.000607576044395102,0.0,0.0,0.0021646846539953297,0.00017769342109816036,0.043415532537321555,0.0035715725747890747,5e-05,36.246689558029175
19,0.0004388851891253974,0.00041673468802461383,2.0448750699782134e-05,1.7017504010014359e-06,0.0007321572588067494,0.0,0.0,0.0021646846539953297,0.00017769342109816036,0.04659248296925226,0.0038774386631561975,5e-05,36.35478901863098
