epoch,train_loss,val_loss,kl,lam_kd,lam_si,kd_ratio,si_ratio,lr,time
0,0.0008528240568381956,0.0019873561574098187,0.3403642099842117,0.1022457214614732,0.08123514680381044,0.19763656829850143,0.0,0.0001,86.75431513786316
1,0.0006942183811510153,0.0015606196701342821,0.33992721183908314,0.10224328008072767,0.08123380404440003,0.2430659573409405,0.0,0.0001,86.85257244110107
2,0.0006331145382444014,0.0023494343766916827,0.3334676222186568,0.1022015882335033,0.08121087352842689,0.25384801063565043,0.0,0.0001,86.6434326171875
3,0.000598292938122414,0.0006436949472375126,0.33495872723318826,0.10221106585194155,0.08121608621856793,0.2904784498862629,0.0,0.0001,86.63660836219788
4,0.0004981892665869344,0.0008387734485293334,0.34476459327564674,0.10227436083611549,0.0812508984598634,0.33981613884835404,0.0,0.0001,86.7617416381836
5,0.00043727605077452684,0.0003169962597276477,0.34089393798194056,0.10224949251255243,0.08123722088190405,0.38025846951236614,0.0,0.0001,86.60367441177368
6,0.00041354174641661733,6.868547079077141e-05,0.35013397693270193,0.10230924699605687,0.0812700858478312,0.3999022513050914,0.0,0.0001,86.48580050468445
7,0.0003977561673863749,0.00012106154426595832,0.33295914070662164,0.10219785273022,0.08120881900162107,0.4127095387921922,0.0,0.0001,86.53802227973938
8,0.00037686654424272967,8.94670276472776e-05,0.33815598457181206,0.10223139011492434,0.08122726456320818,0.43498587213758044,0.0,0.0001,86.5011990070343
9,0.0003901371030155696,0.00022979456810477868,0.34389703108013175,0.1022688788715484,0.08124788337935154,0.41856907692865747,0.0,0.0001,86.36393570899963
10,0.00034864966879505853,0.0007440890962455989,0.3421444305425236,0.10225747139458899,0.08124160926702371,0.46394413226333464,0.0,0.0001,86.58237862586975
11,0.00033950451001011397,0.0006026603635933631,0.33977388691503624,0.10224218387589322,0.08123320113174137,0.4739353906689275,0.0,0.0001,86.58523845672607
12,0.0003378324452163109,0.0007569207004692766,0.3395764864757739,0.10224033893840369,0.08123218641612198,0.47647463574269217,0.0,5e-05,86.26705646514893
13,0.00030362863128382796,0.0003502763558619544,0.3402870568156382,0.10224516183692774,0.08123483901031017,0.5258655886237767,0.0,5e-05,86.22250699996948
14,0.0002988590007424789,0.0004490893129863074,0.3388304589336411,0.1022362645646029,0.0812299455105317,0.533196532669607,0.0,5e-05,86.15788149833679
15,0.00029348159169353076,0.00036728408479848367,0.3390875118672393,0.10223706046715908,0.08123038325693747,0.5408425404121443,0.0,5e-05,85.60153388977051
16,0.0002884878962887083,0.0007069313102906638,0.33909212805098854,0.10223741445566024,0.08123057795061343,0.5509591011571282,0.0,5e-05,84.15698885917664
17,0.0002853762567349394,0.00041928521964089286,0.33825222330544885,0.10223195784025808,0.08122757681214197,0.5543818415351423,0.0,5e-05,83.92785406112671
18,0.0002859421427823371,0.0005419602129604462,0.3456853047258136,0.10227994114413297,0.08125396762927321,0.5543111094314537,0.0,2.5e-05,83.63645720481873
19,0.00026595890376429474,0.00031864682705430087,0.33894995308672893,0.1022368688473504,0.0812302778660428,0.5904259901181134,0.0,2.5e-05,83.47843217849731
20,0.0002694980909574176,0.00047677953209677884,0.33929706655494807,0.10223887140989103,0.08123137927544015,0.5839871846294551,0.0,2.5e-05,83.57595634460449
21,0.00026771007679092935,0.0003400525007484931,0.345089715328092,0.10227610613060739,0.08125185837183405,0.586645597200568,0.0,2.5e-05,83.81132769584656
22,0.00026643979594064785,0.0004824956252753825,0.3420500682901108,0.10225648717170115,0.0812410679444357,0.5899216546039835,0.0,2.5e-05,85.26427602767944
23,0.00026438665085640455,0.00043263601637768444,0.3438238755561818,0.10226807459046043,0.08124744102475333,0.5949397725739907,0.0,2.5e-05,82.86302638053894
24,0.0002627790013889171,0.0004440012049187634,0.3388613046546171,0.10223577497444081,0.0812296762359424,0.5971047359325387,0.0,1.25e-05,82.77066540718079
25,0.00025774167887019977,0.0003822913504142285,0.341192928765391,0.10225085762875799,0.08123797169581692,0.6073591686592932,0.0,1.25e-05,83.15215253829956
26,0.0002553233305772871,0.000342977145443597,0.34049153155328094,0.10224645838201307,0.0812355521101071,0.6124382209230866,0.0,1.25e-05,83.19121265411377
