epoch,train_loss,val_loss,lr,time
0,0.01076724605813783,0.0007286209636767267,0.0001,153.43838596343994
1,0.004787108900223232,0.000571659034372803,0.0001,160.48632764816284
2,0.003542802318409417,0.0007547252485056374,0.0001,154.6750988960266
3,0.002590413350566745,0.0005023432471973286,0.0001,157.82820558547974
4,0.0018384071862321144,0.0002469809599881079,0.0001,159.0818657875061
5,0.0013890531763608147,0.00040966499193762976,0.0001,165.89619255065918
6,0.0010538991848288402,0.0003456036640622646,0.0001,163.53981161117554
7,0.0007763446096811275,0.00021794231430126207,0.0001,177.98600554466248
8,0.0006612070770921129,0.00027020895548039763,0.0001,223.32048082351685
9,0.0005624352207856756,0.00025546843230700087,0.0001,231.02074027061462
10,0.0005342263898204157,0.00029739060438396136,0.0001,228.79039192199707
11,0.0004307899278123586,0.0003116309304457458,0.0001,208.7218372821808
12,0.0004774401413889234,0.0004654073721692904,0.0001,140.90075945854187
13,0.0009019293423805024,0.0003734482808922663,0.0001,138.4058165550232
14,0.00027975521396679374,0.00126639578158745,5e-05,140.05814242362976
15,0.00037433523716060615,0.0014142782312334449,5e-05,141.1132674217224
16,0.00032862547534847627,0.0015119590861603113,5e-05,146.6469087600708
17,0.0002300092676699038,0.0013272896968596869,5e-05,150.76063895225525
18,0.00019727217293837054,0.001231631100025758,5e-05,141.98882842063904
19,0.00018660897957591862,0.0016775508255725223,5e-05,142.1836655139923
20,0.00015687595882040727,0.0016927568773435647,2.5e-05,140.82019209861755
21,0.00015229624094819562,0.0016816114863247124,2.5e-05,140.05982661247253
22,0.00014085869188147648,0.001778223813473128,2.5e-05,140.32207918167114
23,0.00013454844274367474,0.0019906581825166686,2.5e-05,138.3632562160492
24,0.00013116300098723176,0.001940777253547478,2.5e-05,139.20694398880005
25,0.00012637918784589704,0.0017013775026340585,2.5e-05,138.3745424747467
26,0.00011641860727166427,0.0019409000239111063,1.25e-05,138.9304163455963
27,0.0001138378625492497,0.001853139322499189,1.25e-05,139.7669985294342
