epoch,train_loss,train_sup,train_kd,train_si,val_loss,kl,s,lam_kd,lam_si,kd_ratio,si_ratio,lr,time
0,0.0020958219027875776,0.0020958219027875776,0.0,0.0,0.0008792585767038717,1.962561046814369,0.7579229083070009,0.0,0.0,0.0,0.0,0.0001,67.92920088768005
1,0.001635185299334695,0.0016310494819203878,4.058760504521926e-06,7.705690978519645e-08,0.0008486466469521791,1.9610915089779577,0.7587325273199064,0.00023023464069573638,0.00022781754802378803,0.0024821410186193008,4.7124267700149006e-05,0.0001,68.12042379379272
2,0.0016598802582204798,0.0016514165953172692,8.027573674894245e-06,4.360892283165016e-07,0.001309034212562564,1.963261270970097,0.7582821670942628,0.00046132881312679484,0.00045536464510830715,0.0048362366111278565,0.000262723305585924,0.0001,68.17745900154114
3,0.001441100975493163,0.0014278485968140598,1.1892607523227613e-05,1.3597711558757081e-06,0.0007640214543950503,1.9616153428016319,0.7587212893560995,0.0006907360942884244,0.0006834425211152481,0.008252445682480932,0.0009435641075812727,0.0001,70.09113812446594
4,0.0011502194365005556,0.0011315955038243097,1.623350756330913e-05,2.390425112936652e-06,0.0008118347838098636,1.963385165934067,0.7574508957277795,0.0009258306601028199,0.0009097308977785126,0.014113400493994599,0.002078233976126604,0.0001,76.16415071487427
5,0.0008754108039712673,0.0008512837098071822,2.0514341611177887e-05,3.612752552907283e-06,0.0006087449117846428,1.9670878651498378,0.7553499910846964,0.0011673124908451668,0.0011340095268918817,0.023433959825621714,0.004126922510572374,0.0001,78.36290049552917
6,0.0008274834814815259,0.0007971375044207353,2.4877697448540215e-05,5.4682796122504464e-06,0.0006189286268574004,1.958330409701565,0.7624912835914603,0.0013598866032869296,0.0013736769285290606,0.030064282859156535,0.0066083247999827645,0.0001,75.99274349212646
7,0.0006763255339345192,0.0006402542853198075,2.8733976800279162e-05,7.337271814432476e-06,0.0003720020304869642,1.9612202434899442,0.7599582358802732,0.0016034548747956897,0.0015972990608060541,0.04248542359937152,0.010848728084755203,0.0001,69.76944708824158
8,0.0005923496267240175,0.0005499741181340094,3.296345136271734e-05,9.41205722729073e-06,0.00021733541315556865,1.9639671076848384,0.7574129302868124,0.001851951154871301,0.0018193705993226755,0.055648640390002974,0.015889361287089857,0.0001,67.0807192325592
9,0.000547779559734057,0.0004989767384395614,3.7046732242118926e-05,1.1756089052376693e-05,0.0005751433117748126,1.9613085933428378,0.7596051114615261,0.0020646176277156446,0.0020527159566191004,0.06763073134766995,0.02146135036160201,0.0001,66.70262360572815
10,0.0005110488169184877,0.00045570493814003476,4.1170110090695295e-05,1.417376868775758e-05,0.0009352878385450009,1.9634473541628341,0.7586130147393743,0.0023034868812920003,0.0022778166309454758,0.08056003404712302,0.027734666862595042,0.0001,68.73304152488708
11,0.00048095735268753603,0.00042484658708861345,4.086887409156601e-05,1.524189150735661e-05,0.0006349108570198539,1.9635964803046813,0.7584430500216707,0.002305108805925141,0.0022773062937206565,0.08497400832567649,0.031690733954240685,0.0001,70.44977736473083
