trained_after_task,evaluated_on_task,trained_task_idx,eval_task_idx,MAE,MAE_smooth,RMSE,RMSE_smooth,R2,R2_smooth,R_value
task0,full_test,0,-1,0.05622441,0.05620787465653886,0.07668699,0.07660097296623888,0.16927683353424072,0.17113949046359278,-0.056224409490823746
task0,test_task0,0,0,0.027922912,0.02792657857953982,0.028417394,0.028419485429506015,-29.270734786987305,-29.275189978863008,-0.027922911569476128
task0,test_task1,0,1,0.035453457,0.0354621074045812,0.038439453,0.03832183427659413,-2.128361225128174,-2.1092460591327593,-0.03545345738530159
task0,test_task2,0,2,0.72164035,0.718666878998927,0.85410637,0.8395770399997594,-980.0900268554688,-946.9949673717515,-0.7216403484344482
task1,full_test,1,-1,0.040931996,0.041002341141126226,0.045725618,0.0457461762006539,0.7046533823013306,0.7043877184349536,-0.04093199595808983
task1,test_task0,1,0,0.039059542,0.03861217763360457,0.039681822,0.0392986959033158,-58.02522659301758,-56.890957722059,-0.03905954211950302
task1,test_task1,1,1,0.034466796,0.034508643419663004,0.037372828,0.03731488547354598,-1.9571573734283447,-1.9479949941669483,-0.03446679562330246
task1,test_task2,1,2,0.09755924,0.09827975552193362,0.10505774,0.10543387149481914,-13.843660354614258,-13.950139082234658,-0.09755924344062805
task2,full_test,2,-1,0.037891325,0.03796747151576118,0.04367392,0.043614119564129576,0.7305629849433899,0.7313003528121517,-0.03789132460951805
task2,test_task0,2,0,0.036506187,0.03653289326469195,0.037522785,0.03747890675710495,-51.7769889831543,-51.65362609257882,-0.03650618717074394
task2,test_task1,2,1,0.028608283,0.028488785298091717,0.029813081,0.029411377931496747,-0.8818119764328003,-0.8314423785259359,-0.028608283028006554
task2,test_task2,2,2,0.011834495,0.010964363487436306,0.014193077,0.012397983909494103,0.7290818691253662,0.7932778268628223,-0.011834494769573212
