epoch,train_loss,val_loss,lr,time,task_loss,kd_loss,si_loss
0,0.002615581191832966,0.0016297018934650282,0.0001,49.64635109901428,0.002615581191832966,0.0,0.0
1,0.0014957200001431603,0.0013097696873808266,0.0001,50.461432218551636,0.0014957200001431603,0.0,0.0
2,0.001315669629845135,0.0012675948197573147,0.0001,50.18304133415222,0.001315669629845135,0.0,0.0
3,0.001239922711177438,0.0018979767969464802,0.0001,51.038705348968506,0.001239922711177438,0.0,0.0
4,0.001158141174459334,0.0011662579693525977,0.0001,50.97385549545288,0.001158141174459334,0.0,0.0
5,0.0010639988748800267,0.0011527806950512435,0.0001,50.40173029899597,0.0010639988748800267,0.0,0.0
6,0.0011180075705111048,0.0017454225938705174,0.0001,50.51837468147278,0.0011180075705111048,0.0,0.0
7,0.0009620189143433152,0.0017891294857039469,0.0001,50.71195101737976,0.0009620189143433152,0.0,0.0
8,0.000999514681349164,0.0012381440160614814,0.0001,49.87755370140076,0.000999514681349164,0.0,0.0
9,0.0008761942379637984,0.0016939290595092448,0.0001,51.10588216781616,0.0008761942379637984,0.0,0.0
10,0.0008716573011910033,0.0015406156326064587,0.0001,50.35189938545227,0.0008716573011910033,0.0,0.0
11,0.0008865285692381641,0.001541796497088649,0.0001,50.164690017700195,0.0008865285692381641,0.0,0.0
12,0.0006602661918358284,0.00113016335330507,5e-05,50.73902440071106,0.0006602661918358284,0.0,0.0
13,0.0006569190518710957,0.001278695230228383,5e-05,52.05590844154358,0.0006569190518710957,0.0,0.0
14,0.0006464037847608067,0.0011374302683515051,5e-05,51.96424627304077,0.0006464037847608067,0.0,0.0
15,0.0006282206759387401,0.0012389058898422689,5e-05,52.04414176940918,0.0006282206759387401,0.0,0.0
16,0.0006007303048922836,0.0011606030474586196,5e-05,51.71500849723816,0.0006007303048922836,0.0,0.0
17,0.0005898847615785696,0.001360416576098783,5e-05,52.28232216835022,0.0005898847615785696,0.0,0.0
18,0.0006000115854295802,0.0011834076462251513,5e-05,52.139631271362305,0.0006000115854295802,0.0,0.0
19,0.0005378937851653101,0.001151532895649734,2.5e-05,52.248533725738525,0.0005378937851653101,0.0,0.0
20,0.0005258109256972582,0.0010609254763549597,2.5e-05,52.20273995399475,0.0005258109256972582,0.0,0.0
21,0.0005242074431573083,0.0012954823246508365,2.5e-05,52.06454300880432,0.0005242074431573083,0.0,0.0
22,0.000510435142946874,0.0011602534316876684,2.5e-05,51.547860622406006,0.000510435142946874,0.0,0.0
23,0.0005065452327615912,0.000994464572839079,2.5e-05,52.02094507217407,0.0005065452327615912,0.0,0.0
