trained_after_task,evaluated_on_task,trained_task_idx,eval_task_idx,MAE,MAE_smooth,RMSE,RMSE_smooth,R2,R2_smooth,R_value
task0,full_test,0,-1,0.05622441,0.05620787465653886,0.07668699,0.07660097296623888,0.16927683353424072,0.17113949046359278,-0.056224409490823746
task0,test_task0,0,0,0.027922912,0.02792657857953982,0.028417394,0.028419485429506015,-29.270734786987305,-29.275189978863008,-0.027922911569476128
task0,test_task1,0,1,0.035453457,0.0354621074045812,0.038439453,0.03832183427659413,-2.128361225128174,-2.1092460591327593,-0.03545345738530159
task0,test_task2,0,2,0.72164035,0.718666878998927,0.85410637,0.8395770399997594,-980.0900268554688,-946.9949673717515,-0.7216403484344482
task1,full_test,1,-1,0.032915186,0.03296780635834744,0.03713495,0.037073104542395256,0.8052046895027161,0.8058529534547619,-0.03291518613696098
task1,test_task0,1,0,0.032687806,0.031905215105237375,0.043663554,0.03864932395955267,-70.46487426757812,-54.99358319950536,-0.03268780559301376
task1,test_task1,1,1,0.017271653,0.01721894596674922,0.019359821,0.019238911736444538,0.20646661520004272,0.21634750600425157,-0.017271652817726135
task1,test_task2,1,2,0.0516567,0.05214230310067822,0.053965513,0.053745097984037385,-2.916675329208374,-2.884746132913912,-0.05165670067071915
task2,full_test,2,-1,0.031723175,0.03182324941372465,0.033032756,0.033097221844828474,0.8458645343780518,0.845262363706681,-0.03172317519783974
task2,test_task0,2,0,0.026338471,0.026329370097580768,0.02874665,0.028731997207450455,-29.976255416870117,-29.944686535592623,-0.026338471099734306
task2,test_task1,2,1,0.033666678,0.03357509871835729,0.03423458,0.034083054816850096,-1.4813754558563232,-1.4594587432388915,-0.03366667777299881
task2,test_task2,2,2,0.011540951,0.011811136064099446,0.013594483,0.013521083962829741,0.7514519691467285,0.7541286394803296,-0.011540951207280159
