epoch,train_loss,train_sup,train_kd,train_si,val_loss,kl,s,lam_kd,lam_si,kd_ratio,si_ratio,lr,time
0,0.00033807536694218244,0.00033807536694218244,0.0,0.0,0.00012041710470270638,0.758342806640274,0.018590024099275498,0.0,0.0,0.0,0.0,0.0001,128.96880102157593
1,0.0002431580650118658,0.00024063685338442591,2.517993893282185e-06,3.217734157721692e-09,6.53555501440985e-05,0.7587280761182539,0.018599177122026075,0.0009365227037189981,5.5846016542448265e-06,0.010355378889691813,1.3233096576766517e-05,0.0001,130.34738278388977
2,0.00021818779790121277,0.00021320712300053321,4.968103259042963e-06,1.2571641636590578e-08,0.0002492387576978387,0.755689261691182,0.018526772273700056,0.0018731835951850122,1.1125722649847173e-05,0.0227698492162808,5.7618445016263216e-05,0.0001,130.76974081993103
3,0.00019730608236021718,0.00018986531857100486,7.4104389672092805e-06,3.0324822003032065e-08,7.884703737681859e-05,0.7584158679173013,0.018591851296021766,0.0028095890836349496,1.6747205990142225e-05,0.037558086798764836,0.00015369430906680685,0.0001,130.07955384254456
4,0.00017718495299720629,0.00016729813658402973,9.829921523697948e-06,5.6894889478633154e-08,6.143630332149722e-05,0.7575693307972303,0.0185716696655396,0.003746195813188279,2.230536898612274e-05,0.055478308724403576,0.0003211045211019145,0.0001,129.34426403045654
5,0.00017155240303638736,0.00015920895178060494,1.2251046351843615e-05,9.240490393879171e-08,0.00014788748099233475,0.7571162740101464,0.018560895578346885,0.004682796173499863,2.7865536058675424e-05,0.07141285190417933,0.0005386395194895174,0.0001,128.61311435699463
6,0.0001627928588203483,0.00014796578506092679,1.4689142473298275e-05,1.3793128612322932e-07,9.550406482431032e-05,0.7580142339634206,0.01858133950618209,0.005619238353870204,3.347547431700742e-05,0.09023210587823528,0.0008472809380136556,0.0001,128.30250239372253
7,0.00015625763734743284,0.00013899507513101214,1.707048214488359e-05,1.9208007153711535e-07,0.00015008833581299947,0.7560726549732476,0.018536598351905176,0.006556076945932062,3.8960681969241705e-05,0.1092457459018661,0.0012292523731818159,0.0001,124.04218888282776
8,0.00015321634385368936,0.000133472708585769,1.9484844553391165e-05,2.5879071452917367e-07,6.427351520821005e-05,0.7562374591615327,0.01854010309478349,0.00749263261097329,4.453491237109902e-05,0.12717210229215362,0.001689054235469163,0.0001,110.15138101577759
9,0.0001501935438860304,0.0001279661580103986,2.189141420346354e-05,3.359716721682531e-07,6.51147310406986e-05,0.7573261794584552,0.018566298145523265,0.008428986712663305,5.0172564512282866e-05,0.14575469515570622,0.0022369248602536105,0.0001,101.72650074958801
