epoch,train_loss,val_loss,lr,time
0,0.017471320368614963,0.006496852445011447,0.0001,209.61572408676147
1,0.005257370375826935,0.0009786892004271777,0.0001,204.8906753063202
2,0.0030374738125314906,0.0007861590149047634,0.0001,206.33284878730774
3,0.0019088863559223478,0.0005267393810420731,0.0001,206.03878617286682
4,0.0010861313933504717,0.0004683038381020056,0.0001,206.08555436134338
5,0.0006574669704833504,0.0005102569854400113,0.0001,205.62538480758667
6,0.0004935170743895917,0.0007382325384368252,0.0001,205.51996207237244
7,0.0004247032470499147,0.0004851877603385625,0.0001,204.8093123435974
8,0.0003113314241888322,0.0004982268266165319,0.0001,204.01711177825928
9,0.0002477133274102683,0.0003879573924899428,0.0001,197.29177498817444
10,0.00022124740353155048,0.0003099756092422565,0.0001,195.37199783325195
11,0.0002046225917074635,0.00038876313696911376,0.0001,197.40918397903442
12,0.0001841471977669297,0.0003082335203760779,0.0001,193.202308177948
13,0.0001629227680426719,0.0003376353166871235,0.0001,194.9087953567505
14,0.00015281653704808516,0.0002926097165237806,0.0001,192.62404584884644
15,0.00014774840518899505,0.0003397632082521129,0.0001,192.53924036026
16,0.0001407777922005385,0.00026893730594612723,0.0001,192.31804060935974
17,0.0001374079678938518,0.0003099069553991791,0.0001,194.37525629997253
18,0.00013446615993370026,0.00025368763592058057,0.0001,194.22149348258972
19,0.00013156501763085686,0.0003121302928978134,0.0001,191.67560076713562
20,0.00013006629413627165,0.0002837842939151639,0.0001,190.83679246902466
21,0.00012481762531085038,0.00030512250384209013,0.0001,189.66739153862
22,0.000124740507664896,0.0002862941025385195,0.0001,187.0237090587616
23,0.00012299924261573785,0.0002094346218968704,0.0001,186.7663025856018
24,0.0001363968531007972,0.00020073232897899632,0.0001,186.55247330665588
25,0.00012034939144928597,0.00022365833853364795,0.0001,185.14462113380432
26,0.0001174948951105973,0.00019864516722890925,0.0001,226.21337699890137
27,0.00011948826396313597,0.00017309915550845582,0.0001,233.6949553489685
28,0.00011739247263262943,0.0001551983699474085,0.0001,242.76213359832764
29,0.0001187087730758344,0.00020458442363946013,0.0001,250.2966067790985
30,0.00011438019400954992,0.00026112286384021277,0.0001,297.0334777832031
31,0.0001126605812186501,0.0001876561892390937,0.0001,310.95105361938477
32,0.00011400877162869881,0.00017164537808771286,0.0001,281.95918464660645
33,0.00011234403152602473,0.00037078210438578154,0.0001,282.8452730178833
34,0.00011124883430934515,0.00018912412404052895,5e-05,241.45013546943665
35,0.00010064567258932626,0.00024489594681372916,5e-05,185.68300867080688
36,9.924570335445899e-05,0.00022220388201648041,5e-05,189.07839512825012
37,9.928009533716194e-05,0.0001911380036822446,5e-05,189.43089175224304
38,9.859964090775983e-05,0.0002078364709000635,5e-05,185.82408094406128
39,0.00010025852005252704,0.00018196143959086776,5e-05,185.98961567878723
40,9.710770550768326e-05,0.00019282103362724192,2.5e-05,185.48022055625916
41,9.305071118357777e-05,0.0002154646931201025,2.5e-05,185.5782823562622
42,9.329772325077214e-05,0.00019728830552037023,2.5e-05,185.86998391151428
43,9.218242377629024e-05,0.0001950150873856674,2.5e-05,186.42521142959595
44,9.057835181312259e-05,0.0002131536223309188,2.5e-05,185.61770701408386
45,9.176209296600815e-05,0.00024124924956523715,2.5e-05,186.43731212615967
46,9.077527082326985e-05,0.00022193560347310909,1.25e-05,186.4606876373291
47,8.815665332585132e-05,0.00021765767386994526,1.25e-05,186.4102544784546
48,8.807164155376526e-05,0.0002012704978984967,1.25e-05,185.56008005142212
