epoch,train_loss,val_loss,lr,time,task_loss,kd_loss,ewc_loss
0,0.00489887324645426,0.001069425412326088,5e-05,72.40392875671387,0.0046119629548654105,0.0,0.00028691029228709446
1,0.004704818556784074,0.0009086565214235139,5e-05,71.992347240448,0.004486275065129847,0.0,0.00021854348720964733
2,0.004544769705510208,0.0009550673250682229,5e-05,72.01520085334778,0.0043944335044049515,0.0,0.00015033620820819785
3,0.004582817470702866,0.0008837973502744777,5e-05,71.96707367897034,0.004417328386233365,0.0,0.00016548908230150047
4,0.00456169813307562,0.0010534736608827401,5e-05,71.91324353218079,0.0043985142101371855,0.0,0.0001631839200483552
5,0.004580581992636368,0.0008811307767506714,5e-05,71.9653902053833,0.00442125657530971,0.0,0.00015932541605860742
6,0.00456014055533299,0.0009609408296181776,5e-05,71.97812032699585,0.004415132507398241,0.0,0.00014500804692842937
7,0.004510277561184662,0.0012792204889623244,5e-05,71.84671664237976,0.004361497480063514,0.0,0.00014878007903435794
8,0.004656284597829721,0.0007025720401164289,5e-05,71.95496964454651,0.004476817317328464,0.0,0.00017946727960439687
9,0.004554306568613478,0.0011645297783608704,5e-05,72.13613772392273,0.004396459253246125,0.0,0.00015784731748856945
10,0.004542671677577096,0.0015658081183275608,5e-05,75.00405693054199,0.0043937009558124565,0.0,0.00014897072281862739
11,0.0045250537244544845,0.0014592061641258574,5e-05,72.39682221412659,0.004346476964444071,0.0,0.00017857676115532316
12,0.004506934111602299,0.0009906926935042142,5e-05,74.03202557563782,0.004367449410157468,0.0,0.0001394846991823776
13,0.004446157759952638,0.0014478662714291696,5e-05,72.34837651252747,0.004282766126332398,0.0,0.00016339163228112826
14,0.004338486731664806,0.0013348485865150798,5e-05,73.63338303565979,0.004175680059649238,0.0,0.00016280667036573334
15,0.004198242658223818,0.001119185322710043,2.5e-05,72.19946837425232,0.0040916099996369,0.0,0.00010663265912627058
16,0.004180248446911144,0.0011430307046224335,2.5e-05,72.1443338394165,0.004068222188641913,0.0,0.00011202625840914546
17,0.004159125409458789,0.0008524900988386593,2.5e-05,72.12933278083801,0.004041665036263482,0.0,0.00011746037457899784
18,0.004087209860826166,0.0009945956239724673,2.5e-05,72.34922409057617,0.0039679901206327505,0.0,0.00011921973690742764
19,0.004036826699969893,0.0008834859423033983,2.5e-05,72.2939224243164,0.003917105802896124,0.0,0.00011972089583264064
20,0.004010177997226493,0.0005106056403166077,2.5e-05,72.1503005027771,0.0038904832144716146,0.0,0.0001196947836535052
21,0.004005349748806047,0.0013300154337595746,2.5e-05,72.37969541549683,0.0038699193502820676,0.0,0.00013543039713013796
22,0.003913787229555527,0.0005250387105042507,2.5e-05,72.42192816734314,0.0037719200646026247,0.0,0.00014186716492686175
23,0.003922907511068382,0.00043055960834082033,2.5e-05,72.19053483009338,0.0037823095207416427,0.0,0.00014059799006191828
24,0.003919903376055805,0.00041513150861299016,2.5e-05,72.09704232215881,0.003781192608995147,0.0,0.00013871076928162403
25,0.0038692811450618467,0.0004624621503160724,2.5e-05,72.04543137550354,0.0037365729899097922,0.0,0.00013270815409056338
26,0.0038536568960948338,0.00042865855387414945,2.5e-05,72.22166514396667,0.0037216085773938744,0.0,0.00013204832331855518
27,0.003947413224395854,0.00047559981400594744,2.5e-05,71.9772777557373,0.003810297925302616,0.0,0.00013711530001349096
28,0.003883355855518059,0.0004313376087889429,2.5e-05,72.05288481712341,0.003744161652383011,0.0,0.00013919420327452
29,0.0038223889438999824,0.0005289486989383712,2.5e-05,72.23023390769958,0.0036950510313289793,0.0,0.00012733791630233088
30,0.003854143890827072,0.0006115713625640107,2.5e-05,72.02435660362244,0.0037296856381507544,0.0,0.00012445824766413793
31,0.0038053497121253266,0.0004609811669780203,1.25e-05,72.21819472312927,0.0037134144756878584,0.0,9.193523986778322e-05
32,0.0037455464637430693,0.0006964877660300295,1.25e-05,76.1472647190094,0.0036554243403165167,0.0,9.012212341904913e-05
33,0.0037085964146426386,0.0004459156712049488,1.25e-05,77.22571134567261,0.003622150468090049,0.0,8.644594524746301e-05
34,0.003745248288900329,0.0005723283736637917,1.25e-05,76.60076427459717,0.003651477905650744,0.0,9.377037982412532e-05
35,0.003738423136806114,0.0010657601489542088,1.25e-05,72.56583166122437,0.0036526494757220043,0.0,8.577366041058117e-05
36,0.0037040857612450563,0.0004657642891165573,1.25e-05,70.88181757926941,0.0036202092190471685,0.0,8.387654488582123e-05
37,0.003671305048021564,0.0004974185501176742,6.25e-06,79.11256790161133,0.0036036401749231215,0.0,6.766487286054459e-05
38,0.0036267106925511054,0.0004587320144316128,6.25e-06,79.18971180915833,0.0035600593191262788,0.0,6.665136964097582e-05
39,0.003639681637470749,0.00044827847052066917,6.25e-06,78.30336666107178,0.0035735526721283888,0.0,6.612896907412989e-05
40,0.0036042269980147918,0.0004800166628447768,6.25e-06,79.00841522216797,0.0035387749065782606,0.0,6.545209228484147e-05
41,0.0036019789576440062,0.0004494762188132751,6.25e-06,80.98873376846313,0.003536813552648141,0.0,6.516540489964722e-05
42,0.0036215464815170855,0.00048328225703172986,6.25e-06,84.17758822441101,0.0035561449940307624,0.0,6.540148808570166e-05
43,0.0035879818055962916,0.00048282310343638387,3.125e-06,82.49322032928467,0.003531694409943392,0.0,5.6287392974235284e-05
44,0.0035547317242408598,0.00047616846900872906,3.125e-06,81.57274627685547,0.0034982685197861105,0.0,5.646320201376147e-05
