epoch,train_loss,val_loss,lr,time,task_loss,kd_loss,ewc_loss
0,0.030924914113560454,0.0037998806370368,0.0001,273.2366921901703,0.030924914113560454,0.0,0.0
1,0.009791394597219115,0.006704560954344018,0.0001,214.2624044418335,0.009791394597219115,0.0,0.0
2,0.0032069845772538406,0.0007409546680241686,0.0001,224.54426765441895,0.0032069845772538406,0.0,0.0
3,0.0011455765377027117,0.0008577620016776799,0.0001,213.41563749313354,0.0011455765377027117,0.0,0.0
4,0.0008632326468871097,0.000672416728849875,0.0001,220.1600465774536,0.0008632326468871097,0.0,0.0
5,0.0007576840280728016,0.001136872883277935,0.0001,240.0331630706787,0.0007576840280728016,0.0,0.0
6,0.0008720784485722057,0.0007439144165899964,0.0001,215.27428698539734,0.0008720784485722057,0.0,0.0
7,0.0007075362194717656,0.0005897202244720336,0.0001,213.89693689346313,0.0007075362194717656,0.0,0.0
8,0.0006005041359247925,0.0003843880717534774,0.0001,214.90512681007385,0.0006005041359247925,0.0,0.0
9,0.0004268391120725157,0.000383596542871146,0.0001,215.738995552063,0.0004268391120725157,0.0,0.0
10,0.0003977808496096986,0.0004251800378877112,0.0001,215.18264269828796,0.0003977808496096986,0.0,0.0
11,0.0003133422051380796,0.00030647689068887544,0.0001,211.74032616615295,0.0003133422051380796,0.0,0.0
12,0.0003051786577836735,0.0002947338635750452,0.0001,213.35491800308228,0.0003051786577836735,0.0,0.0
13,0.0002888790932490879,0.0005851303654516541,0.0001,212.14716172218323,0.0002888790932490879,0.0,0.0
14,0.00026839746312108686,0.00041156824461103847,0.0001,213.1454827785492,0.00026839746312108686,0.0,0.0
15,0.00020880446983451232,0.0004516277787767173,0.0001,212.25001668930054,0.00020880446983451232,0.0,0.0
16,0.0002001329565366701,0.0003169241258901987,0.0001,211.77931237220764,0.0002001329565366701,0.0,0.0
17,0.00023330745218146144,0.0003599893012203388,0.0001,211.250994682312,0.00023330745218146144,0.0,0.0
18,0.0001921314505270041,0.00028681907685676846,0.0001,209.8877558708191,0.0001921314505270041,0.0,0.0
19,0.00018175671173172893,0.00042708571616282876,0.0001,209.768563747406,0.00018175671173172893,0.0,0.0
20,0.00017518233102882945,0.0004778343083036535,0.0001,207.45882105827332,0.00017518233102882945,0.0,0.0
21,0.00017228373086087417,0.0003350331541000118,0.0001,206.7835443019867,0.00017228373086087417,0.0,0.0
22,0.00016681725526303848,0.0005132941297887795,0.0001,204.3016176223755,0.00016681725526303848,0.0,0.0
23,0.0001635912711355782,0.00042163792397889187,0.0001,203.44994640350342,0.0001635912711355782,0.0,0.0
24,0.00015955064502065852,0.00039714919701935945,5e-05,201.57826924324036,0.00015955064502065852,0.0,0.0
25,0.00013962160780061993,0.00034048562175461634,5e-05,200.23362708091736,0.00013962160780061993,0.0,0.0
26,0.0001403773910109774,0.0005040310675879249,5e-05,197.54919123649597,0.0001403773910109774,0.0,0.0
27,0.00013716562919194322,0.00042339463345136943,5e-05,219.359281539917,0.00013716562919194322,0.0,0.0
28,0.00013610762107077996,0.00037745002616510663,5e-05,236.75207042694092,0.00013610762107077996,0.0,0.0
29,0.00013493601471877418,0.00040721619865986917,5e-05,251.89266920089722,0.00013493601471877418,0.0,0.0
30,0.00013578137284620564,0.00037909041661527174,2.5e-05,238.98865032196045,0.00013578137284620564,0.0,0.0
31,0.00012528692992099,0.00039041270539910905,2.5e-05,287.90470600128174,0.00012528692992099,0.0,0.0
32,0.00012396976515300243,0.0004119090553763401,2.5e-05,300.53861784935,0.00012396976515300243,0.0,0.0
33,0.00012381375693528622,0.0004484637172009257,2.5e-05,204.2100269794464,0.00012381375693528622,0.0,0.0
34,0.00012421224828815881,0.00040661543656646775,2.5e-05,194.8749063014984,0.00012421224828815881,0.0,0.0
35,0.00012312907377828652,0.0003844120405951622,2.5e-05,197.1849377155304,0.00012312907377828652,0.0,0.0
36,0.00012255052177660656,0.0003377735396684362,1.25e-05,195.9011001586914,0.00012255052177660656,0.0,0.0
37,0.0001177922354086416,0.0003430375578356171,1.25e-05,199.92283058166504,0.0001177922354086416,0.0,0.0
38,0.00011747640228862588,0.0003775963123329848,1.25e-05,217.4891119003296,0.00011747640228862588,0.0,0.0
