epoch,train_loss,val_loss,lr,time
0,0.02246621013102816,0.0019418287091310278,0.0001,222.32666850090027
1,0.006417473212328936,0.001048803567509076,0.0001,217.2611207962036
2,0.003653412719969843,0.0006397125785682166,0.0001,233.4698522090912
3,0.00227318707646789,0.0005397821477243858,0.0001,220.40948128700256
4,0.0013026542876186213,0.0005245078795591202,0.0001,218.51671409606934
5,0.0007418358344735224,0.00038912984715792903,0.0001,212.37695240974426
6,0.0004819107421752426,0.0005741576755039013,0.0001,222.20656085014343
7,0.00037497164922760406,0.000678629797298082,0.0001,224.92088055610657
8,0.0002595868181618752,0.00042714883004778997,0.0001,230.52731370925903
9,0.0002154398547819626,0.0004221115170939741,0.0001,223.8593463897705
10,0.00018369639649120015,0.0001974476704354802,0.0001,224.1452181339264
11,0.00017151958747111545,0.00018053173426127927,0.0001,214.35552382469177
12,0.00015461130093466727,0.00017347790643917088,0.0001,225.31663584709167
13,0.00014575831962152573,0.00027692735164732134,0.0001,231.74744820594788
14,0.00014849516186488454,0.00017072376674688775,0.0001,220.08606433868408
15,0.00013142194891247879,0.00019953857617551138,0.0001,220.53367137908936
16,0.00012570298005629686,0.00022457244897009478,0.0001,220.10515594482422
17,0.0001236892893939242,0.00027987752538296266,0.0001,219.36293840408325
18,0.00015383193315003267,0.0004785517906549329,0.0001,222.34181237220764
19,0.00013474107192687157,0.00024331951184641162,0.0001,222.18900656700134
20,0.00011795889599862879,0.00021475435383889346,0.0001,220.56908416748047
21,0.00010242688670677926,0.0002848031451652757,5e-05,207.37343049049377
22,0.00010513392414121944,0.00019590801316617026,5e-05,210.27757573127747
23,9.996633544086988e-05,0.000315954828622179,5e-05,222.21154737472534
24,9.975729084085779e-05,0.0003341576902377442,5e-05,223.95584726333618
25,0.00010051092195102895,0.0002876961023621763,5e-05,223.09736561775208
26,9.743560565456245e-05,0.0002454707427533975,5e-05,206.11287021636963
27,8.915254701923739e-05,0.00023094466410389218,2.5e-05,234.11973118782043
28,8.99056570621393e-05,0.00026307895542246985,2.5e-05,237.9187023639679
29,8.80921192984018e-05,0.0002931865593890971,2.5e-05,243.25381517410278
30,8.907282725644614e-05,0.00027922668291167587,2.5e-05,247.1512110233307
31,8.780106280358537e-05,0.0003206085549025297,2.5e-05,222.4625391960144
32,8.762055613535236e-05,0.00031339399904788394,2.5e-05,194.06874990463257
33,8.298197770552073e-05,0.000300894704288513,1.25e-05,193.04238772392273
34,8.187668373032931e-05,0.00030538255683892787,1.25e-05,192.39777421951294
