epoch,train_loss,val_loss,lr,time
0,0.01934705755370725,0.0022263531632758233,0.0001,208.93311738967896
1,0.006105677518189273,0.0011142264770766447,0.0001,205.3236403465271
2,0.0035424014799392586,0.0008283587412480151,0.0001,205.5735683441162
3,0.002328943148068851,0.0014364714391053677,0.0001,204.77938580513
4,0.0013283709255374726,0.0005153835099423953,0.0001,205.52329516410828
5,0.00079767960357521,0.0006216394434090815,0.0001,206.58511781692505
6,0.000615713620934075,0.0007003567429507122,0.0001,200.60579633712769
7,0.000513724871555284,0.0009009567366382955,0.0001,199.8262197971344
8,0.00044766001256920133,0.0004908087804112184,0.0001,214.07061052322388
9,0.0003066884018317236,0.0003218690977040747,0.0001,230.99207043647766
10,0.00023951264315065314,0.0003379948078020618,0.0001,239.88280129432678
11,0.00020469756883744343,0.0005152742141350017,0.0001,252.67293858528137
12,0.000181228625602344,0.0003091575661390755,0.0001,252.76935839653015
13,0.00016713782447480362,0.0002766961187043472,0.0001,256.89175820350647
14,0.0001570370163493797,0.0002854940648355454,0.0001,257.56522154808044
15,0.00015210454536237404,0.0005951065615802667,0.0001,257.7928385734558
16,0.00014890859420136582,0.0004230739695319757,0.0001,269.196311712265
17,0.00015694882200318884,0.00025667246945598754,0.0001,280.54182529449463
18,0.00014356960241015672,0.0002719375368508932,0.0001,235.74264907836914
19,0.00014026127862141812,0.00028664433808669754,0.0001,275.37771439552307
20,0.00013727928898047472,0.000304351324299862,0.0001,311.4991617202759
21,0.00013338718659848143,0.0002976242800903951,0.0001,221.95490384101868
22,0.00013259582845835777,0.0002620348783960484,0.0001,272.7764701843262
23,0.0001295990056269381,0.00033479463238262496,5e-05,324.9644773006439
24,0.00011768755968969158,0.00032507137439838775,5e-05,319.1330192089081
25,0.00011638644980945911,0.0005353755877678771,5e-05,397.32273721694946
26,0.00011601561182756998,0.00035223541877925417,5e-05,410.7513303756714
27,0.00011559456554450092,0.00035224397684396094,5e-05,442.2794065475464
28,0.00011398997419582414,0.00035950811889878565,5e-05,435.976199388504
29,0.00011437639229748167,0.00034471733293552645,2.5e-05,427.9944109916687
30,0.00010667783227725178,0.0003027165046687044,2.5e-05,222.0448033809662
31,0.00010653188196656976,0.0003579133274752275,2.5e-05,215.68132638931274
32,0.00010769733868540642,0.0003460845474162392,2.5e-05,205.05497407913208
33,0.00010600653643020438,0.00041943676015262723,2.5e-05,207.3459656238556
34,0.00010682070638552861,0.0005098508778721113,2.5e-05,205.14748978614807
35,0.00010611257743400769,0.00044286711762581274,1.25e-05,205.25987720489502
36,0.00010258296258049104,0.00046748539532350734,1.25e-05,205.73431634902954
37,0.00010213124398461684,0.0003850125709951781,1.25e-05,211.5795383453369
