epoch,train_loss,val_loss,lr,time
0,0.017948623667628085,0.0025119540259851405,0.0001,238.74121832847595
1,0.006598167874552581,0.0016559111673902184,0.0001,223.54246425628662
2,0.004204556265175385,0.0021426896754861403,0.0001,218.92760968208313
3,0.0025836811431036014,0.0011664578952857822,0.0001,218.83287501335144
4,0.001641628139069533,0.0007478326495026898,0.0001,214.25886917114258
5,0.0010313085559965985,0.0006628503569496485,0.0001,250.84920191764832
6,0.0007449390637877472,0.0005724883395267093,0.0001,245.10928416252136
7,0.00043454059893975616,0.001351271632183384,0.0001,248.84393095970154
8,0.0002885292537764545,0.0006593853741020759,0.0001,241.4744462966919
9,0.00020612200262942832,0.000457803505002831,0.0001,246.87024068832397
10,0.00017974278964146944,0.0004904015811252858,0.0001,274.5445165634155
11,0.00013609957175425696,0.0005082242030277676,0.0001,242.46344876289368
12,0.00011598208275993374,0.0007447611475505112,0.0001,234.664696931839
13,0.00010737003334575432,0.0009387930186550037,0.0001,238.75582003593445
14,0.00010302804985583495,0.0008213606274611679,0.0001,205.19922924041748
15,9.902544590457027e-05,0.0007026645527611619,0.0001,221.04306745529175
16,8.073233305745904e-05,0.0007471928963234475,5e-05,219.66435146331787
17,8.118051820113972e-05,0.0007950997806920913,5e-05,215.0397117137909
18,8.070644890847673e-05,0.0006536390809780009,5e-05,217.86510825157166
19,7.865384164913294e-05,0.0007429397199489521,5e-05,218.3341805934906
20,7.95377259331463e-05,0.0006927581856836781,5e-05,209.09401726722717
21,7.686577442776607e-05,0.0006398826389031471,5e-05,200.53506445884705
22,7.067015776637525e-05,0.000697533142737564,2.5e-05,200.32720279693604
23,6.98987676550558e-05,0.0007209835135150596,2.5e-05,204.68078470230103
24,6.996933795121017e-05,0.0006573810460624563,2.5e-05,220.50007009506226
25,6.921535280081808e-05,0.000652173658275323,2.5e-05,220.42504119873047
26,6.889768077941026e-05,0.0006180537652659757,2.5e-05,221.50895476341248
27,6.842610583637086e-05,0.0006253940784274195,2.5e-05,228.67695116996765
28,6.437783760610947e-05,0.0006193358862156959,1.25e-05,223.4840898513794
29,6.395516046488208e-05,0.0005996668909233661,1.25e-05,217.7435643672943
