epoch,train_loss,val_loss,lr,time,task_loss,kd_loss,si_loss
0,0.0020958219027875776,0.0008792585767038717,0.0001,34.65491461753845,0.0020958219027875776,0.0,0.0
1,0.0016442062051446737,0.0007195351123978854,0.0001,34.62611413002014,0.0016442062051446737,0.0,0.0
2,0.0015008987342896509,0.00047417110290557513,0.0001,34.73517966270447,0.0015008987342896509,0.0,0.0
3,0.0012993775501021036,0.0003732878340018659,0.0001,34.84797692298889,0.0012993775501021036,0.0,0.0
4,0.0010589668631927225,0.00047771508549653376,0.0001,36.152238607406616,0.0010589668631927225,0.0,0.0
5,0.0008424883186150706,0.0004057591168786392,0.0001,34.7143120765686,0.0008424883186150706,0.0,0.0
6,0.0007058794689078693,0.0006250037063901434,0.0001,35.863627672195435,0.0007058794689078693,0.0,0.0
7,0.0006862792600455503,0.00024323012685524589,0.0001,36.622886419296265,0.0006862792600455503,0.0,0.0
8,0.0005568833348490118,0.00024353491900414555,0.0001,36.48521637916565,0.0005568833348490118,0.0,0.0
9,0.0004962363025424936,0.00030655988270547114,0.0001,35.70409655570984,0.0004962363025424936,0.0,0.0
10,0.00046588745384686916,0.0005896746915632745,0.0001,34.884198904037476,0.00046588745384686916,0.0,0.0
11,0.0004222983815438782,0.0002048240683126537,0.0001,34.44634461402893,0.0004222983815438782,0.0,0.0
12,0.0003980811455284392,0.0001750693840395184,0.0001,34.59124398231506,0.0003980811455284392,0.0,0.0
13,0.00038328828896238627,0.00024894874059400374,0.0001,34.377806663513184,0.00038328828896238627,0.0,0.0
14,0.00037673827582856767,0.0003129591512711091,0.0001,34.382874488830566,0.00037673827582856767,0.0,0.0
15,0.0004421347346673489,0.0007263422539307848,0.0001,34.37194061279297,0.0004421347346673489,0.0,0.0
16,0.0003453071580186343,8.646874293930904e-05,0.0001,34.34129548072815,0.0003453071580186343,0.0,0.0
17,0.0003333620928843028,0.0003354945893244552,0.0001,34.33954882621765,0.0003333620928843028,0.0,0.0
18,0.000320186546371884,0.0003628716777216396,0.0001,34.360148191452026,0.000320186546371884,0.0,0.0
19,0.00031643660763581793,0.0003899427794025103,0.0001,34.3732967376709,0.00031643660763581793,0.0,0.0
20,0.0003024550013073738,0.0005717831951940673,0.0001,34.362560987472534,0.0003024550013073738,0.0,0.0
21,0.0002992808249833836,0.0004457520709186505,0.0001,34.00971984863281,0.0002992808249833836,0.0,0.0
22,0.00029358305810174193,0.000846122767790823,0.0001,32.95910048484802,0.00029358305810174193,0.0,0.0
23,0.0002610703432749075,0.0005815184011497439,5e-05,34.41733765602112,0.0002610703432749075,0.0,0.0
24,0.0002585682714121688,0.0008932769153644193,5e-05,32.840561866760254,0.0002585682714121688,0.0,0.0
25,0.00025898811984332654,0.0010854895671256373,5e-05,33.35705900192261,0.00025898811984332654,0.0,0.0
26,0.00038519929179819533,0.0006427185969269609,5e-05,33.085766315460205,0.00038519929179819533,0.0,0.0
27,0.0002901048522067104,0.00036897460793200904,5e-05,34.307783365249634,0.0002901048522067104,0.0,0.0
28,0.0002531134473898199,0.0003526054443873938,5e-05,34.34768199920654,0.0002531134473898199,0.0,0.0
29,0.00023925832946055642,0.0005717192756489678,2.5e-05,34.41672325134277,0.00023925832946055642,0.0,0.0
30,0.0002332262273130476,0.000561645623101925,2.5e-05,34.452359437942505,0.0002332262273130476,0.0,0.0
31,0.00022947673651734174,0.0004924976689504107,2.5e-05,34.51027703285217,0.00022947673651734174,0.0,0.0
32,0.00022484519819201788,0.0008601433200386638,2.5e-05,34.464619874954224,0.00022484519819201788,0.0,0.0
33,0.00022526090217998571,0.0010945271679349926,2.5e-05,34.59545874595642,0.00022526090217998571,0.0,0.0
34,0.00022880706168061874,0.0006624274390542578,2.5e-05,34.58307123184204,0.00022880706168061874,0.0,0.0
35,0.00021314805465936408,0.001078316669644362,1.25e-05,34.632728099823,0.00021314805465936408,0.0,0.0
36,0.0002079641118045045,0.00118098291788706,1.25e-05,34.56007981300354,0.0002079641118045045,0.0,0.0
