trained_after_task,evaluated_on_task,trained_task_idx,eval_task_idx,MAE,MAE_smooth,RMSE,RMSE_smooth,R2,R2_smooth,R_value
task0,full_test,0,-1,0.05622441,0.05620787465653886,0.07668699,0.07660097296623888,0.16927683353424072,0.17113949046359278,-0.056224409490823746
task0,test_task0,0,0,0.027922912,0.02792657857953982,0.028417394,0.028419485429506015,-29.270734786987305,-29.275189978863008,-0.027922911569476128
task0,test_task1,0,1,0.035453457,0.0354621074045812,0.038439453,0.03832183427659413,-2.128361225128174,-2.1092460591327593,-0.03545345738530159
task0,test_task2,0,2,0.72164035,0.718666878998927,0.85410637,0.8395770399997594,-980.0900268554688,-946.9949673717515,-0.7216403484344482
task1,full_test,1,-1,0.03749951,0.037549984101201965,0.044252817,0.04380593975702821,0.7233729362487793,0.7289316078874206,-0.03749950975179672
task1,test_task0,1,0,0.045180343,0.043562446241742526,0.0483659,0.04643351351474816,-86.6865463256836,-79.81975889883384,-0.045180343091487885
task1,test_task1,1,1,0.022656811,0.022233283154650646,0.026372317,0.024552511196429528,-0.4725128412246704,-0.2763046490811316,-0.022656811401247978
task1,test_task2,1,2,0.057873264,0.05556483230135609,0.063773125,0.05922733672464506,-4.46966028213501,-3.7176892768635392,-0.05787326395511627
task2,full_test,2,-1,0.038260195,0.03833227600118963,0.045956913,0.045761865142145385,0.7016578912734985,0.7041849194487269,-0.03826019540429115
task2,test_task0,2,0,0.056141585,0.055873057777184355,0.058408834,0.05814898297632312,-126.88262176513672,-125.74729609741934,-0.05614158511161804
task2,test_task1,2,1,0.019139104,0.018886608423183224,0.022161705,0.021689924951729587,-0.03984570503234863,0.00395579208921637,-0.019139103591442108
task2,test_task2,2,2,0.01319105,0.012509308385720582,0.0153319845,0.013723987221129143,0.6838583946228027,0.7466939661125458,-0.013191049918532372
