epoch,train_loss,val_loss,lr,time,task_loss,kd_loss,mas_loss
0,0.0032465839205876204,0.0019480142721015677,0.0001,83.40165734291077,0.002167943294023759,0.0,0.0010786406276917806
1,0.0029964436621489764,0.0024988071387916197,0.0001,82.37208294868469,0.0018996121137672562,0.0,0.0010968315495716134
2,0.0029952122237585288,0.0019081350639824216,0.0001,85.13002443313599,0.0018737491832667098,0.0,0.0011214630405248717
3,0.002971386950526253,0.0032305046908945078,0.0001,86.25834822654724,0.0018507578092424185,0.0,0.0011206291391354169
4,0.002856668748026833,0.0015213063942958569,0.0001,84.97403740882874,0.0017804312304629138,0.0,0.001076237514588154
5,0.002854137392586376,0.0016162746858027518,0.0001,82.91183185577393,0.0017646647534971184,0.0,0.001089472640940202
6,0.0028268248258424902,0.003944924203941368,0.0001,83.54374718666077,0.0017200769231729633,0.0,0.0011067479037767884
7,0.002849039174152279,0.002190339121588398,0.0001,85.67134714126587,0.0017116557017170216,0.0,0.0011373834741787807
8,0.0027429846690492183,0.0017353620782657902,0.0001,83.65658712387085,0.0016423153033104886,0.0,0.0011006693649113827
9,0.0028614376411290137,0.0033162227389795756,0.0001,86.225501537323,0.001709582203527237,0.0,0.001151855439337037
10,0.002706480955663863,0.0023723225038319857,0.0001,83.55499315261841,0.0015749366044841234,0.0,0.0011315443482711124
11,0.002556772484137453,0.0017425635338115455,5e-05,86.46901941299438,0.0014669209985752553,0.0,0.001089851485115988
12,0.0025775081847099622,0.002665337161995351,5e-05,87.09870719909668,0.0014671861455422977,0.0,0.001110322038408488
13,0.0025057753432804787,0.002738533688315336,5e-05,74.32337760925293,0.001417197877079506,0.0,0.001088577463858371
14,0.002519627493384201,0.002007911213791203,5e-05,67.82386946678162,0.0014255738314557815,0.0,0.001094053661151684
15,0.0024799763319764204,0.0015771416468502557,5e-05,81.40988540649414,0.0013882214621327635,0.0,0.0010917548693313416
16,0.002480497584643461,0.001810640153459506,5e-05,80.70088934898376,0.0013914395922609314,0.0,0.0010890579926469506
17,0.0024111443197151533,0.0017739224332627423,2.5e-05,85.08166813850403,0.0013295404784304775,0.0,0.0010816038434661463
18,0.0024167963775707335,0.001497330258087001,2.5e-05,90.98381423950195,0.0013333573138923562,0.0,0.0010834390650004805
19,0.0023949253916893515,0.0014095590051582446,2.5e-05,92.61478805541992,0.0013177486887394627,0.0,0.0010771767037885981
20,0.0023880088530053426,0.001437413639034942,2.5e-05,92.20753788948059,0.0013056811358268577,0.0,0.001082327718684443
21,0.002398026901801059,0.0014849659659235796,2.5e-05,92.80767297744751,0.0013185672817847154,0.0,0.0010794596177687676
22,0.002379867553907402,0.001310858553774108,2.5e-05,91.03648090362549,0.0013045089656782134,0.0,0.0010753585882126624
23,0.002376456048943509,0.0012570021275147142,2.5e-05,94.15798449516296,0.0013011895654845306,0.0,0.0010752664825518401
24,0.0023732390256140682,0.0014238792625674438,2.5e-05,91.4232759475708,0.001296304439128858,0.0,0.0010769345900218364
25,0.0023672839721745635,0.0012065226818712329,2.5e-05,92.33145213127136,0.001294419251069971,0.0,0.0010728647215342759
26,0.002356013857736101,0.0013825702967161628,2.5e-05,91.6489770412445,0.0012815475848797545,0.0,0.0010744662717160323
27,0.002381956391857867,0.001324000589452841,2.5e-05,73.94260048866272,0.0013019985263696124,0.0,0.0010799578676366725
28,0.0023653463239267556,0.0011639641987680617,2.5e-05,69.6980562210083,0.001290177139546633,0.0,0.0010751691828597041
29,0.002374207319454757,0.0012193506810037774,2.5e-05,69.3481376171112,0.0012955911811708889,0.0,0.0010786161403318372
30,0.002362316620741438,0.0012795554745465576,2.5e-05,81.12264585494995,0.0012855546630114942,0.0,0.0010767619546188697
31,0.0023599246885988045,0.001437781010529775,2.5e-05,91.4025616645813,0.0012865168937936306,0.0,0.001073407793862659
32,0.002351071073468376,0.001242734050818776,2.5e-05,102.61616516113281,0.0012788802014348031,0.0,0.0010721908746777794
33,0.002372491286915689,0.0011998663369912409,2.5e-05,97.42345070838928,0.0012935663093864367,0.0,0.0010789249773645057
34,0.002359192619641548,0.0012645336329167338,2.5e-05,93.83880710601807,0.001280032481364455,0.0,0.001079160142012035
35,0.0023354533232539483,0.0012502753935458024,1.25e-05,91.81397271156311,0.0012581413465098848,0.0,0.001077311973918068
36,0.0023114184693071717,0.001201472543141872,1.25e-05,93.25409531593323,0.0012418569670381116,0.0,0.0010695614996930245
37,0.0023254907534963746,0.0011890160434959696,1.25e-05,92.9722843170166,0.0012506833439032217,0.0,0.00107480740926366
38,0.0023338880754655788,0.0012778549681035202,1.25e-05,90.43295383453369,0.0012594251609497765,0.0,0.0010744629167964302
39,0.002319738607244558,0.001184054367613496,1.25e-05,90.24703979492188,0.0012444390906046448,0.0,0.00107529951765628
40,0.0023240265598056314,0.0011561784793748574,1.25e-05,90.42718768119812,0.001247269390333892,0.0,0.001076757168431616
41,0.002312949533781622,0.0011776331680903552,1.25e-05,88.76065278053284,0.0012344784959949428,0.0,0.0010784710377660213
42,0.0023132851995653608,0.001098804922168144,1.25e-05,89.8818609714508,0.001236708173230262,0.0,0.0010765770258744285
43,0.0023304650710542856,0.0009878690002447232,1.25e-05,76.35100960731506,0.0012549973586630056,0.0,0.0010754677114823339
44,0.002316119552791871,0.0011861851160186415,1.25e-05,81.43841695785522,0.0012396078767411883,0.0,0.0010765116756871046
45,0.00232077867607458,0.0012647730947848608,1.25e-05,83.44930911064148,0.0012413122815227368,0.0,0.0010794663953451052
46,0.00230938584753351,0.0011604469911554488,1.25e-05,82.74208164215088,0.0012386952581459924,0.0,0.001070690591452271
47,0.0022970925631572675,0.0013395299226563904,1.25e-05,82.33213067054749,0.0012238139982824853,0.0,0.0010732785673191237
48,0.0023175631414292554,0.0012099217853942155,1.25e-05,78.74932527542114,0.001243610115033072,0.0,0.0010739530299162833
