epoch,train_loss,val_loss,lr,time
1,0.008653914655571984,0.0014929346013416631,0.0001,57.37337136268616
2,0.006957503972650716,0.0019481899509068107,0.0001,57.28031253814697
3,0.006059848658479451,0.0017420606840985186,0.0001,57.37101745605469
4,0.0054301133584921096,0.0021903869936932504,0.0001,58.55817770957947
5,0.004795436136307313,0.0019647114821662267,0.0001,73.31438970565796
6,0.004039899763693289,0.0016197528325658692,0.0001,74.96638798713684
7,0.003584868913287794,0.0010400393992506451,0.0001,69.72884702682495
8,0.0030624357887461466,0.0018742931071271585,0.0001,59.81940054893494
9,0.0028341262245427843,0.0012169696290601452,0.0001,57.7245409488678
10,0.002214973363843833,0.0017948075551280696,0.0001,57.405269622802734
11,0.0018688504784710519,0.0014163963885385706,0.0001,57.459190368652344
12,0.0015526439311007714,0.0008415403395654104,0.0001,57.78555393218994
13,0.0010892246935734996,0.001624526465334059,0.0001,57.5102653503418
14,0.000983502101707163,0.0016003695023793796,0.0001,66.1059057712555
15,0.0008423857758644318,0.002333574596724759,0.0001,57.43929481506348
16,0.0008347755797044704,0.003135200020066178,0.0001,57.36437630653381
17,0.0006277298527838439,0.0026944718179080646,0.0001,57.37881278991699
18,0.0006568268760421952,0.002823001464026293,5e-05,56.623828411102295
19,0.0005179198942141804,0.003586834277208421,5e-05,56.77457904815674
20,0.0004977613312600355,0.0038303273678289024,5e-05,56.91607737541199
21,0.00042743043538415567,0.0036782887335262593,5e-05,56.873334646224976
22,0.0004007724872356404,0.004182768938771428,5e-05,56.67166781425476
23,0.00044302662276941705,0.004010672306852874,5e-05,57.30774712562561
24,0.0003773505080023349,0.004077807961475547,2.5e-05,57.57918953895569
25,0.00034939561492518305,0.004463017764575332,2.5e-05,57.60017228126526
26,0.0003289305616482769,0.0044857952858931025,2.5e-05,58.45918345451355
27,0.0003244999099855719,0.004512803400610892,2.5e-05,56.89900517463684
28,0.0003185794653239273,0.0043359529226264775,2.5e-05,62.026005268096924
29,0.00032581544566720054,0.004443254740048295,2.5e-05,70.45088768005371
30,0.0002908204595466538,0.004399810081418017,1.25e-05,82.62370681762695
31,0.00029921200401083483,0.00445272155075092,1.25e-05,82.0668716430664
32,0.000283681457609508,0.004236367365034376,1.25e-05,78.70200777053833
