epoch,train_task,kd_pct,si_pct,kl,val_mse
0,0.0040013709004320525,8.687504719675216,2.3204782562986677,0.8359380912693205,0.0008424932979028403
1,0.0033359102634234507,17.348273796378386,4.658449411730143,0.8342671125577565,0.0005570622214665253
2,0.002873739463428087,26.242832037232834,6.8664423786295075,0.8434513348625191,0.0007837513214512856
3,0.002578404966397616,34.633032376325225,9.351832171409407,0.832282263578774,0.0005263191688617077
4,0.002255018246627004,43.58963325268193,11.525701704097385,0.8397408317995882,0.0007533102298668185
5,0.002017474483805359,43.303304502220044,11.68318254767266,0.8325826113143587,0.0005777293037802701
6,0.001782396667924058,43.231681546699186,11.722575129008709,0.8307920395890238,0.0006093612555552164
7,0.0016308370521181657,43.47044937291071,11.591252861868496,0.8367612339266493,0.0008064826970271683
8,0.0014003105077610937,43.509053622041,11.570020536631555,0.8377263395670295,0.0008937992284934957
9,0.0012633338853120508,43.324026140484335,11.671785611596004,0.833100653590342,0.0008336053704810862
10,0.0011421212407009373,43.31807643503486,11.675057932525911,0.832951911699458,0.0003674787605423879
11,0.0009974225599083152,43.42758559143651,11.6148278806555,0.8356896426336695,0.000550105347448845
12,0.0009101658005114615,43.38543667570375,11.638009818275933,0.8346359177047349,0.0005775496669008192
13,0.0008361813230136328,43.337039767423775,11.664628125935545,0.8334259945301866,0.0003271253681300392
14,0.0007541787973743138,43.47560647340647,11.588416357115296,0.8368901644330621,0.0002689607739322452
15,0.0007245027004159516,43.38755455440595,11.636844921740323,0.8346888668766426,0.0007225681363991267
16,0.0006484962081842184,43.512035037687546,11.56838068746337,0.837800878761341,0.00023957607758118372
17,0.000631601005915015,43.29811180635373,11.686038498003727,0.832452794641787,0.000277027094742769
18,0.0006286539614068072,43.413124618775235,11.622781392341103,0.8353281179331842,0.00033438764243376884
19,0.0005324924720949107,43.51639509220922,11.565982586951273,0.8379098815771407,0.00015561655242918578
20,0.0005121948689603332,43.577531430045354,11.532357631848754,0.8394382880948962,0.00018463624727858464
21,0.0005631588599801048,43.20873800169957,11.735194022021469,0.8302184521760233,0.0001657943232475812
22,0.000466366749905186,43.40569676912757,11.626866702222108,0.8351424210041968,0.0001595320095808673
23,0.0004362078260362568,43.48431507432383,11.583626560568277,0.8371078820731968,0.00014695194697832175
24,0.00040500539479447755,43.390646246418704,11.635144452235766,0.8347661604835233,0.00014544906800561643
25,0.0003885922774722203,43.30776899890078,11.680726923745539,0.8326942287835905,0.0002442406754975991
26,0.00037206004361880633,43.22600849037951,11.725695218895515,0.8306502151722416,0.00010836527016109626
27,0.0003633793908067364,43.66627393556571,11.483549237759782,0.8416568512304087,0.0002228223160896688
28,0.00035084450097819936,43.566916383256924,11.538195897914502,0.8391729115256101,0.0003223328851143625
29,0.0003342745002688612,43.58629154344992,11.527539529266011,0.8396572918767061,0.00010801726521998704
30,0.00032976151160111746,43.542431145122976,11.551662666553602,0.8385607853573759,7.933464976430846e-05
31,0.0003200861376897973,43.32681132744903,11.670253689442015,0.8331702851094667,0.00012660276408464903
32,0.00031445351618055893,43.088490851013844,11.801329885866227,0.827212275215292,0.000106838544470485
33,0.0003091534698591844,43.52873977793042,11.559192962436244,0.8382184996992945,8.823072730314478e-05
34,0.00029813689807809063,43.3261812098772,11.670600139968716,0.833154536765733,0.00012815029742747208
35,0.0002927132572791458,43.49531442761279,11.577576894186405,0.8373828650979743,0.00016761263743913282
36,0.000290052194929159,43.48856164506301,11.581290941868762,0.8372140464392307,0.0001049004152900043
37,0.0002820006370859169,43.40250180377303,11.628623855019214,0.8350625510725649,8.390515175487816e-05
38,0.0002835737665641911,43.412984846565585,11.62285820866924,0.8353246250682933,7.265376204380893e-05
39,0.00027278207230180127,43.91530485844468,11.34658218218242,0.8478826255211868,8.714567321063865e-05
40,0.000269162364885222,43.324559433470746,11.671492232103548,0.8331139881759608,9.588275453640891e-05
41,0.0002619997096736179,43.60857190884212,11.515285305077267,0.8402143021259627,7.962356213386243e-05
42,0.0002646046452865689,43.22214044968361,11.727822581259911,0.8305535162509268,5.4596021670201146e-05
43,0.0002596394511136657,43.41881687818562,11.619650562085736,0.8354704257819149,0.00032376102932171855
44,0.0002572175605223043,43.358844693612056,11.652635271773514,0.8339711212075183,0.0001985858351788514
45,0.0002515820154240134,43.43085413840048,11.61303004197483,0.8357713592666737,0.0002439914067648403
46,0.0002567044430984766,43.27491771560648,11.698795040735128,0.8318729482557305,0.00010944717699175586
47,0.00024500974944494515,43.36735530065368,11.64795440150297,0.8341838883744269,8.099203851067653e-05
48,0.00024165051600209293,43.370272280373094,11.646350022855323,0.834256813607072,5.5231925711981896e-05
49,0.0002477658773577319,43.51726959693115,11.565501561502582,0.8379317442762344,0.0001102329293600293
50,0.00023678646724831714,43.358603225909,11.652768055910107,0.8339650856383961,0.00014030653878738857
51,0.00023639466377824595,43.512153787454,11.568315255713195,0.8378038505501854,5.484170896858776e-05
52,0.00023022853906138471,43.46206459373704,11.595864299827948,0.8365516203965233,0.0001242119035352794
53,0.00023699513179955916,43.46916611926326,11.591958505458225,0.8367291570558226,0.00021295704225249008
54,0.00022928497203940473,43.32609088377099,11.670649820882653,0.8331522773466012,0.00014322979234629592
55,0.0002512250257632511,43.29754671638672,11.686349110822807,0.8324386742372392,0.0005231346278506493
56,0.00023110602545094576,43.556434408426234,11.543960936862769,0.8389108640048262,0.00010802839753518527
57,0.0002208670712228664,43.22983821801899,11.723588791241413,0.8307459612050012,0.0005559111814227403
58,0.00022116854973286925,43.57220164009221,11.535288953544184,0.8393050451616186,0.00036811609450502564
59,0.00022535414227964118,43.53534307379033,11.555561080898892,0.8383835848359248,0.0003111182339290704
60,0.00021881406024519884,43.466677294965514,11.59332725097571,0.8366669401899068,0.0003509624426447138
61,0.00021750909099037843,43.17765264937755,11.75229085385417,0.8294413226077602,0.0002750157064699879
62,0.0002207436612641564,43.46937208796432,11.591845160497433,0.8367343077785324,0.0002754756226022519
