epoch,train_task,kd_pct,si_pct,kl,val_mse
0,0.0020717885503048453,8.215721376640836,2.579491954123687,0.776965173792268,0.0004579256094862603
1,0.0018963096620102703,16.43912422078963,5.1584816797802,0.7774452627852539,0.0005932775569525015
2,0.0016741831950050053,24.661844463057882,7.735985492590154,0.7775768553246385,0.0008160770624399517
3,0.0015650023172035254,32.89704895915218,10.306623058721092,0.7780327796863796,0.0011120049207143938
4,0.001572688360902823,41.07873854129112,12.906693764570804,0.7769684638316204,0.0004976838825480996
5,0.0017577484723782396,41.00833228222994,12.94541724844182,0.7752083061832831,0.0012191626936414474
6,0.0016269144773291859,41.28333286010001,12.79416687093337,0.7820833232569208,0.0007326396808761131
7,0.001593213598542983,41.163893518148846,12.859858533190307,0.7790973391421064,0.0006863579690220972
8,0.0017092868321061708,41.056220379013666,12.919078774569051,0.7764055103219546,0.0007770019387960194
9,0.001637476167973801,41.15566624010471,12.864383536512197,0.7788916573159202,0.0006184288858571264
10,0.0016584856319241225,41.124818634128864,12.88134975359029,0.77812046553859,0.0004213891249269619
11,0.0017292230320531182,41.11656135337558,12.885891179376166,0.7779140372096314,0.0004724012750386467
12,0.0016759307824973414,41.02749395540872,12.934878320962383,0.7756873493457704,0.0006218646004156679
13,0.0016917767066677862,41.14894474957726,12.868080351238248,0.7787236195244042,0.0005529572001750522
14,0.0016775553476151904,41.186479336422295,12.847436373595883,0.7796619821311044,0.0008157527099818634
15,0.0017018787948444131,41.155357296871685,12.864553481959163,0.7788839310218761,0.0009660480278067584
16,0.0017247461091741743,41.107896575654195,12.890656853810029,0.7776974150066327,0.0005598465074241739
17,0.001754744153648335,41.06132569404183,12.916270835782528,0.7765331425449714,0.0033887550621453677
18,0.0015863049718764842,41.06921047515885,12.91193419781867,0.7767302629871821,0.0007031802134804902
19,0.0016440843015250275,41.145720610362005,12.869853577333052,0.7786430168286472,0.000459942646889534
20,0.0017482572627666117,41.07994915157172,12.90602792751474,0.7769987310718908,0.0016573248878458914
21,0.0018536097445090857,41.166194338518956,12.858593123289102,0.7791548580319434,0.0009074128853772617
22,0.0022167728080509943,41.08730113685707,12.901984330539168,0.7771825302820046,0.0005558361737871151
23,0.0014959500931394783,41.055472803853874,12.919489948380178,0.7763868204180873,0.0005827058476675172
24,0.001436539133527526,41.13778598990705,12.874217670527965,0.778444651736871,0.001418509744382702
25,0.0018349473341184083,41.10465760229894,12.8924383231576,0.7776164398125791,0.0014886971938746418
26,0.0014989558976141759,40.99412881268282,12.953229125347132,0.7748532216153527,0.00034418713871136973
27,0.001527453188852521,41.14214312194142,12.871821303664987,0.7785535771119819,0.000934875922684214
28,0.001309027867676992,41.153631447815556,12.865502698322013,0.7788407854319914,0.0004938125374710561
29,0.001332809005241856,41.100219257672876,12.894879391593228,0.7775054815865983,0.0012769727850179115
30,0.0014416460688419183,41.16906904706781,12.857011983617117,0.7792267273712201,0.0006554183901091623
31,0.0013073806906314087,41.13538493744065,12.875538230751593,0.7783846249946424,0.0004090413475987302
32,0.0014112059141531321,41.16078312319744,12.861569246348182,0.7790195790539828,0.0006392343987529827
33,0.001463097720448362,41.11653797688926,12.885904086985459,0.7779134503621098,0.0006004454431723173
34,0.0013676198788024963,41.08626302810533,12.902555280237724,0.7771565770560593,0.0005800966567142571
35,0.0013675689177768003,41.09919168088712,12.89544455824802,0.7774797923318528,0.00037144843302267677
36,0.0011133810233788586,41.01728318724221,12.940494200272648,0.775432081549408,0.0011554088087119278
37,0.0012621086338128187,41.158607495183645,12.862765885768765,0.7789651868482851,0.0009896193339609862
38,0.0010214809231688324,41.03496631998444,12.930768536043935,0.7758741570864462,0.0006105389236072659
39,0.0009718713940723096,41.05413140957976,12.920227676736229,0.7763532865897037,0.0005726064848331246
40,0.0010351093222061357,41.11268175486559,12.88802500186346,0.7778170438499524,0.0012200662531864077
41,0.000955843802411735,41.183626630150656,12.849005323720592,0.7795906670178252,0.0007863961508509674
42,0.0009166694313182824,41.12698690438143,12.880157180776719,0.7781746733488956,0.0002417685843289069
43,0.0008642665099024979,41.153697727481514,12.865466205219203,0.7788424452155902,0.0001727871964170952
44,0.0007942243761257839,41.15631206203386,12.864028319280266,0.7789078028171753,0.00012469758362028597
45,0.0007505831356402376,40.9503645843415,12.977299479007733,0.7737591144536362,0.00024660175866369273
46,0.0008014386839126586,41.19361170204808,12.843513502777917,0.7798402943259563,0.0002496891332913699
47,0.0006291972328894938,41.1790894576178,12.851500714226566,0.7794772388751047,0.000393687072054571
48,0.0006221107865813494,41.104341481384076,12.892612107785414,0.7776085387933174,0.00011219770290554815
49,0.0006139339852121957,41.0872516703904,12.902011509068151,0.7771812945621603,0.000276968792789038
50,0.0005230224399947977,41.00907621283761,12.945008013774068,0.7752269058145728,7.236562918268496e-05
51,0.000624475201254567,41.15191989676498,12.866443994159818,0.778797999809538,0.00012589078425718114
52,0.0005016527547484463,41.028182653795575,12.93449948295941,0.7757045677055069,0.0003389878027681251
53,0.00047476035205733854,41.22425899559935,12.826657441503425,0.7806064779620296,0.00019819081281199685
54,0.00047384688145597927,41.13051265866901,12.878217932966335,0.7782628186994507,0.00039885765537300523
55,0.0004283445833833877,41.12811058091507,12.879539071873475,0.7782027677046541,0.0002555837157677632
56,0.00047707910735869647,41.150955297646355,12.866974486169303,0.7787738865922532,0.0002931346744072035
57,0.00043366775158222164,41.176702965483884,12.852813302623503,0.7794175768013025,0.00030970709720635017
58,0.00039878063296265126,41.04170487079901,12.927062175630525,0.7760426261592703,0.0006427666317782145
59,0.00037869309344818527,41.137923798773436,12.874141793975106,0.7784480978214824,0.00042813909322714683
60,0.0003618845818614911,41.08916961955658,12.900956588072567,0.7772292431494274,0.00022272640549428777
61,0.00035550569462739005,41.0751916659343,12.908644455585616,0.7768797961890423,0.000430600757441233
62,0.0003472537248914881,41.09679520425731,12.896762528964045,0.7774198829790541,0.0008830641782432943
63,0.0003248046068720825,41.121199311562165,12.883340252727521,0.778029986688878,0.0005220496226266469
64,0.000317961379877391,41.105542779790746,12.891951333673173,0.7776385733143896,0.0005636914396547813
65,0.00032105813894131894,41.03557147169993,12.930435567212262,0.775889290543255,0.0008084839702855866
66,0.00030942393833561523,41.19062284926531,12.845157274842995,0.7797655762215708,0.0002663075152265168
67,0.00030641893043735876,41.1255587857844,12.880942519599747,0.7781389740956294,0.0002781729389888667
68,0.00029861707918013705,41.153449391102065,12.865602709273825,0.7788362380981472,0.0004900158483763904
69,0.00028725720182444953,41.098525933107304,12.895810563867812,0.7774631543334567,0.0007200891491002584
70,0.0002887573169386511,41.04050738607873,12.927720789860123,0.7760126896838441,0.0005300016187912332
