trained_after_task,evaluated_on_task,trained_task_idx,eval_task_idx,MAE,MAE_smooth,RMSE,RMSE_smooth,R2,R2_smooth,R_value
task0,full_test,0,-1,0.05622441,0.05620787465653886,0.07668699,0.07660097296623888,0.16927683353424072,0.17113949046359278,-0.056224409490823746
task0,test_task0,0,0,0.027922912,0.02792657857953982,0.028417394,0.028419485429506015,-29.270734786987305,-29.275189978863008,-0.027922911569476128
task0,test_task1,0,1,0.035453457,0.0354621074045812,0.038439453,0.03832183427659413,-2.128361225128174,-2.1092460591327593,-0.03545345738530159
task0,test_task2,0,2,0.72164035,0.718666878998927,0.85410637,0.8395770399997594,-980.0900268554688,-946.9949673717515,-0.7216403484344482
task1,full_test,1,-1,0.04534421,0.044576483718543544,0.056195747,0.05518810188690215,0.5539128184318542,0.5697669281740263,-0.04534421116113663
task1,test_task0,1,0,0.021156397,0.021157164853813953,0.021783493,0.021783213150782202,-16.78727912902832,-16.786821177445457,-0.021156396716833115
task1,test_task1,1,1,0.040594175,0.03981719471357801,0.045149907,0.04420425719901979,-3.315948009490967,-3.1370494305623327,-0.04059417545795441
task1,test_task2,1,2,0.050149567,0.04956783691205072,0.05572657,0.05507924967419666,-3.1764721870422363,-3.080007447235782,-0.05014956742525101
task2,full_test,2,-1,0.060334276,0.06012291750261547,0.0749621,0.07469868048150571,0.20622682571411133,0.21179581383376345,-0.06033427640795708
task2,test_task0,2,0,0.0101737315,0.010132076298800889,0.011520656,0.011445756525493476,-3.9751811027526855,-3.910700677178183,-0.010173731483519077
task2,test_task1,2,1,0.020219767,0.01948607845315712,0.027643494,0.026848399003479687,-0.6178877353668213,-0.5261573144673222,-0.020219767466187477
task2,test_task2,2,2,0.14397047,0.1439587082930693,0.15018137,0.1487409730232929,-29.333118438720703,-28.75405499870607,-0.14397047460079193
