Cycle Start Time,Cycle Time (hours)
2023-02-22 05:31:27,1.2986111111111112
2023-02-22 07:28:24,1.2986111111111112
2023-02-22 09:25:20,1.2991666666666666
2023-02-22 11:22:18,1.2991666666666666
2023-02-22 13:19:16,1.2991666666666666
2023-02-22 15:16:14,1.3
2023-02-22 17:13:15,1.2997222222222222
2023-02-22 19:10:16,1.2994444444444444
2023-02-22 21:07:15,1.2994444444444444
2023-02-22 23:04:14,1.2997222222222222
2023-02-23 01:01:14,1.2991666666666666
2023-02-23 02:58:13,1.298888888888889
2023-02-23 06:53:39,1.9655555555555555
2023-02-23 09:30:37,1.3022222222222222
2023-02-23 11:27:46,1.3002777777777779
2023-02-23 13:24:49,1.2991666666666666
2023-02-23 15:21:47,1.2994444444444444
2023-02-23 17:18:46,1.2997222222222222
2023-02-23 19:15:46,1.2997222222222222
2023-02-23 21:12:46,1.2997222222222222
2023-02-23 23:09:46,1.2991666666666666
2023-02-24 01:06:45,1.2994444444444444
2023-02-24 03:03:44,1.2991666666666666
2023-02-24 05:00:43,1.2991666666666666
2023-02-24 06:57:41,1.2991666666666666
2023-02-24 08:54:39,1.2994444444444444
2023-02-24 10:51:39,1.298888888888889
2023-02-24 12:48:36,1.2994444444444444
2023-02-24 14:45:35,1.2994444444444444
2023-02-24 16:42:34,1.2997222222222222
2023-02-24 18:39:34,1.3
2023-02-24 20:36:35,1.2997222222222222
2023-02-24 22:33:35,1.3002777777777779
2023-02-25 00:30:37,1.3
2023-02-25 02:27:38,1.2997222222222222
2023-02-25 04:24:38,1.2997222222222222
2023-02-25 06:21:38,1.2994444444444444
2023-02-25 08:18:37,1.3002777777777779
2023-02-25 10:15:39,1.2991666666666666
2023-02-25 12:12:37,1.2997222222222222
2023-02-25 14:09:37,1.2994444444444444
2023-02-25 16:06:36,1.2991666666666666
2023-02-25 18:03:35,1.2994444444444444
2023-02-25 21:58:40,1.9619444444444445
2023-02-26 00:35:24,1.3025
2023-02-26 02:32:34,1.3002777777777779
2023-02-26 04:29:36,1.2994444444444444
2023-02-26 06:26:36,1.2994444444444444
2023-02-26 08:23:35,1.2994444444444444
2023-02-26 10:20:35,1.2994444444444444
2023-02-26 12:17:34,1.2997222222222222
2023-02-26 14:14:34,1.2991666666666666
2023-02-26 16:11:32,1.2994444444444444
2023-02-26 18:08:31,1.2997222222222222
2023-02-26 20:05:31,1.298888888888889
2023-02-26 22:02:28,1.298888888888889
2023-02-26 23:59:25,1.2997222222222222
2023-02-27 01:56:25,1.2994444444444444
2023-02-27 03:53:24,1.2991666666666666
2023-02-27 05:50:22,1.2994444444444444
2023-02-27 07:47:21,1.2991666666666666
2023-02-27 09:44:19,1.2997222222222222
2023-02-27 11:41:19,1.2991666666666666
2023-02-27 13:38:17,1.3005555555555555
2023-02-27 15:35:20,1.2994444444444444
2023-02-27 17:32:20,1.3002777777777779
2023-02-27 19:29:22,1.3002777777777779
2023-02-27 21:26:24,1.3002777777777779
2023-02-27 23:23:26,1.2991666666666666
2023-02-28 01:20:24,1.2997222222222222
2023-02-28 03:17:24,1.2997222222222222
2023-02-28 05:14:24,1.2997222222222222
2023-02-28 07:11:24,1.3
2023-02-28 09:08:25,1.3
2023-02-28 13:03:33,1.96
2023-02-28 15:40:11,1.3033333333333332
2023-02-28 17:37:24,1.301111111111111
2023-02-28 19:34:29,1.3005555555555555
2023-02-28 21:31:32,1.3
2023-02-28 23:28:33,1.3002777777777779
2023-03-01 01:25:35,1.2991666666666666
2023-03-01 03:22:33,1.3002777777777779
2023-03-01 05:19:35,1.2997222222222222
2023-03-01 07:16:35,1.2997222222222222
2023-03-01 09:13:36,1.2997222222222222
2023-03-01 11:10:36,1.3008333333333333
2023-03-01 13:07:40,1.3008333333333333
2023-03-01 15:04:44,1.3002777777777779
2023-03-01 17:01:46,1.2997222222222222
2023-03-01 18:58:46,1.3005555555555555
2023-03-01 20:55:49,1.2997222222222222
2023-03-01 22:52:49,1.3005555555555555
2023-03-02 00:49:52,1.3005555555555555
2023-03-02 02:46:55,1.298888888888889
2023-03-02 04:43:52,1.3002777777777779
2023-03-02 06:40:54,1.3002777777777779
2023-03-02 08:37:56,1.3002777777777779
2023-03-02 10:34:58,1.3
2023-03-02 12:31:59,1.3002777777777779
2023-03-02 14:29:01,1.2997222222222222
2023-03-02 16:26:01,1.2994444444444444
2023-03-02 18:23:00,1.3002777777777779
2023-03-02 20:20:02,1.2997222222222222
2023-03-02 22:17:02,1.3008333333333333
2023-03-03 00:14:06,1.3
2023-03-03 04:09:12,1.9566666666666668
2023-03-03 06:45:37,1.3027777777777778
2023-03-03 08:42:49,1.301111111111111
2023-03-03 10:39:54,1.3005555555555555
2023-03-03 12:36:57,1.3
2023-03-03 14:33:58,1.3
2023-03-03 16:30:59,1.3002777777777779
2023-03-03 18:28:01,1.3005555555555555
2023-03-03 20:25:04,1.3
2023-03-03 22:22:05,1.2997222222222222
2023-03-04 00:19:06,1.2997222222222222
2023-03-04 02:16:06,1.2994444444444444
2023-03-04 04:13:05,1.3
2023-03-04 06:10:06,1.3
2023-03-04 08:07:07,1.3
2023-03-04 10:04:08,1.3002777777777779
2023-03-04 12:01:11,1.3005555555555555
2023-03-04 13:58:14,1.3
2023-03-04 15:55:15,1.3002777777777779
2023-03-04 17:52:17,1.3002777777777779
2023-03-04 19:49:19,1.3
2023-03-04 21:46:20,1.3
2023-03-04 23:43:21,1.2994444444444444
2023-03-05 01:40:20,1.2997222222222222
2023-03-05 03:37:20,1.2994444444444444
2023-03-05 05:34:19,1.2994444444444444
2023-03-05 07:31:18,1.3002777777777779
2023-03-05 09:28:20,1.3
2023-03-05 11:25:21,1.3
2023-03-05 13:22:22,1.3002777777777779
2023-03-05 15:19:24,1.2997222222222222
2023-03-31 17:28:07,1.0752777777777778
2023-03-31 19:11:39,1.3002777777777779
2023-03-31 21:08:40,1.301111111111111
2023-03-31 23:05:45,1.3008333333333333
2023-04-01 01:02:49,1.3008333333333333
2023-04-01 02:59:52,1.3005555555555555
2023-04-01 04:56:54,1.3005555555555555
2023-04-01 06:53:57,1.3005555555555555
2023-04-01 08:50:59,1.3002777777777779
2023-04-01 10:48:01,1.3005555555555555
2023-04-01 12:45:04,1.3008333333333333
2023-04-01 14:42:07,1.301111111111111
2023-04-01 16:39:11,1.3008333333333333
2023-04-01 18:36:14,1.3005555555555555
2023-04-01 20:33:17,1.3002777777777779
2023-04-01 22:30:19,1.3008333333333333
2023-04-02 00:27:22,1.3002777777777779
2023-04-02 02:24:24,1.3005555555555555
2023-04-02 04:21:27,1.3
2023-04-02 06:18:28,1.3
2023-04-02 08:15:29,1.2994444444444444
2023-04-02 10:12:28,1.3008333333333333
2023-04-02 12:09:32,1.301111111111111
2023-04-02 14:06:36,1.3005555555555555
2023-04-02 16:03:39,1.3008333333333333
2023-04-02 18:00:43,1.3005555555555555
2023-04-02 19:57:46,1.3
2023-04-02 21:54:47,1.3
2023-04-02 23:51:47,1.3
2023-04-03 01:48:48,1.3002777777777779
2023-04-03 03:45:50,1.3005555555555555
2023-04-03 07:41:02,1.9377777777777778
2023-04-03 10:16:18,1.3025
2023-04-03 12:13:28,1.301111111111111
2023-04-03 14:10:33,1.3005555555555555
2023-04-03 16:07:36,1.2994444444444444
2023-04-03 18:04:35,1.2997222222222222
2023-04-03 20:01:35,1.3
2023-04-03 21:58:36,1.3002777777777779
2023-04-03 23:55:38,1.2997222222222222
2023-04-04 01:52:39,1.3005555555555555
2023-04-04 03:49:41,1.3002777777777779
2023-04-04 05:46:42,1.3
2023-04-04 07:43:43,1.3
2023-04-04 09:40:44,1.3
2023-04-04 11:37:44,1.3008333333333333
2023-04-04 13:34:48,1.3
2023-04-04 15:31:48,1.3
2023-04-04 17:28:49,1.2997222222222222
2023-04-04 19:25:49,1.3005555555555555
2023-04-04 21:22:51,1.2991666666666666
2023-04-04 23:19:49,1.2994444444444444
2023-04-05 01:16:48,1.2994444444444444
2023-04-05 03:13:47,1.2991666666666666
2023-04-05 05:10:45,1.2991666666666666
2023-04-05 07:07:43,1.2991666666666666
2023-04-05 09:04:41,1.2991666666666666
2023-04-05 11:01:39,1.2994444444444444
2023-04-05 12:58:37,1.3
2023-04-05 14:55:38,1.2991666666666666
2023-04-05 16:52:36,1.2997222222222222
2023-04-05 18:49:36,1.3
2023-04-05 22:44:34,1.9308333333333334
2023-04-06 01:19:25,1.3016666666666667
2023-04-06 03:16:32,1.3005555555555555
2023-04-06 05:13:35,1.3005555555555555
2023-04-06 07:10:38,1.2997222222222222
2023-04-06 09:07:38,1.3
2023-04-06 11:04:39,1.3
2023-04-06 13:01:40,1.3
2023-04-06 14:58:40,1.3
2023-04-06 16:55:41,1.3002777777777779
2023-04-06 18:52:43,1.3005555555555555
2023-04-06 20:49:46,1.2997222222222222
2023-04-06 22:46:46,1.2994444444444444
2023-04-07 00:43:45,1.2997222222222222
2023-04-07 02:40:45,1.2994444444444444
2023-04-07 04:37:44,1.2997222222222222
2023-04-07 06:34:44,1.2997222222222222
2023-04-07 08:31:44,1.2994444444444444
2023-04-07 10:28:43,1.2994444444444444
2023-04-07 12:25:42,1.2994444444444444
2023-04-07 14:22:41,1.2994444444444444
2023-04-07 16:19:40,1.3008333333333333
2023-04-07 18:16:43,1.2994444444444444
2023-04-07 20:13:42,1.3
2023-04-07 22:10:43,1.3
2023-04-08 00:07:44,1.2994444444444444
2023-04-08 02:04:43,1.2994444444444444
2023-04-08 04:01:42,1.3
2023-04-08 05:58:43,1.3002777777777779
2023-04-08 07:55:45,1.2991666666666666
2023-04-08 09:52:44,1.2997222222222222
2023-04-08 13:47:56,1.9275
2023-04-08 16:22:36,1.301111111111111
2023-04-08 18:19:41,1.3005555555555555
2023-04-08 20:16:44,1.3
2023-04-08 22:13:46,1.2994444444444444
2023-04-09 00:10:46,1.2994444444444444
2023-04-09 02:07:45,1.3
2023-04-09 04:04:46,1.2994444444444444
2023-04-09 06:01:45,1.2991666666666666
2023-04-09 07:58:43,1.2991666666666666
2023-04-09 09:55:41,1.2994444444444444
2023-04-09 11:52:40,1.2994444444444444
2023-04-09 13:49:39,1.2997222222222222
2023-04-09 15:46:39,1.2994444444444444
2023-04-09 17:43:38,1.298888888888889
2023-04-09 19:40:35,1.298888888888889
2023-04-09 21:37:32,1.2994444444444444
2023-04-09 23:34:32,1.2986111111111112
2023-04-10 01:31:29,1.2991666666666666
2023-04-10 03:28:27,1.298888888888889
2023-04-10 05:25:24,1.2991666666666666
2023-04-10 07:22:22,1.2994444444444444
2023-04-10 09:19:21,1.2994444444444444
2023-04-10 11:16:20,1.2997222222222222
2023-04-10 13:13:20,1.2994444444444444
2023-04-10 15:10:19,1.2994444444444444
2023-04-10 17:07:18,1.2986111111111112
2023-04-10 19:04:14,1.2994444444444444
2023-04-10 21:01:13,1.2991666666666666
2023-04-10 22:58:11,1.2994444444444444
2023-04-11 00:55:10,1.2994444444444444
2023-04-11 04:50:26,1.9211111111111112
2023-04-11 07:24:43,1.3008333333333333
2023-04-11 09:21:47,1.3
2023-04-11 11:18:48,1.2994444444444444
2023-04-11 13:15:47,1.2994444444444444
2023-04-11 15:12:46,1.2997222222222222
2023-04-11 17:09:46,1.2991666666666666
2023-04-11 19:06:44,1.3
2023-04-11 21:03:45,1.3
2023-04-11 23:00:45,1.3
2023-04-12 00:57:46,1.2997222222222222
2023-04-12 02:54:46,1.3002777777777779
2023-04-12 04:51:47,1.3
2023-04-12 06:48:48,1.2997222222222222
2023-04-12 08:45:48,1.3
2023-04-12 10:42:48,1.3
2023-04-12 12:39:48,1.3002777777777779
2023-04-12 14:36:50,1.2994444444444444
2023-04-12 16:33:49,1.3
2023-04-12 18:30:49,1.2994444444444444
2023-04-12 20:27:48,1.2994444444444444
2023-04-12 22:24:47,1.2994444444444444
2023-04-13 00:21:46,1.3
2023-04-13 02:18:46,1.2991666666666666
2023-04-13 04:15:44,1.2997222222222222
2023-04-13 06:12:44,1.2997222222222222
2023-04-13 08:09:45,1.2997222222222222
2023-04-13 10:06:45,1.2997222222222222
2023-04-13 12:03:45,1.2997222222222222
2023-04-13 14:00:45,1.2997222222222222
2023-04-13 15:57:45,1.2997222222222222
2023-04-18 13:49:55,1.0677777777777777
2023-04-18 15:33:00,1.3005555555555555
2023-04-18 17:30:03,1.301111111111111
2023-04-18 19:27:09,1.301388888888889
2023-04-18 21:24:15,1.3002777777777779
2023-04-18 23:21:17,1.3
2023-04-19 01:18:18,1.2997222222222222
2023-04-19 03:15:18,1.3002777777777779
2023-04-19 05:12:19,1.3
2023-04-19 07:09:20,1.3005555555555555
2023-04-19 09:06:23,1.3
2023-04-19 11:03:24,1.3
2023-04-19 13:00:24,1.3002777777777779
2023-04-19 14:57:26,1.2997222222222222
2023-04-19 16:54:25,1.2997222222222222
2023-04-19 18:51:25,1.2994444444444444
2023-04-19 20:48:24,1.3002777777777779
2023-04-19 22:45:25,1.3
2023-04-20 00:42:26,1.2994444444444444
2023-04-20 02:39:25,1.2991666666666666
2023-04-20 04:36:23,1.2997222222222222
2023-04-20 06:33:23,1.2991666666666666
2023-04-20 08:30:21,1.2997222222222222
2023-04-20 10:27:21,1.2997222222222222
2023-04-20 12:24:21,1.2986111111111112
2023-04-20 14:21:17,1.2997222222222222
2023-04-20 16:18:17,1.2991666666666666
2023-04-20 18:15:15,1.2994444444444444
2023-04-20 20:12:14,1.3
2023-04-20 22:09:15,1.2991666666666666
2023-04-21 00:06:13,1.2994444444444444
2023-04-21 04:01:40,1.9188888888888889
2023-04-21 06:35:49,1.301111111111111
2023-04-21 08:32:54,1.3008333333333333
2023-04-21 10:29:58,1.3
2023-04-21 12:26:59,1.3002777777777779
2023-04-21 14:24:01,1.3
2023-04-21 16:21:02,1.2991666666666666
2023-04-21 18:18:00,1.2994444444444444
2023-04-21 20:14:58,1.2994444444444444
2023-04-21 22:11:57,1.2991666666666666
2023-04-22 00:08:55,1.2986111111111112
2023-04-22 02:05:51,1.298888888888889
2023-04-22 04:02:48,1.2986111111111112
2023-04-22 05:59:44,1.298888888888889
2023-04-22 07:56:41,1.298888888888889
2023-04-22 09:53:38,1.2994444444444444
2023-04-22 11:50:36,1.2991666666666666
2023-04-22 13:47:34,1.2997222222222222
2023-04-22 15:44:34,1.2991666666666666
2023-04-22 17:41:32,1.2991666666666666
2023-04-22 19:38:30,1.2997222222222222
2023-04-22 21:35:30,1.2994444444444444
2023-04-22 23:32:29,1.2997222222222222
2023-04-23 01:29:29,1.2994444444444444
2023-04-23 03:26:28,1.2994444444444444
2023-04-23 05:23:27,1.2994444444444444
2023-04-23 07:20:26,1.2994444444444444
2023-04-23 09:17:25,1.2994444444444444
2023-04-23 11:14:24,1.2991666666666666
2023-04-23 13:11:22,1.3
2023-04-23 15:08:23,1.2991666666666666
2023-04-23 19:03:51,1.915
2023-04-23 21:37:46,1.3016666666666667
2023-04-23 23:34:53,1.301388888888889
2023-04-24 01:31:58,1.3002777777777779
2023-04-24 03:29:00,1.2997222222222222
2023-04-24 05:26:00,1.3
2023-04-24 07:23:01,1.3002777777777779
2023-04-24 09:20:02,1.2997222222222222
2023-04-24 11:17:01,1.2997222222222222
2023-04-24 13:14:01,1.3
2023-04-24 15:11:02,1.3002777777777779
2023-04-24 17:08:03,1.3002777777777779
2023-04-24 19:05:04,1.3002777777777779
2023-04-24 21:02:05,1.2997222222222222
2023-04-24 22:59:05,1.3
2023-04-25 00:56:06,1.2997222222222222
2023-04-25 02:53:05,1.2997222222222222
2023-04-25 04:50:05,1.3
2023-04-25 06:47:06,1.2997222222222222
2023-04-25 08:44:06,1.3002777777777779
2023-04-25 10:41:08,1.2994444444444444
2023-04-25 12:38:07,1.2997222222222222
2023-04-25 14:35:07,1.3
2023-04-25 16:32:08,1.3
2023-04-25 18:29:09,1.2994444444444444
2023-04-25 20:26:08,1.2997222222222222
2023-04-25 22:23:08,1.3
2023-04-26 00:20:09,1.2991666666666666
2023-04-26 02:17:07,1.2994444444444444
2023-04-26 04:14:06,1.2991666666666666
2023-04-26 06:11:04,1.298888888888889
2023-04-26 10:06:42,1.9105555555555556
2023-04-26 12:40:21,1.301388888888889
2023-04-26 14:37:27,1.3008333333333333
2023-04-26 16:34:31,1.3002777777777779
2023-04-26 18:31:33,1.3002777777777779
2023-04-26 20:28:35,1.3002777777777779
2023-04-26 22:25:37,1.2994444444444444
2023-04-27 00:22:36,1.2994444444444444
2023-04-27 02:19:35,1.2997222222222222
2023-04-27 04:16:35,1.2994444444444444
2023-04-27 06:13:34,1.2994444444444444
2023-04-27 08:10:33,1.2994444444444444
2023-04-27 10:07:32,1.2997222222222222
2023-04-27 12:04:33,1.2997222222222222
2023-04-27 14:01:33,1.2997222222222222
2023-04-27 15:58:33,1.3
2023-04-27 17:55:34,1.3
2023-04-27 19:52:35,1.2994444444444444
2023-04-27 21:49:34,1.3
2023-04-27 23:46:35,1.3005555555555555
2023-04-28 01:43:38,1.2997222222222222
2023-04-28 03:40:38,1.2997222222222222
2023-04-28 05:37:38,1.2997222222222222
2023-04-28 07:34:38,1.3
2023-04-28 09:31:39,1.3002777777777779
2023-04-28 11:28:41,1.3002777777777779
2023-04-28 13:25:43,1.3
2023-04-28 15:22:44,1.3
2023-04-28 17:19:46,1.2997222222222222
2023-04-28 19:16:46,1.3
2023-04-28 21:13:47,1.2997222222222222
2023-04-29 01:09:45,1.9075
2023-04-29 03:43:13,1.3008333333333333
2023-04-29 05:40:17,1.301388888888889
2023-04-29 07:37:23,1.3005555555555555
2023-04-29 09:34:26,1.3002777777777779
2023-04-29 11:31:29,1.2997222222222222
2023-04-29 13:28:29,1.2997222222222222
2023-04-29 15:25:29,1.3
2023-04-29 17:22:30,1.2994444444444444
2023-04-29 19:19:29,1.3005555555555555
2023-04-29 21:16:32,1.2997222222222222
2023-04-29 23:13:32,1.3
2023-04-30 01:10:33,1.2994444444444444
2023-04-30 03:07:32,1.2994444444444444
2023-04-30 05:04:31,1.2997222222222222
2023-04-30 07:01:31,1.2994444444444444
2023-04-30 08:58:30,1.2991666666666666
2023-04-30 10:55:28,1.3
2023-04-30 12:52:29,1.3
2023-04-30 14:49:30,1.2997222222222222
2023-04-30 16:46:30,1.3
2023-04-30 18:43:31,1.2994444444444444
2023-04-30 20:40:30,1.2994444444444444
2023-04-30 22:37:29,1.2994444444444444
2023-05-01 00:34:28,1.3
2023-05-01 02:31:29,1.2991666666666666
2023-05-01 04:28:27,1.2997222222222222
2023-05-01 06:25:27,1.2994444444444444
2023-05-01 08:22:27,1.2991666666666666
2023-05-01 10:19:25,1.3
2023-05-01 12:16:26,1.2991666666666666
2023-05-05 13:35:59,1.0683333333333334
2023-05-05 15:19:05,1.298888888888889
2023-05-05 17:16:02,1.3002777777777779
2023-05-05 19:13:04,1.3008333333333333
2023-05-05 21:10:07,1.3008333333333333
2023-05-05 23:07:11,1.2997222222222222
2023-05-06 01:04:11,1.2991666666666666
2023-05-06 03:01:09,1.3002777777777779
2023-05-06 04:58:11,1.3002777777777779
2023-05-06 06:55:13,1.2994444444444444
2023-05-06 08:52:12,1.3
2023-05-06 10:49:13,1.3002777777777779
2023-05-06 12:46:15,1.3
2023-05-06 14:43:15,1.3
2023-05-06 16:40:16,1.2997222222222222
2023-05-06 18:37:17,1.3005555555555555
2023-05-06 20:34:20,1.2997222222222222
2023-05-06 22:31:20,1.2997222222222222
2023-05-07 00:28:20,1.2997222222222222
2023-05-07 02:25:20,1.3002777777777779
2023-05-07 04:22:22,1.2994444444444444
2023-05-07 06:19:21,1.3
2023-05-07 08:16:22,1.3005555555555555
2023-05-07 10:13:25,1.3
2023-05-07 13:09:10,1.3
2023-05-07 15:06:11,1.3008333333333333
2023-05-07 17:03:15,1.301111111111111
2023-05-07 19:00:20,1.3
2023-05-07 20:57:21,1.3002777777777779
2023-05-07 22:54:22,1.3002777777777779
2023-05-08 00:51:23,1.3
2023-05-08 04:47:18,1.9041666666666666
2023-05-08 07:20:34,1.3008333333333333
2023-05-08 09:17:38,1.301111111111111
2023-05-08 11:14:43,1.301111111111111
2023-05-08 13:11:47,1.3005555555555555
2023-05-08 15:08:50,1.3
2023-05-08 17:05:50,1.3002777777777779
2023-05-08 19:02:52,1.2997222222222222
2023-05-08 20:59:52,1.2997222222222222
2023-05-08 22:56:52,1.2997222222222222
2023-05-09 00:53:52,1.2997222222222222
