epoch,train_task,kd_pct,si_pct,kl,val_mse
0,0.0014814267187180034,6.521878490979994,3.5041631037687155,0.5652348143186439,0.0024358162043106
1,0.001045754206975738,13.032187315313557,7.032296948637576,0.5645117091823652,0.0018885911281420035
2,0.000828147564519664,19.510840082479632,10.56903792493923,0.5629516714114446,0.0012986809858218016
3,0.0007224790247613561,26.038310787985125,14.078928989415509,0.5636972150862047,0.001599033950761824
4,0.0006684070884573567,32.497011165608804,17.626643788203385,0.5624252801419102,0.0021292384981277212
5,0.0006462864443904175,32.58965374612765,17.575690387019176,0.5647413462817744,0.0018792471897342798
6,0.0006035340531141403,32.73678221622588,17.494769664067906,0.568419558095384,0.0012619901835445963
7,0.0005761210976186881,32.49126323702852,17.629805140603512,0.5622815834605338,0.0015581795518595206
8,0.0005531782376645746,32.67928408259922,17.526393758038143,0.566982101934522,0.001261319543970745
9,0.0005118184183069075,32.64518458728672,17.545148370633314,0.5661296175598102,0.0020228101475281654
10,0.00047521744385816496,32.597800680994524,17.57120951299835,0.5649450200336631,0.0014509157850705473
11,0.0004631819105803241,32.47375125367943,17.639436730696293,0.56184378280991,0.0014070707421046616
12,0.0005768422516386995,32.54556035313734,17.599941752891908,0.5636390106098679,0.0015817777311223297
13,0.00043759827209910365,32.580917476971365,17.580495317908554,0.5645229382751233,0.0012989249467061548
14,0.0004533114496938606,32.4104078353806,17.674275525668744,0.5602601991149534,0.0011246997793718679
15,0.00045248934048674994,32.605694620790956,17.56686784380004,0.5651423670637027,0.0017927483753795578
16,0.00035620811423509453,32.45150403681694,17.651672632251902,0.5612876049601077,0.00111790409530499
17,0.0004556714199383563,32.5902545867604,17.575359821557825,0.5647563677183576,0.001185305680838888
18,0.00042867002135839593,32.678340685035415,17.5269124747302,0.5669585211061735,0.0019272068376673076
19,0.00035533890281897064,32.62309753749366,17.557296167710046,0.5655774422888723,0.00029575881644663504
20,0.00035981180996459114,32.592341276265735,17.574212135813493,0.5648085352184508,0.00044222177166117427
21,0.0002857812814847326,32.51960678145194,17.61421610814913,0.5629901732861091,0.0006849109998607655
22,0.00031291685691164787,32.58077935092998,17.580571208611886,0.5645194876920675,0.0004318657546675952
23,0.0003436184340054305,32.61046120255951,17.564246171886438,0.5652615335912423,0.0004886548416003513
24,0.0003017424295237202,32.54445380111953,17.60055023862784,0.5636113493470803,0.000326721062711269
25,0.0002821053693900318,32.68740451381038,17.521927355351306,0.5671851169847717,0.0019497932992949031
26,0.0003040547521328556,32.45956199540533,17.64724071293903,0.5614890541069243,0.00024376182044759503
27,0.0006297598913541617,32.533046157400726,17.60682449481667,0.5633261562168903,0.0005193735852516452
28,0.00031219153641691714,32.55669759750441,17.593816168112987,0.5639174429221826,0.0005711168597448838
29,0.0004251668457747963,32.585642804268296,17.577896374208876,0.5646410725768759,0.001241111981589272
30,0.0004201904296964508,32.51489848681306,17.616805690334512,0.5628724649160697,0.00041197925519386103
31,0.0002162366567368719,32.61437900466406,17.562091311534477,0.5653594808036975,0.0006438099898901263
32,0.00023741552914160717,32.59268144332936,17.574024956172288,0.5648170417064365,0.00027573361865696746
33,0.00024085704029688576,32.46606546177929,17.643663782388764,0.5616516407365655,0.00027943776132680574
34,0.00021079465203891626,32.59110160100417,17.574893882934266,0.5647775452149483,0.00047120630524019087
35,0.00016675216902946641,32.59615576814651,17.572114014901558,0.5649039018430237,0.00030805991687319446
36,0.00016438096770666298,32.55552247835194,17.594462302419558,0.563888069108359,0.0005026466974925984
37,0.0001545643804190906,32.48796324153313,17.631619911051143,0.5621990885506591,0.0004084622114914432
38,0.00015031190921493213,32.5825444922304,17.57960020815427,0.5645636199330959,0.00022256024571930863
39,0.0001655685948164616,32.65779195584991,17.53821406333508,0.5664448076424491,0.0004125460162390788
40,0.00027463486790353946,32.62877739279549,17.55417221896603,0.5657194389541024,0.00028259839892256285
41,0.00018977777643232663,32.50371011632669,17.62295917570214,0.5625927590081593,0.00018156391022768788
