epoch,train_loss,val_loss,lr,time,task_loss,kd_loss,si_loss
0,0.0021321415007417503,0.00035761116034029175,0.0001,105.51742053031921,0.0020405263481168864,0.003524534989870379,0.0009335252115167288
1,0.0018421524956916892,0.0011213184546738672,0.0001,106.09904789924622,0.0017430275475811613,0.003645600829339799,0.0028433765942760918
2,0.0015041392574160254,0.0012441164848097346,0.0001,106.70891809463501,0.0014019910338132564,0.0035480084341358116,0.0052105838450888665
3,0.0013441922187169045,0.000832053473467539,0.0001,108.08824038505554,0.00124076044392669,0.003335663690141507,0.00808242805358068
4,0.0013943020327795727,0.001167028885185887,0.0001,107.34572243690491,0.0012832643662506092,0.0033247597471226477,0.011475122043403575
5,0.0012989282852307327,0.0010495266834840903,0.0001,112.2919774055481,0.0011821800772842783,0.003243403633900507,0.01482158879892165
6,0.0012840377539121949,0.0010623385341037297,0.0001,134.82819890975952,0.0011615036647995816,0.0032049356660303805,0.017732021974056402
7,0.0010162926632334283,0.00033225416785516296,5e-05,134.8874237537384,0.0008906463496906509,0.0031220298895638337,0.019977093817128803
8,0.0008947248723597654,0.0003058145184095832,5e-05,134.32982778549194,0.0007667572952954186,0.003089682249137643,0.02132949692287675
9,0.0007902919914416828,0.001185673764319089,5e-05,134.48921084403992,0.0006588922253367857,0.003106197355154685,0.022626327364948275
10,0.0007459208669397291,0.0012357150265062454,5e-05,134.82207560539246,0.000611928705794519,0.003081226507093048,0.024014851113625127
11,0.000716250039992057,0.0009145857868156355,5e-05,134.44808340072632,0.0005786795411549551,0.003092012458760387,0.025437162901033344
12,0.0006654450543450296,0.0005896776066755089,5e-05,132.2768633365631,0.0005266427111171344,0.003008752755351603,0.02687678076236944
13,0.0006596392936296646,0.0010539074567581885,5e-05,131.37599897384644,0.0005174085151477486,0.0030153217544054934,0.028280634393103566
14,0.0006231960300621727,0.0011210347549583752,5e-05,135.22337436676025,0.0004784875072681359,0.0029844889261546924,0.029683841936046732
15,0.0005652735285962373,0.0010248504936197563,2.5e-05,136.02091145515442,0.00041845116916229596,0.0029775770736945374,0.03066913853595292
16,0.0005497942044347191,0.0013218281586972723,2.5e-05,136.68969774246216,0.00040127845350331664,0.0029831046208207597,0.03133760157080287
17,0.0005469450175734379,0.001036850418064453,2.5e-05,134.98472356796265,0.0003970299094578679,0.0029768732320835265,0.03200795204711273
18,0.000532994444888443,0.0009208862379931028,2.5e-05,136.30430269241333,0.00038176099601202934,0.002969683020433478,0.03265390585427483
19,0.0005252267833770599,0.0013772502769223293,2.5e-05,136.08256340026855,0.0003722828731079931,0.0029773051323408214,0.03330683750868411
20,0.0005073301935266086,0.0012316332821400466,2.5e-05,136.56781911849976,0.00035253359058788706,0.0029847634180758934,0.03402277454813175
21,0.00048005158183965,0.0016133653858930556,1.25e-05,132.95400476455688,0.00032398171759238524,0.0029864700067540532,0.03455214827520876
22,0.000473910030149764,0.0011949860869399438,1.25e-05,129.5355441570282,0.000316823420194505,0.0029927491875650354,0.03492117138103464
23,0.0004662694788551091,0.0014632653018416654,1.25e-05,124.01383590698242,0.0003085900260306438,0.0029835549992133195,0.03527675855953868
24,0.0004608599261625602,0.0013701695872179653,1.25e-05,98.05046319961548,0.0003021192470267866,0.002994787157417762,0.035610825830028926
25,0.0004570891699576639,0.0013536988927346492,1.25e-05,95.24304747581482,0.00029774390108863947,0.0029900002254212295,0.035923329300925406
26,0.0004500045826620497,0.0013527038858925655,1.25e-05,94.94723868370056,0.0002898090306205077,0.0029960016763262757,0.036223740166967874
27,0.00044101792525662976,0.0014105189138955343,6.25e-06,94.89442300796509,0.0002803196305576846,0.0029971140199832867,0.036427971841482845
28,0.00043875085292147456,0.0014376926028600192,6.25e-06,95.08422994613647,0.00027778193314072545,0.0029934881479027975,0.036584054469019384
