epoch,train_loss,train_sup,train_kd,train_si,val_loss,kl,s,lam_kd,lam_si,kd_ratio,si_ratio,lr,time
0,0.0006039557912972237,0.0006039557912972237,0.0,0.0,0.0009615267956019466,0.4636758045945948,0.7830510102923774,0.0,0.0,0.0,0.0,0.0001,98.54751372337341
1,0.0004305896963942219,0.00043027701891815796,1.81672460490625e-07,1.310050155733646e-07,0.0006063353305351611,0.463494584078842,0.7838764612983194,0.00020624050447467574,0.0002353672828517751,0.00042191548476881496,0.0003042455884811148,0.0001,106.68302965164185
2,0.0003944746092199947,0.0003936154244568755,3.571774631409682e-07,5.020072999782267e-07,0.00039809133678351524,0.4586819395336734,0.7821458742808601,0.00041578390822318673,0.0004696953112185686,0.0009054510855520583,0.0012725972426231927,0.0001,102.65960931777954
3,0.00041367331037029173,0.0004119865607403621,5.379320516780586e-07,1.1488175782515702e-06,0.00013505974293083215,0.46165276490714835,0.7837085199394609,0.0006192022983137392,0.0007059505699932126,0.0013003789178386662,0.0027771131215190755,0.0001,109.45151448249817
4,0.00040026810152672557,0.0003974169561748,7.226068983267763e-07,2.1285384535988426e-06,0.0005560008578675645,0.46479652747451045,0.7830770975975407,0.000828013257461002,0.0009405090614391796,0.0018053072317543357,0.005317781870401486,0.0001,104.7652747631073
5,0.0003640534668579509,0.0003597070321389494,9.144647996976401e-07,3.43196991930381e-06,0.00028488722443226715,0.4634408272931603,0.7837600588059739,0.0010317579202001872,0.001176661658798716,0.0025118969682946407,0.009427104070520834,0.0001,117.77203011512756
6,0.0002694534099741506,0.00026331118250194624,1.03918118684873e-06,5.10304628535565e-06,0.00043273429835104785,0.4677387031500096,0.7819139083951487,0.0012486798750851317,0.0014086680322419225,0.003856626594365317,0.01893851069038317,0.0001,123.36815476417542
7,0.00026181112434076563,0.00025339025066820493,1.1778423799948428e-06,7.243031292565894e-06,0.0003463720756804469,0.4573223787318016,0.7829061686381973,0.0014501649888372344,0.0016455315947942106,0.004498824803417436,0.02766510136192142,0.0001,122.27226114273071
8,0.00023808192934252984,0.00022706027468370613,1.3343456744499957e-06,9.687308984373708e-06,0.0003040702183382491,0.46004810219725595,0.7833025159394927,0.00165430563276945,0.001881559597003637,0.00560456510972853,0.04068897211613453,0.0001,120.43444180488586
9,0.00022234977750663088,0.00020841751818844668,1.4766605537962825e-06,1.2455598764387911e-05,0.00023172961148054124,0.4651590237789218,0.7828535669243653,0.0018649496095745038,0.002115541330981703,0.006641160474074438,0.05601804015304878,5e-05,124.96392369270325
10,0.00019203234268265593,0.00017543778710050613,1.6141920655694095e-06,1.498036351658038e-05,0.00039766621679952,0.46310514092612487,0.7836606728630737,0.002064464251995177,0.002353024900684958,0.008405834366333546,0.0780095858192818,5e-05,122.18490743637085
11,0.0001764887056782319,0.0001591603765803858,1.5926013319320019e-06,1.5735727765914075e-05,0.00027503274972357725,0.4607665570830336,0.7833295541729033,0.0020676240228425175,0.002352030681439272,0.009023814446435895,0.08915997035302027,5e-05,126.07145023345947
12,0.0001766184355047069,0.00015852519087924507,1.6073214291222569e-06,1.6485923196339544e-05,0.0003229146695492329,0.4605694794208332,0.7831039607686232,0.002069776796102888,0.0023513533131393296,0.009100530329855751,0.09334202938231889,5e-05,125.5671079158783
13,0.00016578004492162095,0.00014701250087807805,1.6178935364902771e-06,1.7149650507052638e-05,0.0003425002721498331,0.46230161248205504,0.7822251881038705,0.0020781626720137616,0.002348714704320735,0.009759277947205287,0.10344821968868938,5e-05,124.95040488243103
14,0.0001603678451269645,0.00014094448456947956,1.600303323718104e-06,1.782305723376681e-05,0.0002504522146130953,0.461285817655715,0.7844719660232158,0.0020567223136746344,0.002355460895081093,0.009978953838602317,0.11113859651637868,5e-05,122.55458784103394
15,0.00015425466941254183,0.00013416567984147768,1.6001415933319452e-06,1.8488847977732195e-05,0.00042538111319542765,0.4612575895965584,0.7826995674814027,0.002073635805448343,0.002350139079086955,0.0103733754020275,0.1198592434714909,2.5e-05,126.31300234794617
16,0.00014443524986309432,0.00012387636554521782,1.5981112538874856e-06,1.896077306398899e-05,0.00022697492780432765,0.45802885441560176,0.7817972765110505,0.002082246109815299,0.0023474298540429794,0.011064551454041071,0.13127524674178442,2.5e-05,124.85968160629272
17,0.00014016081273951698,0.00011927923680049173,1.5771978321638252e-06,1.9304378106861423e-05,0.0004574603005286281,0.4621018474783358,0.7831695945609736,0.0020691504716161494,0.0023515503856135237,0.011252773163458902,0.1377302095325161,2.5e-05,125.13475298881531
18,0.00014042468999143757,0.00011924625034693333,1.5971521849474918e-06,1.9581287459556753e-05,0.000350322816006603,0.46091317719808234,0.783074763930273,0.0020700554131710077,0.0023512656465126476,0.011373727690229391,0.13944333764062947,2.5e-05,123.17344617843628
19,0.00013301301981935722,0.00011155948353448145,1.5659287490169901e-06,1.988760753585877e-05,0.000256308160058349,0.46047323188902906,0.7836862790340966,0.0020642198996372253,0.0023531017859493514,0.011772747894481699,0.14951624707767555,2.5e-05,106.95202231407166
20,0.0001317874901383625,0.00011004456945288413,1.5826954289312096e-06,2.0160225256547173e-05,0.00041379948267062576,0.45964377660670663,0.7827552349994754,0.0020731045862632962,0.0023503062267577783,0.012009451179846826,0.15297525763166997,2.5e-05,95.1607129573822
21,0.00013241176663256307,0.00011040841204850636,1.5877733418400411e-06,2.041558124221666e-05,0.0005376655184179869,0.4623024618617285,0.7833240980984495,0.002067676088598751,0.002352014298992762,0.011991180105964777,0.15418253046097494,1.25e-05,91.58818697929382
22,0.00012168245390139324,9.950470490190268e-05,1.57264244713872e-06,2.060510655235184e-05,0.00048402194415788735,0.46136608660939266,0.7830306528472352,0.002070476352605625,0.0023511331982727585,0.012924151319409853,0.1693350675607629,1.25e-05,92.82552409172058
23,0.00011909350216703028,9.678863661425209e-05,1.5752478503580532e-06,2.072961770242014e-05,0.0006424419589540322,0.466351045484723,0.7827073492108015,0.002073561546632936,0.0023501624445609118,0.01322698402259383,0.17406170215186523,1.25e-05,92.0383665561676
