epoch,train_loss,train_sup,train_kd,train_si,val_loss,kl,s,lam_kd,lam_si,kd_ratio,si_ratio,lr,time
0,0.00041766932197574713,0.00041766932197574713,0.0,0.0,0.00026796202537785103,0.9698057845057709,0.7923516287699643,0.0,0.0,0.0,0.0,0.0001,79.37417364120483
1,0.0003089453440364575,0.00030782451302640564,8.777649891517155e-07,2.430660209001688e-07,0.00019517690600270578,0.9697936362792403,0.7923939217689496,0.0001981125358375762,0.00023792474136309467,0.0028411659411450253,0.0007867605891852685,0.0001,80.39934015274048
2,0.0003335694820441964,0.00033087822988076834,1.7523172932866106e-06,9.389348701414764e-07,0.0003071356680502825,0.9686864471959998,0.7922397623000875,0.0003965192916089831,0.00047575690667089524,0.00525323024920618,0.002814810468833812,0.0001,80.05161333084106
3,0.00024625924977675616,0.00024152012512005706,2.5979345934030684e-06,2.1411900632960617e-06,0.0002663968826207957,0.9698963958672069,0.7924253244533426,0.0005942477074651535,0.0007138025110638174,0.010549591927037054,0.00869486147317161,0.0001,78.92223978042603
4,0.00021389063189940688,0.000206694218567157,3.462646209123344e-06,3.73376712312654e-06,0.00025285273731077046,0.9704916087516083,0.7924522920487834,0.0007922273390036569,0.0009517690706530897,0.016188863338118673,0.017456431307765443,0.0001,80.80237174034119
5,0.00020511221742293528,0.00019507009893615003,4.307916879289071e-06,5.73420160749618e-06,0.00010648271766706669,0.970976470148459,0.792447575754661,0.0009903066768767424,0.0011897042577278531,0.02100273174077327,0.027956411761043114,0.0001,80.59720158576965
6,0.0001834982362776529,0.0001701691253227504,5.181659959172017e-06,8.147450995730465e-06,0.00021243059231392192,0.9709165838715321,0.7924458030853266,0.0011883781618976066,0.0014276419156959794,0.028238200346141745,0.04440070466618808,0.0001,78.2874264717102
7,0.00017595044428418151,0.0001590145035415091,6.023351233181207e-06,1.0912589509491186e-05,0.00024459787830843606,0.9683400394097719,0.7923266570235421,0.0013872370726063744,0.0016653318108321511,0.03423322548394796,0.06202081247300528,0.0001,79.13538670539856
8,0.00019384684553035178,0.000173226855981483,6.873201118325188e-06,1.3746788430543582e-05,0.0005413451516352296,0.9700408929188616,0.7923672660901496,0.0015851037807087568,0.0019033339016858487,0.03545686337851193,0.07091571901999903,0.0001,81.04458284378052
9,0.00017106396304886215,0.00014667096804921173,7.738157685083076e-06,1.6654837314567335e-05,0.0002722653234481,0.9701039958384968,0.7924720584584501,0.0017823417500894675,0.0021415338246507263,0.04523546366614209,0.09736029154083203,0.0001,79.85487723350525
10,0.0001708366553931009,0.00014265799461006385,8.5826364892611e-06,1.9596024293775948e-05,0.00031637164082273615,0.9701353696693812,0.7923617365180908,0.0019814324930087454,0.002379150773976394,0.050238846396940776,0.11470620429020245,0.0001,93.5943021774292
11,0.00016799735012864713,0.00013888772091417685,8.586409106130864e-06,2.0523220108339405e-05,0.00033476295655934937,0.9685291092159687,0.7922894893211372,0.0019821219273219357,0.00237893384404827,0.05111038417901032,0.12216395135175265,5e-05,124.19696712493896
12,0.00014657384180887873,0.00011678980965782747,8.588335516979429e-06,2.119569663407182e-05,0.0002691936409718742,0.9700473557713984,0.7923729237587738,0.0019813257363742918,0.0023791843648618455,0.05859391697038256,0.14460763511752264,5e-05,130.1536078453064
13,0.0001427304658217589,0.00011243510388288509,8.614966135995119e-06,2.1680395802878688e-05,0.00024154287320752771,0.9697774010971038,0.7923305069522109,0.0019817305078136354,0.0023790570038681046,0.06035828501220929,0.15189746406315985,5e-05,130.59304547309875
14,0.00013657251695042296,0.00010580270120493445,8.610909054060035e-06,2.2158906691428484e-05,0.00035840956329477255,0.9694288861357252,0.7924029582666848,0.0019810391256654073,0.002379274546680895,0.06305008684277139,0.16225011580823662,5e-05,128.83560371398926
15,0.0001373732646250447,0.00010610299716630625,8.60190927557842e-06,2.2668358183160026e-05,0.00015197130675959007,0.9703745015763291,0.7924397827525326,0.001980687720141336,0.0023793851161341703,0.06261705506567829,0.16501288110923532,5e-05,123.32094550132751
16,0.00013838140224829313,0.00010665481304796946,8.61018919211966e-06,2.3116400008204e-05,0.0003241213656419394,0.9680465659699177,0.7922866116757517,0.0019821493878678523,0.0023789252036105417,0.06222071067520104,0.16704845906046692,5e-05,113.46813178062439
17,0.00013596382255909295,0.0001037593477282557,8.61223249231009e-06,2.3592242338527155e-05,0.00023964775117793017,0.9698588448659029,0.7923661778306887,0.001981390110834384,0.002379164109491994,0.06334208858071064,0.17351852790306357,2.5e-05,98.41033625602722
18,0.00012465660674172043,9.217901789597955e-05,8.61793150221101e-06,2.3859657343529848e-05,0.00018768468778397712,0.970859779860393,0.7923858940238921,0.0019812019648482028,0.0023792233094686705,0.06913337148721486,0.19140307094164175,2.5e-05,103.61405110359192
19,0.00011908029038974142,8.637809883793461e-05,8.627307538266641e-06,2.4074884013540162e-05,0.000134152951573589,0.9692607611321521,0.7923676052658866,0.0019813764892289945,0.0023791683955187003,0.07244950033317916,0.202173541353861,2.5e-05,104.53593444824219
20,0.00012183851092847529,8.893249460976709e-05,8.614631743949107e-06,2.42913845747591e-05,0.0001776417988500419,0.970826420153364,0.7924852224349238,0.0019802541022635395,0.002379521553635561,0.07070532689788277,0.1993736166803552,2.5e-05,111.33055925369263
21,0.00012081406835248251,8.769863053016683e-05,8.609376303877195e-06,2.450606151843848e-05,0.00016434656414860045,0.9698678346384304,0.7924148388615533,0.0019809257525505016,0.0023793102194363644,0.07126137229944784,0.2028411248178526,2.5e-05,107.9908287525177
22,0.00012004055501856257,8.669576741824609e-05,8.626835036380134e-06,2.4717952563936354e-05,0.00018334178105812717,0.9704751817843825,0.7923171079334582,0.0019818583708128817,0.002379016771882688,0.0718660042437001,0.20591334786909365,2.5e-05,112.14466118812561
23,0.0001178488385248909,8.431643632213447e-05,8.637552166733466e-06,2.4894850036022964e-05,0.00016182871256842024,0.9702484734026142,0.7924141246121797,0.001980932568427749,0.0023793080748263093,0.07329348574707527,0.21124391506637474,1.25e-05,123.01827812194824
24,0.00011100229485995091,7.738596673882459e-05,8.61196885114748e-06,2.500435926997884e-05,0.00013253584107809487,0.9695524242451266,0.7923748924824717,0.0019813069494077715,0.002379190276165101,0.07758370096774132,0.22525984081253705,1.25e-05,123.2034661769867
25,0.00011136447294577693,7.768230167404862e-05,8.61130675318468e-06,2.5070864518543632e-05,0.00013243027332236735,0.9698155594141991,0.7923631069275333,0.001981419415583858,0.002379154888777169,0.07732543894296974,0.22512443919840192,1.25e-05,120.42124390602112
