epoch,train_loss,train_sup,train_kd,train_si,val_loss,kl,lam_kd,lam_si,kd_ratio,si_ratio,lr,time
0,0.004885048133463492,0.004885048133463492,0.0,0.0,0.000753571149133099,5.515681969799205,0.0,0.0,0.0,0.0,5e-05,86.66651940345764
1,0.0043208870435870435,0.004315403365821177,5.463084228205022e-06,2.0593537661676092e-08,0.0009687080216236414,5.507646088596623,0.0005634002843276823,0.00012298725782108468,0.00126434321774581,4.766043975215813e-06,5e-05,100.97700357437134
2,0.004051905628741823,0.004040959351285721,1.0862569218887119e-05,8.370823721533787e-08,0.0010435660297498607,5.516331930788762,0.0011326197014339494,0.0002441435303963408,0.0026808544458277787,2.065897996773694e-05,5e-05,101.65082097053528
3,0.00385768148738081,0.0038411428101550495,1.6332475700683335e-05,2.0620152507750106e-07,0.0006819487256938875,5.517197770199276,0.0017053453246371208,0.00036419657816533745,0.004233754329928452,5.345219032520554e-05,5e-05,104.30377435684204
4,0.0037081948024138434,0.003686303171950082,2.1478528035757185e-05,4.131024280044518e-07,0.0007950534041054034,5.516335653418178,0.0022644409850565107,0.0004885382822870649,0.005792178992801503,0.00011140256917882076,5e-05,105.24879550933838
5,0.003484812563535367,0.00345756959184146,2.6522399082131638e-05,7.205726117754616e-07,0.000625815564153648,5.515972091471393,0.0028147265027396863,0.0006156520904279763,0.007610853840363935,0.00020677514174376012,5e-05,101.94430327415466
6,0.003494738168910308,0.0034617533703901987,3.183487865978467e-05,1.1499198603244403e-06,0.0007399696297795288,5.499431856868883,0.0033692483463015717,0.0007414329421859421,0.009109374471310131,0.00032904320860266227,5e-05,101.23192048072815
7,0.0032851284135381616,0.0032466312609812074,3.6830261867011126e-05,1.6668906899431603e-06,0.0006020114977565115,5.514736134503389,0.003962397406706259,0.0008550597725772062,0.01121120919207662,0.0005074050326537705,5e-05,100.61719226837158
8,0.0030122056790754504,0.0029678125732464727,4.203431644774672e-05,2.3587893812311253e-06,0.0006890322309144284,5.513618940580556,0.004521071922243631,0.000979533989582667,0.01395466343475207,0.000783077131026165,5e-05,99.3025734424591
9,0.0027786006088911883,0.0027284911547693904,4.6885266501277856e-05,3.2241876205200375e-06,0.0012057188398110173,5.509182452507977,0.005077269522108772,0.0011047875660259864,0.016873697627233876,0.0011603638213433856,5e-05,103.31646132469177
10,0.002721496919218617,0.0026649140501661915,5.232033565932646e-05,4.262533393098907e-06,0.000542687497610645,5.510166832956804,0.005635006720502266,0.0012295567090842357,0.019224837364265113,0.001566245900554885,5e-05,104.01139831542969
11,0.0025416528215202066,0.002484288321055878,5.245365757288147e-05,4.910842891447283e-06,0.0006643612153063401,5.515119405004065,0.005668752581741671,0.0012189386021620942,0.020637617037526007,0.001932145433029686,5e-05,102.66153025627136
12,0.0023996076910581966,0.002341639199127822,5.2335070357428264e-05,5.633421572946496e-06,0.0005441579487620309,5.51959383479377,0.005678365647088942,0.0012159138592171019,0.02180984439766867,0.002347642739243859,5e-05,104.93761825561523
13,0.002259428163431562,0.0022009823436545746,5.1982623295726675e-05,6.463196481260978e-06,0.0006094879331725831,5.5129718297470225,0.005650678538518565,0.0012246255846959514,0.023006982092662238,0.0028605452414317257,5e-05,107.19850444793701
14,0.0020514600440133496,0.001992364651048143,5.1771796320675276e-05,7.323596644531547e-06,0.0005190901702837892,5.5089326115904536,0.005641122196142779,0.0012276324798055698,0.025236560893183244,0.0035699435950037393,5e-05,106.18313837051392
15,0.0018708237590379163,0.0018107023737091743,5.187852616681327e-05,8.242859161928876e-06,0.0005417587744346455,5.5079199984299505,0.005641506618110951,0.0012275115217558598,0.02773031180312364,0.004406005173981659,5e-05,106.50378441810608
16,0.0017134377840908816,0.0016523579237003078,5.192747759527329e-05,9.152382795300425e-06,0.0003938618824079832,5.513383680797893,0.005664554311942892,0.0012202595842314289,0.030306018740461623,0.005341532024261103,5e-05,105.66593289375305
17,0.0016099165381853466,0.001548211909202667,5.1501779946341134e-05,1.0202849036338348e-05,0.0004173688206790059,5.513804031230584,0.005646824047556491,0.0012258383970427816,0.03199034156416116,0.006337501848287562,5e-05,89.4249038696289
18,0.0014734566994365425,0.001410914462098527,5.131293607683636e-05,1.1229301261179169e-05,0.0007885295951205921,5.511656928396154,0.005647864751416218,0.0012255109404465927,0.03482486868902133,0.007621059557076439,5e-05,106.03128814697266
19,0.0013814931999053628,0.0013182849568141501,5.0869152135375814e-05,1.2339090955836846e-05,0.0009172305342475318,5.513657463370405,0.005631897556301141,0.0012305350049911523,0.036821862126328625,0.008931705893798188,5e-05,88.55316734313965
20,0.0012983955593712036,0.0012345343336036853,5.054312217333008e-05,1.3318103594188197e-05,0.0003354947837401966,5.5166729633850276,0.005670086443021608,0.0012185189038296325,0.03892736832665037,0.010257354546589782,5e-05,107.13202571868896
21,0.0011893222965500476,0.0011245506922279598,5.016659284608793e-05,1.4605011475999687e-05,0.00016074836764140555,5.506519744870925,0.005622880537662001,0.0012333722023395945,0.04218082263454554,0.012280112395408285,5e-05,109.3194375038147
22,0.001147356420811345,0.0010818582399712698,4.980599576947312e-05,1.569218507060203e-05,0.0002042720613647515,5.513541658844616,0.005646683438800995,0.001225882639469713,0.04340934941058086,0.013676818106360893,5e-05,108.59201192855835
23,0.0010410580224962255,0.0009741802772078532,4.9981210807972534e-05,1.6896534480399747e-05,0.0003738953929700114,5.515269339631609,0.0056468191816296635,0.001225839928102572,0.04801001455051344,0.016230156355632915,5e-05,106.09462857246399
24,0.0010613390452498712,0.000993665234949944,4.949878074363135e-05,1.8175029556295943e-05,0.0007202478795518763,5.509797212407462,0.005638292327635207,0.0012285228955568773,0.04663804744126591,0.017124621616099116,5e-05,106.94549489021301
25,0.0009584529940097209,0.0008900173229718805,4.903524924674122e-05,1.9400421791099278e-05,0.00048141906095224544,5.508492394139572,0.0056301135237722694,0.0012310963493293438,0.051160828494677214,0.020241390983544168,5e-05,110.72675085067749
26,0.0009143979783670287,0.000845137771119506,4.8753380561550554e-05,2.0506826685972186e-05,0.0004039838120802664,5.514957504008141,0.005639877824145671,0.0012280240204102808,0.05331746319979452,0.022426587953085986,5e-05,108.01490545272827
27,0.000874019247584584,0.0008034349131519512,4.881158190570802e-05,2.1772752526924714e-05,0.00025213657070810103,5.504914629162132,0.005629481026165642,0.0012312953641705321,0.05584726199177236,0.02491106756183609,2.5e-05,107.58252263069153
28,0.0007883989545666739,0.0007169916601373317,4.882998407002909e-05,2.257731035931312e-05,0.00024183523052760873,5.506254647391686,0.005643527451148756,0.0012268756683362382,0.06193562762506123,0.028636910574954072,2.5e-05,105.95827889442444
29,0.0007156551273253818,0.0006432162562442416,4.9192016703782433e-05,2.3246854377357756e-05,0.00030749687754186213,5.51220817630893,0.005638470264599288,0.0012284669078404381,0.06873704222259648,0.0324833198138861,2.5e-05,105.50596284866333
30,0.000713352121421851,0.0006407863393748469,4.863618435793671e-05,2.392959768906747e-05,0.00019855063244659832,5.509099540550148,0.005635992544110619,0.0012292465205130936,0.06817977110798415,0.03354528145422919,2.5e-05,106.69449877738953
31,0.0006847485319485062,0.0006116641076959526,4.8753658388520026e-05,2.4330765864033514e-05,0.00013691814746753193,5.51136001675332,0.005673020024883664,0.0012175958547583684,0.07119936168360615,0.03553241040882321,2.5e-05,106.50544953346252
32,0.0006610097662744472,0.0005874190339979745,4.855796997586827e-05,2.5032762300604313e-05,0.00032118644631904867,5.512199688728882,0.005659591401981532,0.0012218211596862901,0.07346029128971644,0.03787048781698464,2.5e-05,106.5201268196106
33,0.0006845288050642541,0.0006102214715734885,4.872924894629466e-05,2.5578084544470994e-05,0.0001745242302147887,5.5166638701237,0.005672630113160037,0.0012177185401550236,0.0711865572139373,0.03736597255694751,2.5e-05,90.74705839157104
34,0.0006495941916182549,0.0005748538034780743,4.852865190429553e-05,2.6211736235885005e-05,0.00017412527947772654,5.514409222513227,0.005666312569632461,0.001219706349924796,0.07470610502751267,0.04035093997775273,2.5e-05,92.08918356895447
35,0.0006423910668539894,0.0005671577962665786,4.833730087279828e-05,2.6895969714612532e-05,0.0002983891239285975,5.510893969006303,0.00565490391553775,0.0012232960733624637,0.07524591073397505,0.0418685300938747,2.5e-05,104.69172096252441
36,0.0006082569739736585,0.0005326894032623296,4.836830114451245e-05,2.719926956681646e-05,0.00023985817238033534,5.5218990491687725,0.005690249130737915,0.001212174731058619,0.0795195175955469,0.044716741000316695,2.5e-05,105.46648025512695
37,0.000609247130659426,0.0005328109821727348,4.843655278425486e-05,2.799959570243631e-05,0.0004776779883422965,5.511914592649926,0.005656863571698469,0.0012226794691958805,0.0795023075969664,0.04595769810541514,1.25e-05,104.65715837478638
38,0.0005687457760338036,0.0004923374127830455,4.825565421730003e-05,2.8152709033458107e-05,0.00037846232793114294,5.522343130227666,0.005691078829357152,0.0012119136670842938,0.08484573644452338,0.049499636251865264,1.25e-05,105.6774492263794
39,0.0005621753136176065,0.0004853197757047712,4.8100955022117734e-05,2.8754582890717582e-05,0.0001848343245078432,5.5146075465281434,0.005644260277276956,0.001226645085209927,0.08556219715979232,0.05114878258470905,1.25e-05,104.56879496574402
40,0.0005607261383828878,0.0004837988675345651,4.8070488749668204e-05,2.8856782098654563e-05,0.0003411755299262399,5.517039401042286,0.005667211835628939,0.0012194233966335978,0.08572899577733545,0.05146323690541052,1.25e-05,105.21410012245178
41,0.0005560597831555301,0.0004785986181329915,4.8036526558359055e-05,2.9424638464179588e-05,0.00031543618793764157,5.504919130071959,0.005625560454572057,0.001232528968732622,0.08638734181738732,0.052916321869566865,1.25e-05,105.8584680557251
42,0.0005432341038276231,0.0004656217208707332,4.802757578663116e-05,2.9584807170258712e-05,0.0009347135100366305,5.5088617675830545,0.005638134866757523,0.0012285724404899135,0.08841045775335026,0.0544605115212841,1.25e-05,104.40259456634521
43,0.0005288755736892268,0.000451182740521604,4.805958201699352e-05,2.9633251150629345e-05,0.00043672245044351453,5.515945219402038,0.005662734011640634,0.001220832340194082,0.09087124535124373,0.05603066699397649,6.25e-06,103.69041419029236
44,0.0005256693664690543,0.0004476081244533548,4.8092420782821435e-05,2.996882123287806e-05,0.0005251995037362886,5.508470201238524,0.005642005312776302,0.0012273546078978726,0.0914879653457086,0.05701078119537387,6.25e-06,102.87532663345337
45,0.0005204182675563563,0.0004424526159041631,4.820264590578841e-05,2.9763005746404816e-05,0.0006711997209300791,5.521166884720587,0.005683496093231554,0.0012142995686433872,0.09262289375837202,0.057190547684188985,6.25e-06,104.25704669952393
46,0.0005231814312345277,0.00044489991207492677,4.814969534124397e-05,3.0131823818357055e-05,0.00032886880646623674,5.509048385034679,0.005651467426116984,0.0012243773618750805,0.09203250051827584,0.057593450415960555,6.25e-06,103.35739159584045
47,0.000516303142428262,0.0004377322704797147,4.8197114497184384e-05,3.0373757451362854e-05,0.0004731527618924295,5.503860101728118,0.005636603380436159,0.0012290543213758244,0.09335041865231561,0.05882930967359579,6.25e-06,101.59937000274658
48,0.0005187296994277838,0.000440391993804694,4.8059848830432906e-05,3.0277856792656925e-05,0.0004977971507230314,5.514336781067277,0.0056638589888605454,0.001220478367055826,0.09264911741789264,0.058369237053626864,6.25e-06,100.3682963848114
49,0.0005140088381773285,0.0004357607159322143,4.799098099073043e-05,3.0257141254383727e-05,0.0005142462389284446,5.517578970230844,0.005680488840432435,0.0012152457982131852,0.0933660618772745,0.05886502139082925,3.125e-06,102.98348236083984
50,0.0004987004797035694,0.00042024140241665796,4.790221414115852e-05,3.055686314575297e-05,0.00038790589921323807,5.517173549073571,0.005653100645820872,0.0012238634706657192,0.09605407672683988,0.06127297724661535,3.125e-06,104.11009621620178
51,0.000508871177949235,0.0004299476315591508,4.826579346090477e-05,3.065775292917947e-05,0.00042038243540164054,5.511564106483599,0.00564739222369688,0.0012256596208969793,0.09484874670131103,0.06024658942707477,3.125e-06,101.61057615280151
