epoch,train_loss,val_loss,lr,time,task_loss,kd_loss,ewc_loss
1,0.038344057204191644,0.0003959780092064416,0.0001,83.62726640701294,0.038344057204191644,0.0,0.0
2,0.0072847167464551235,0.001015775976965621,0.0001,79.49055314064026,0.0072847167464551235,0.0,0.0
3,0.005336657910359621,0.0004089959156106062,0.0001,79.47109532356262,0.005336657910359621,0.0,0.0
4,0.004330260214111824,0.0005404281669779705,0.0001,78.9466667175293,0.004330260214111824,0.0,0.0
5,0.003435234678936197,0.00047471305210796186,0.0001,79.1004102230072,0.003435234678936197,0.0,0.0
6,0.002675230819909277,0.00044316094362772956,0.0001,79.05379891395569,0.002675230819909277,0.0,0.0
7,0.002060426213224924,0.00045337874634832103,5e-05,78.91885566711426,0.002060426213224924,0.0,0.0
8,0.001651339628534145,0.00040633387339665105,5e-05,78.89401936531067,0.001651339628534145,0.0,0.0
9,0.0014038669410305503,0.0004108216834034275,5e-05,80.94821810722351,0.0014038669410305503,0.0,0.0
10,0.0011963556156556101,0.0005250178499150619,5e-05,79.16715955734253,0.0011963556156556101,0.0,0.0
11,0.0010288000301707382,0.0004187776173793926,5e-05,78.89362287521362,0.0010288000301707382,0.0,0.0
12,0.000877003203923373,0.00043731364954807184,5e-05,79.03328537940979,0.000877003203923373,0.0,0.0
13,0.0007623682315800979,0.0004631450200603549,2.5e-05,79.81037592887878,0.0007623682315800979,0.0,0.0
14,0.0006894773059942207,0.00043701300705543386,2.5e-05,79.22438740730286,0.0006894773059942207,0.0,0.0
15,0.0006534800089586721,0.00040600581280607963,2.5e-05,79.30435729026794,0.0006534800089586721,0.0,0.0
16,0.000620564913353281,0.0004108261169423737,2.5e-05,78.98411321640015,0.000620564913353281,0.0,0.0
17,0.0005912106936108389,0.0004580919559416637,2.5e-05,79.08330512046814,0.0005912106936108389,0.0,0.0
18,0.0005661828388909091,0.00043034880054973576,2.5e-05,85.29483819007874,0.0005661828388909091,0.0,0.0
19,0.0005469104781353286,0.00042748766229305487,1.25e-05,89.57713890075684,0.0005469104781353286,0.0,0.0
20,0.0005297681380880995,0.0003989664289058451,1.25e-05,89.65935730934143,0.0005297681380880995,0.0,0.0
21,0.0005218953202596925,0.0004079223439824865,1.25e-05,90.2807867527008,0.0005218953202596925,0.0,0.0
