epoch,train_loss,train_sup,train_kd,train_si,val_loss,kl,lam_kd,lam_si,kd_ratio,si_ratio,lr,time
0,0.0020958219027875776,0.0020958219027875776,0.0,0.0,0.0008792585767038717,1.962561046814369,0.0,0.0,0.0,0.0,0.0001,64.11630249023438
1,0.001600252041511132,0.001585092859680185,1.513522911123865e-05,2.3952719708251035e-08,0.0008443030164599765,1.9610915089779577,0.0007295067715314353,7.072199100576808e-05,0.009458028309681968,1.4968091954834985e-05,0.0001,64.97355389595032
2,0.0013242225289177923,0.001294710723439904,2.9367317598560595e-05,1.4448787932781133e-07,0.0009010974174270675,1.963261270970097,0.0014591270329660552,0.00014140827250873133,0.022177026109471754,0.00010911147950782305,0.0001,64.59848856925964
3,0.001181191035526789,0.0011356549585243164,4.512875482451239e-05,4.073221779602175e-07,0.00024359113865171457,1.9616153428016319,0.0021888712579926665,0.00021205554897149272,0.03820614402511598,0.0003448402211912821,0.0001,64.64796328544617
4,0.001077094105022326,0.0010152645685347198,6.100291179286109e-05,8.26624694744877e-07,0.00022105657394525828,1.963385165934067,0.002919256956974176,0.00028250098619262196,0.0566365663950938,0.0007674581922697859,0.0001,85.49603343009949
5,0.0007968040985561479,0.0007193989959488916,7.600937813987028e-05,1.3957244673859272e-06,0.0002610406603315349,1.9670878651498378,0.003649713881087373,0.00035292401248583014,0.09539280517959607,0.0017516532230633043,0.0001,84.96638560295105
6,0.0007300097597691143,0.0006362315174189313,9.177547560189228e-05,2.002766748290735e-06,0.0006343211351557899,1.958330409701565,0.004373444754076501,0.0004254633851212626,0.12571814879696788,0.0027434794144727123,0.0001,85.02008509635925
7,0.0006769578093178023,0.000567593880078103,0.00010672487347896582,2.639055760733404e-06,0.00012465090722417463,1.9612202434899442,0.005105068397215433,0.000495519304252043,0.1576536558260799,0.0038984050769617197,0.0001,86.01227116584778
8,0.0006118981421776554,0.000487249539060337,0.0001213131061229741,3.3354969943443273e-06,9.836781414787421e-05,1.9639671076848384,0.005838089148984015,0.0005651356243248453,0.19825702639207013,0.005451065732073944,0.0001,88.16483521461487
9,0.0005805680963185141,0.00043980440033014763,0.00013667223136317385,4.0914646251925395e-06,0.00013842485121423853,1.9613085933428378,0.006565544391293326,0.0006365031272788764,0.23541119849650174,0.007047346643980692,0.0001,94.06733417510986
