epoch,train_loss,val_loss,lr,time,task_loss,kd_loss,si_loss
0,0.00037835938238185794,0.0016968475243153195,0.0001,47.96400809288025,0.00037835938238185794,0.0,0.0
1,0.0003041037868865504,0.0007897203623921553,0.0001,47.836772441864014,0.0003041037868865504,0.0,0.0
2,0.00026266808973975976,0.001639439429006042,0.0001,46.42775845527649,0.00026266808973975976,0.0,0.0
3,0.00023238411075209603,0.0003411636839334943,0.0001,46.63004732131958,0.00023238411075209603,0.0,0.0
4,0.0002113950509752844,0.0003754968451623625,0.0001,47.59285306930542,0.0002113950509752844,0.0,0.0
5,0.00018838245893074149,0.0005092413545408767,0.0001,47.64784049987793,0.00018838245893074149,0.0,0.0
6,0.000179468705898236,0.00012891777557245078,0.0001,47.64318656921387,0.000179468705898236,0.0,0.0
7,0.0001589991762561122,0.00015003417529938843,0.0001,47.51320123672485,0.0001589991762561122,0.0,0.0
8,0.0001523135986476413,0.00013079822663273995,0.0001,47.53953790664673,0.0001523135986476413,0.0,0.0
9,0.0001518997331835965,0.00013191270442547233,0.0001,47.55020618438721,0.0001518997331835965,0.0,0.0
10,0.00014211861749206467,7.403622011968755e-05,0.0001,47.7940616607666,0.00014211861749206467,0.0,0.0
11,0.00013522714514760693,7.524758984176665e-05,0.0001,47.73795413970947,0.00013522714514760693,0.0,0.0
12,0.00013811211137242321,0.00013510442641272751,0.0001,47.69698643684387,0.00013811211137242321,0.0,0.0
13,0.00013514158720863106,9.474593848307406e-05,0.0001,47.60119342803955,0.00013514158720863106,0.0,0.0
14,0.00012569246478660276,8.305076050367242e-05,0.0001,47.517608404159546,0.00012569246478660276,0.0,0.0
15,0.0001200532396809356,9.906345816039604e-05,0.0001,47.422857999801636,0.0001200532396809356,0.0,0.0
16,0.0001191158578357739,0.00010384640127140911,0.0001,47.44884896278381,0.0001191158578357739,0.0,0.0
17,9.742804691958983e-05,7.070275110186716e-05,5e-05,46.51086235046387,9.742804691958983e-05,0.0,0.0
18,9.533752339452771e-05,9.635022266915733e-05,5e-05,46.10679292678833,9.533752339452771e-05,0.0,0.0
19,9.111891926807027e-05,8.102580292492362e-05,5e-05,45.6471529006958,9.111891926807027e-05,0.0,0.0
20,9.297812663466871e-05,6.296576301344422e-05,5e-05,46.733593463897705,9.297812663466871e-05,0.0,0.0
21,9.344253992012181e-05,0.00014119746151346123,5e-05,47.67584562301636,9.344253992012181e-05,0.0,0.0
22,8.904398962109821e-05,0.00013384902581966318,5e-05,45.776630878448486,8.904398962109821e-05,0.0,0.0
23,8.73356540533522e-05,8.975575950380965e-05,5e-05,46.101491928100586,8.73356540533522e-05,0.0,0.0
24,8.900517273763555e-05,8.744353644316586e-05,5e-05,46.45268988609314,8.900517273763555e-05,0.0,0.0
25,9.010184356607699e-05,0.0002660317714119839,5e-05,46.32708287239075,9.010184356607699e-05,0.0,0.0
26,8.515040887827183e-05,0.00011925774417004881,5e-05,49.577495098114014,8.515040887827183e-05,0.0,0.0
27,7.746386244345182e-05,0.00013392626195415748,2.5e-05,49.1566858291626,7.746386244345182e-05,0.0,0.0
28,7.424710847498681e-05,0.00011922289905484489,2.5e-05,51.30318212509155,7.424710847498681e-05,0.0,0.0
29,7.554999842755604e-05,0.00018426953114930963,2.5e-05,48.99242424964905,7.554999842755604e-05,0.0,0.0
30,7.396322712570181e-05,8.167289827460124e-05,2.5e-05,47.703362464904785,7.396322712570181e-05,0.0,0.0
31,7.293176752827985e-05,0.00017897707651798266,2.5e-05,49.17276692390442,7.293176752827985e-05,0.0,0.0
32,7.23628842822872e-05,0.00012204553935367826,2.5e-05,50.0971736907959,7.23628842822872e-05,0.0,0.0
33,6.758918239705036e-05,0.00012012417551547045,1.25e-05,46.76560354232788,6.758918239705036e-05,0.0,0.0
34,6.924473723567557e-05,0.0001620036078405834,1.25e-05,46.88442277908325,6.924473723567557e-05,0.0,0.0
35,6.796079969157517e-05,0.00010715287991747826,1.25e-05,47.416794300079346,6.796079969157517e-05,0.0,0.0
36,6.76016112730703e-05,9.728388019568634e-05,1.25e-05,46.46630668640137,6.76016112730703e-05,0.0,0.0
37,6.865285491888932e-05,0.00013407735998928575,1.25e-05,58.45976114273071,6.865285491888932e-05,0.0,0.0
38,6.604315756331369e-05,0.00010810865081877631,1.25e-05,72.82085514068604,6.604315756331369e-05,0.0,0.0
39,6.860169045001663e-05,0.00014520500207739227,6.25e-06,71.54678106307983,6.860169045001663e-05,0.0,0.0
40,6.56856617862026e-05,0.00012164773181957423,6.25e-06,62.743396282196045,6.56856617862026e-05,0.0,0.0
