epoch,train_loss,val_loss,kl,lam_kd,lam_si,kd_ratio,si_ratio,lr,time
0,0.009834326247197666,0.0004920452748562185,1.962561046814369,0.4874295403557128,0.08691375280435804,0.5268154324950729,0.021885396403572337,0.0001,70.03463578224182
1,0.009600510116445955,0.0005883320021899943,1.9610915089779577,0.48743319531094953,0.08691174257897805,0.5335073900057723,0.029360477577116052,0.0001,71.40903115272522
2,0.009683731454606211,0.0005540133398856185,1.963261270970097,0.4874229029856834,0.08691740335787428,0.5444776439978023,0.03354001676367995,0.0001,76.04736280441284
3,0.009623489676550951,0.0005779073837332047,1.9616153428016319,0.4874328746985988,0.086911918915771,0.5297864806616257,0.03056024718179676,0.0001,73.94916677474976
4,0.009583806963599917,0.000549265294923791,1.963385165934067,0.48742503751583854,0.08691622936628873,0.5370830805009754,0.033333756375175126,0.0001,71.88880014419556
5,0.009700707690949861,0.0005924449818559892,1.9670878651498378,0.4874058412285869,0.08692678732427783,0.5241831981026038,0.03350801129201989,0.0001,71.56285619735718
6,0.009735109785321137,0.0005108504563185186,1.958330409701565,0.487443337448318,0.08690616440342534,0.5303512341107874,0.03755745356337844,5e-05,71.37142062187195
7,0.009368053643222574,0.0005854821429006325,1.9612202434899442,0.4874322125541256,0.08691228309523046,0.5287787983920805,0.0328501049828826,5e-05,72.56398892402649
8,0.009375254483273381,0.0007472367357014462,1.9639671076848384,0.4874209979264008,0.08691845114047968,0.524453355027928,0.029349535912837555,5e-05,85.13823390007019
9,0.00941897907799562,0.0006083796880059864,1.9613085933428378,0.4874334042535803,0.08691162766053079,0.5238571920518825,0.031351518929255945,5e-05,91.67246890068054
10,0.00937947441370896,0.0005534780133805297,1.9634473541628341,0.4874191099062413,0.08691948955156754,0.5291214871242178,0.03469125975846922,5e-05,92.39477396011353
11,0.009397825081763499,0.000619711604525101,1.9635964803046813,0.4874187514649421,0.08691968669428234,0.529320324747218,0.03240897099228494,5e-05,92.1803650856018
12,0.009363478545935512,0.0005528587384044488,1.9642397998695305,0.4874227293688395,0.08691749884713855,0.5260171756474813,0.029194830621258848,2.5e-05,91.87519836425781
13,0.009333554067849923,0.0006365656719615916,1.9609474183366526,0.4874351648192718,0.08691065934940098,0.525812935889112,0.028320645085653278,2.5e-05,86.4428939819336
14,0.009326424634874106,0.0007245839989499442,1.9607732273926475,0.4874333110798926,0.08691167890605893,0.5279652972996945,0.028644416873795465,2.5e-05,84.80538129806519
15,0.009301911908009042,0.0007576739913640223,1.9607010211738016,0.4874371911754947,0.08690954485347797,0.5290684477979688,0.02831064612266683,2.5e-05,87.8429446220398
16,0.009334947090672967,0.0006094948032296171,1.9632365479080038,0.4874271275948563,0.08691507982282914,0.5286309844912271,0.028730040897941348,2.5e-05,86.07700634002686
17,0.009283017406869218,0.0005687753859726123,1.9646132083400898,0.4874168940879107,0.08692070825164887,0.5273216826506616,0.028813479284469343,2.5e-05,86.70825290679932
18,0.00931758136317234,0.0006864823443077532,1.963549446247075,0.48742513608709953,0.08691617515209459,0.526483789333134,0.028529517339399554,1.25e-05,80.69569063186646
19,0.009233256516979123,0.0008373134688643499,1.9630371903628387,0.48742164540559874,0.08691809502692063,0.5261789841661725,0.028464241695461155,1.25e-05,79.64853811264038
20,0.009252822138587281,0.0006217115157504895,1.9623277959644154,0.4874289979093347,0.08691405114986593,0.5253453055786457,0.028518886379908466,1.25e-05,84.27411103248596
