epoch,train_loss,val_loss,kl,lam_kd,lam_si,kd_ratio,si_ratio,lr,time
0,0.00037835938238185794,0.0016968475243153195,0.0,0.0,0.0,0.0,0.0,0.0001,52.71545767784119
1,0.0003041037868865504,0.0007897203623921553,0.0,0.0,0.0,0.0,0.0,0.0001,52.40358376502991
2,0.00026266808973975976,0.001639439429006042,0.0,0.0,0.0,0.0,0.0,0.0001,52.03172039985657
3,0.00023238411075209603,0.0003411636839334943,0.0,0.0,0.0,0.0,0.0,0.0001,52.65459370613098
4,0.0002113950509752844,0.0003754968451623625,0.0,0.0,0.0,0.0,0.0,0.0001,52.51953744888306
5,0.00018838245893074149,0.0005092413545408767,0.0,0.0,0.0,0.0,0.0,0.0001,52.31438398361206
6,0.000179468705898236,0.00012891777557245078,0.0,0.0,0.0,0.0,0.0,0.0001,52.30079436302185
7,0.0001589991762561122,0.00015003417529938843,0.0,0.0,0.0,0.0,0.0,0.0001,54.090437173843384
8,0.0001523135986476413,0.00013079822663273995,0.0,0.0,0.0,0.0,0.0,0.0001,52.10423827171326
9,0.0001518997331835965,0.00013191270442547233,0.0,0.0,0.0,0.0,0.0,0.0001,51.96106028556824
10,0.00014211861749206467,7.403622011968755e-05,0.0,0.0,0.0,0.0,0.0,0.0001,52.383256673812866
11,0.00013522714514760693,7.524758984176665e-05,0.0,0.0,0.0,0.0,0.0,0.0001,52.67437195777893
12,0.00013811211137242321,0.00013510442641272751,0.0,0.0,0.0,0.0,0.0,0.0001,52.23739552497864
13,0.00013514158720863106,9.474593848307406e-05,0.0,0.0,0.0,0.0,0.0,0.0001,52.27376079559326
14,0.00012569246478660276,8.305076050367242e-05,0.0,0.0,0.0,0.0,0.0,0.0001,52.56232285499573
15,0.0001200532396809356,9.906345816039604e-05,0.0,0.0,0.0,0.0,0.0,0.0001,52.29416370391846
16,0.0001191158578357739,0.00010384640127140911,0.0,0.0,0.0,0.0,0.0,5e-05,52.31239295005798
17,9.742804691958983e-05,7.070275110186716e-05,0.0,0.0,0.0,0.0,0.0,5e-05,52.412049770355225
18,9.533752339452771e-05,9.635022266915733e-05,0.0,0.0,0.0,0.0,0.0,5e-05,52.46666860580444
19,9.111891926807027e-05,8.102580292492362e-05,0.0,0.0,0.0,0.0,0.0,5e-05,52.458287715911865
20,9.297812663466871e-05,6.296576301344422e-05,0.0,0.0,0.0,0.0,0.0,5e-05,52.7744665145874
21,9.344253992012181e-05,0.00014119746151346123,0.0,0.0,0.0,0.0,0.0,5e-05,53.62562441825867
22,8.904398962109821e-05,0.00013384902581966318,0.0,0.0,0.0,0.0,0.0,5e-05,54.4937949180603
23,8.73356540533522e-05,8.975575950380965e-05,0.0,0.0,0.0,0.0,0.0,5e-05,54.13852882385254
24,8.900517273763555e-05,8.744353644316586e-05,0.0,0.0,0.0,0.0,0.0,5e-05,53.03869295120239
25,9.010184356607699e-05,0.0002660317714119839,0.0,0.0,0.0,0.0,0.0,5e-05,53.391215085983276
26,8.515040887827183e-05,0.00011925774417004881,0.0,0.0,0.0,0.0,0.0,2.5e-05,52.8573260307312
27,7.746386244345182e-05,0.00013392626195415748,0.0,0.0,0.0,0.0,0.0,2.5e-05,52.444859981536865
28,7.424710847498681e-05,0.00011922289905484489,0.0,0.0,0.0,0.0,0.0,2.5e-05,53.511417627334595
29,7.554999842755604e-05,0.00018426953114930963,0.0,0.0,0.0,0.0,0.0,2.5e-05,52.31797742843628
30,7.396322712570181e-05,8.167289827460124e-05,0.0,0.0,0.0,0.0,0.0,2.5e-05,54.46633791923523
31,7.293176752827985e-05,0.00017897707651798266,0.0,0.0,0.0,0.0,0.0,2.5e-05,56.06145620346069
32,7.23628842822872e-05,0.00012204553935367826,0.0,0.0,0.0,0.0,0.0,1.25e-05,56.09763240814209
33,6.758918239705036e-05,0.00012012417551547045,0.0,0.0,0.0,0.0,0.0,1.25e-05,55.465314626693726
34,6.924473723567557e-05,0.0001620036078405834,0.0,0.0,0.0,0.0,0.0,1.25e-05,53.650025844573975
35,6.796079969157517e-05,0.00010715287991747826,0.0,0.0,0.0,0.0,0.0,1.25e-05,56.53448677062988
36,6.76016112730703e-05,9.728388019568634e-05,0.0,0.0,0.0,0.0,0.0,1.25e-05,55.63929891586304
37,6.865285491888932e-05,0.00013407735998928575,0.0,0.0,0.0,0.0,0.0,1.25e-05,52.39280128479004
38,6.604315756331369e-05,0.00010810865081877631,0.0,0.0,0.0,0.0,0.0,6.25e-06,52.62283492088318
39,6.860169045001663e-05,0.00014520500207739227,0.0,0.0,0.0,0.0,0.0,6.25e-06,52.57537055015564
40,6.56856617862026e-05,0.00012164773181957423,0.0,0.0,0.0,0.0,0.0,6.25e-06,52.34242105484009
