epoch,train_task,kd_pct,si_pct,kl,val_mae,val_mse
40,8.65827814777731e-05,54.99093969996031,8.004982588277217,0.9997735126153741,0.014899893050393779,0.00031667229115960494
41,8.142556934179601e-05,54.99094771391243,8.004978075677222,0.999773717715325,0.019200586401608082,0.00047483164414278137
42,8.077960505009067e-05,54.99093939833413,8.004982630230767,0.9997735101474008,0.016298701850571126,0.0003618348390524197
43,7.916181040739386e-05,54.99094446990759,8.004979881152646,0.9997736353621611,0.014944572934246541,0.00031875985577406316
44,8.320740449194922e-05,54.99094252560849,8.004980906858796,0.9997735893329107,0.01189814606621032,0.0002164582463494641
45,7.963281232888746e-05,54.99095172348688,8.004975854823055,0.9997738180295793,0.018234299201507487,0.00044699556136986276
46,8.328602627451874e-05,54.99095159151012,8.004975970594408,0.9997738135527212,0.014802691647824684,0.0003044853950285095
47,7.690130793696645e-05,54.990956640133234,8.00497316319648,0.9997739402939778,0.01214568272519948,0.00023009232511444634
48,8.703598304124423e-05,54.99093584479952,8.004984624369769,0.9997734196043724,0.017760556123401963,0.0004079387292859914
49,9.087090658380202e-05,54.990945335448195,8.00497942487404,0.9997736561015258,0.010275301628897669,0.00015985148685022113
50,8.736722392025799e-05,54.99094069753272,8.004982049830938,0.9997735374021627,0.018957268292405176,0.00045230053792076505
51,7.993273421715572e-05,54.99094554890402,8.004979276332788,0.9997736631084587,0.02001598418403571,0.0004873955193319879
52,8.115606002685868e-05,54.990940053611425,8.004982239741654,0.999773527673809,0.02117939535906748,0.0005405187864515924
53,8.058453639830648e-05,54.99094111198048,8.004981691345726,0.999773552989693,0.019510546497228245,0.00048163706593120145
54,7.959138819956412e-05,54.99094959270929,8.004976980521011,0.9997737662913161,0.022279160911380946,0.0005729293287467615
55,7.656199917253784e-05,54.990949386874135,8.00497712338937,0.9997737607798043,0.01839500090214924,0.00042717656834565437
56,7.585869790430878e-05,54.99094650617845,8.004978700735494,0.9997736885428316,0.016977993047699643,0.00038623349306025483
57,7.857924701006034e-05,54.99094514903251,8.0049794289513,0.9997736555566122,0.016891306825817434,0.0003817884539853529
58,7.895570676812768e-05,54.99094356404558,8.004980311505424,0.9997736156640591,0.01504828627396938,0.000310613017555881
59,7.797569741064459e-05,54.99093363512778,8.004985761250236,0.999773368053114,0.024645283287604798,0.000672201294475536
60,8.275928237638086e-05,54.990942800920806,8.0049807211797,0.9997735965153368,0.016216320165761446,0.00034066180179969204
61,7.796248182573718e-05,54.99093599480099,8.004984410613748,0.9997734290755892,0.017799123205820385,0.0004054250253691918
62,7.536345292020922e-05,54.99094894597509,8.004977351451405,0.9997737495692381,0.00967888480218914,0.00015134047133531867
63,8.280623752727559e-05,54.99094429804349,8.004979917112058,0.9997736330527967,0.01180113957759039,0.0002311819887093226
64,7.510534809330057e-05,54.99095013202678,8.004976683557464,0.9997737805723053,0.014355273383237919,0.0002946820173529898
65,0.00015103562994667915,54.99093916828198,8.004982862484445,0.9997734999691221,0.016334449480781766,0.00031976492014701056
66,0.0003792203353707781,54.99095857160229,8.004972320349776,0.9997739804697869,0.019824043895034168,0.00045120054637587224
67,0.0001122803054810461,54.99094180221872,8.004981527580988,0.999773562109149,0.02385725862776752,0.0006060451208347265
68,8.230001323204848e-05,54.9909404939078,8.004982072010488,0.9997735360782921,0.01555815138624388,0.00031431901417488996
69,7.83237116565354e-05,54.99094470788975,8.004979712602932,0.9997736431929062,0.01591944843884415,0.00033221338597454794
70,7.602340168593981e-05,54.99094541629127,8.004979281684282,0.9997736625212567,0.022615216489644454,0.0005922226451580056
71,7.80184038456842e-05,54.990936607980466,8.004984171281576,0.9997734392165163,0.01059657612000377,0.00016907486431628146
72,8.895468053373494e-05,54.990933384302274,8.004985983474525,0.9997733587436765,0.014466423986455564,0.0002780197643294372
73,7.620077012038476e-05,54.990940316246736,8.004982173537437,0.999773530501471,0.007221994897489716,9.30121655208239e-05
74,7.93499207105858e-05,54.99094610074279,8.004978910274245,0.9997736790379248,0.015017322014768656,0.0002938332570558683
75,7.053612498762653e-05,54.99094161221362,8.004981316591019,0.9997735693960907,0.014535340351531386,0.00028485287551827576
76,7.403059325838642e-05,54.990934381856995,8.004985320069277,0.9997733872771659,0.008983303628914968,0.00013300155436542032
77,7.260797622153233e-05,54.99094113685493,8.004981571756725,0.9997735573210966,0.013332317369778532,0.00025677282862463267
78,7.744342690446224e-05,54.99094524319217,8.004979338902206,0.9997736593430702,0.012647603596461162,0.00022886127008919796
79,7.346812207784724e-05,54.990961241853284,8.004970505816821,0.9997740602529386,0.014734567783967513,0.00025748826539816525
80,7.360203011285503e-05,54.99094278791529,8.004980776971543,0.9997735936322271,0.010882452888936552,0.00017803066881029998
81,8.833670479570433e-05,54.99094990728645,8.00497678727683,0.999773775612935,0.017299470880106426,0.00035451354821102284
82,7.332364204971415e-05,54.990949079369265,8.00497727915342,0.9997737528253098,0.01851552466986457,0.0004051730782207389
83,7.47097055817832e-05,54.9909395790495,8.004982419837193,0.9997735190577384,0.013566546533202722,0.00024085334272830656
84,7.424157472523927e-05,54.990954746884,8.004974187181059,0.9997738936382117,0.012529123602992655,0.00022647469811419953
85,7.633962698911978e-05,54.99091718588885,8.004994841397838,0.9997729555253473,0.012402395480731269,0.00022165505320942804
86,7.878769136453298e-05,54.9909533475965,8.0049748786924,0.9997738617288696,0.0151214544265574,0.0002888766955401573
87,7.611122753114738e-05,54.99092898860479,8.004988320807948,0.9997732514723163,0.020127032794288267,0.00047702183148857336
88,7.45327166884587e-05,54.9909442925818,8.004979846968558,0.9997736352594646,0.008940398079900557,0.00012784135392930287
89,7.433479954365933e-05,54.99094902369536,8.00497720757034,0.9997737555751421,0.015167029858012842,0.0002940066531260576
90,7.389369831218654e-05,54.990933686553255,8.004985645786446,0.9997733719624994,0.007784730084368184,0.00011471022568521972
91,7.247834370614859e-05,54.99095027907251,8.004976566011711,0.9997737844952693,0.009553059570017668,0.0001414727439534909
92,7.026378776576657e-05,54.990945666292134,8.00497902839589,0.9997736723380396,0.015367524380483907,0.00030062916684248943
93,7.588038083946658e-05,54.990927679462146,8.004989036912638,0.999773218367311,0.014402805925579066,0.0002705849039273934
