trained_after_task,evaluated_on_task,trained_task_idx,eval_task_idx,MAE,MAE_smooth,RMSE,RMSE_smooth,R2,R2_smooth,R_value
task0,full_test,0,-1,0.08261233,0.08259896384896359,0.10539412,0.10534237444538487,-0.5690820217132568,-0.5675416285700978,-0.08261232823133469
task0,test_task0,0,0,0.029095922,0.02909881404900742,0.029758492,0.029732164020422853,-32.19527816772461,-32.13656575811894,-0.02909592166543007
task0,test_task1,0,1,0.0777316,0.07774664039676908,0.079824544,0.07977746674458785,-12.490729331970215,-12.474820818847911,-0.07773160189390182
task0,test_task2,0,2,0.26696062,0.26433882267284925,0.27813,0.27521363098925167,-103.03527069091797,-100.86495680728852,-0.26696062088012695
task1,full_test,1,-1,0.030058187,0.029935248316428718,0.035555128,0.0352999828811295,0.8214263916015625,0.8239800610216046,-0.030058186501264572
task1,test_task0,1,0,0.14794602,0.147907953693109,0.14916386,0.1490930213537824,-833.0299682617188,-832.2380389975841,-0.14794601500034332
task1,test_task1,1,1,0.04397061,0.043937906978347034,0.04821628,0.04797577357987516,-3.9220943450927734,-3.873113066812433,-0.043970610946416855
task1,test_task2,1,2,0.042797882,0.04189026218243936,0.05735191,0.05607664625636482,-3.423649311065674,-3.229110077313565,-0.04279788210988045
task2,full_test,2,-1,0.0883495,0.08828940966888976,0.102881506,0.10264266385615253,-0.4951592683792114,-0.48822537709612934,-0.08834949880838394
task2,test_task0,2,0,0.016519075,0.016455816147812267,0.018749598,0.018673347051551516,-12.177663803100586,-12.070698418673285,-0.016519075259566307
task2,test_task1,2,1,0.06587133,0.06566363201022386,0.075500846,0.0753829888762256,-11.068857192993164,-11.031207622088512,-0.06587132811546326
task2,test_task2,2,2,0.060574207,0.060559675334999445,0.06741129,0.06660552976358984,-5.111533164978027,-4.966305659140243,-0.060574207454919815
