epoch,train_loss,train_sup,train_kd,train_si,val_loss,kl,s,lam_kd,lam_si,kd_ratio,si_ratio,lr,time
0,0.0005725446202388846,0.0005725446202388846,0.0,0.0,0.001984061163125903,0.5137560565402604,0.28209915727918644,0.0,0.0,0.0,0.0,0.0001,79.25638008117676
1,0.0004553415440729064,0.0004546549233967923,6.443554597201024e-07,4.226521639394376e-08,0.0016596614157777198,0.5134433485975042,0.281965492751653,0.0006851997699775428,8.466315186579092e-05,0.001415103603234877,9.282090980737861e-05,0.0001,80.47441816329956
2,0.000360218051627619,0.0003588247760980931,1.224269903538587e-06,1.6900562598730998e-07,0.0022981279930743494,0.5091695499277855,0.2808788746029542,0.0013724733971249743,0.00016867376631329287,0.0033986911483386596,0.00046917589283399424,0.0001,79.28117156028748
3,0.00030781489295604136,0.0003055947098217612,1.8033872678139299e-06,4.1679586646625316e-07,0.000896676362249742,0.5117259298258846,0.28172589586018987,0.002056285231291259,0.000253773631017451,0.005858674512124627,0.0013540471107932235,0.0001,79.41070675849915
4,0.0002677649930656107,0.0002645822132674707,2.355894560379812e-06,8.268852377601373e-07,0.0012458058926457427,0.5144543476730905,0.282035560882511,0.0027405316238664173,0.00033873676228290424,0.008798366557956086,0.0030881006075261113,0.0001,79.68562602996826
5,0.00024142202758766426,0.0002370805038360507,2.9030727975739035e-06,1.4384509540396617e-06,0.0014958463561497836,0.5130418545107762,0.2818546333401802,0.0034265277996977468,0.00042314932571508055,0.012024887814015856,0.005958242370892758,0.0001,79.76565456390381
6,0.00021593213816320742,0.00021025138915100464,3.4022759844329615e-06,2.2784730277698267e-06,0.0010620259812137774,0.5178275217294575,0.2824356681451281,0.004108506570375672,0.000508825962307693,0.01575622792129918,0.010551801353662762,0.0001,79.73060297966003
7,0.0001970223894746378,0.0001897777269053003,3.9385421529459224e-06,3.3061204163915824e-06,0.0011897047537559947,0.5097945367391024,0.2813879201791296,0.0048002565166165205,0.0005914281067086213,0.019990327817300788,0.016780430007002686,0.0001,79.81722664833069
8,0.00019436222767024952,0.0001853851160785178,4.503285067582271e-06,4.473826524149443e-06,0.0010113419983495777,0.5124771315326145,0.28164159855589055,0.005484070823473065,0.0006765271933828636,0.023169548536058356,0.023017983369379953,0.0001,79.74999904632568
9,0.0001811330067556088,0.00017036902037515167,5.003539176791816e-06,5.7604472036653174e-06,0.000992862877145297,0.5148674785296531,0.28230281793391304,0.006163900831936134,0.0007628799362033124,0.02762356384633294,0.03180230542651744,5e-05,79.81537342071533
