epoch,train_loss,val_loss,kl,lam_kd,lam_si,kd_ratio,si_ratio,lr,time
0,0.004607966312521535,0.0025837582316581014,1.962561046814369,0.11257045964428757,0.08691375280435804,0.456796582641789,0.038470775161906966,0.0001,63.177719593048096
1,0.004424619674597727,0.0024314586792678764,1.9610915089779577,0.11256680468905123,0.08691174257897805,0.477069212743696,0.04491738307804716,0.0001,62.87977361679077
2,0.004427858463034656,0.00048456588890581864,1.963261270970097,0.11257709701431678,0.08691740335787428,0.47791507818609075,0.0524335822102789,0.0001,63.62023305892944
3,0.004402683480401402,0.0007173951137536587,1.9616153428016319,0.11256712530140194,0.086911918915771,0.48921270428725677,0.055429376582479165,0.0001,62.62403130531311
4,0.00478236790343119,0.0007749912848200017,1.963385165934067,0.1125749624841616,0.08691622936628873,0.4370030355268848,0.07285164360087071,0.0001,62.78673505783081
5,0.004620947980981803,0.0005996988040023606,1.9670878651498378,0.11259415877141375,0.08692678732427783,0.4532472480288001,0.05749272173248679,0.0001,62.76246380805969
6,0.0044521394830365785,0.000545171178855047,1.958330409701565,0.11255666255168228,0.08690616440342534,0.4672511714257121,0.0560759561852144,0.0001,62.67369627952576
7,0.004449596947086718,0.0014945739733177438,1.9612202434899442,0.11256778744587376,0.08691228309523046,0.47398048992746167,0.06072054338661046,0.0001,62.532881021499634
8,0.004370279192881968,0.0007091410322963112,1.9639671076848384,0.1125790020735992,0.08691845114047968,0.47970009315781,0.05718000726852117,5e-05,62.24144721031189
9,0.004269300103603525,0.0005346278511791612,1.9613085933428378,0.11256659574641914,0.08691162766053079,0.48952282512630146,0.05615218392381362,5e-05,62.04218149185181
10,0.004292249506511126,0.0005582058681463881,1.9634473541628341,0.11258089009375932,0.08691948955156754,0.48591951864787836,0.05631640903493366,5e-05,61.65491271018982
11,0.0042674605066010006,0.0005688755445131001,1.9635964803046813,0.11258124853505895,0.08691968669428234,0.48868703207436226,0.05859248364659282,5e-05,62.224401235580444
12,0.004234520634383338,0.0006726680387162893,1.9642397998695305,0.11257727063116109,0.08691749884713855,0.49384594917360347,0.05729644336741107,5e-05,62.44993472099304
13,0.004232419500439631,0.0008116961613430519,1.9609474183366526,0.11256483518072895,0.08691065934940098,0.4959544978980611,0.05600462293686758,5e-05,62.75126576423645
14,0.004247567656782645,0.0007135435712646964,1.9607732273926475,0.11256668892010727,0.08691167890605893,0.49076215078966157,0.05537075982039507,2.5e-05,66.18579602241516
15,0.004198892400296352,0.000830725029743826,1.9607010211738016,0.11256280882450524,0.08690954485347797,0.49302461588424357,0.05605301103826744,2.5e-05,68.59570384025574
16,0.004176696365198504,0.0007933187856712816,1.9632365479080038,0.11257287240514402,0.08691507982282914,0.49873891911884205,0.05745065913315343,2.5e-05,71.20918869972229
17,0.004174901161795887,0.0006820903358101812,1.9646132083400898,0.11258310591208913,0.08692070825164887,0.497864947160317,0.05504760863245817,2.5e-05,76.6356873512268
18,0.0041679729892773396,0.0007516528783208893,1.963549446247075,0.1125748639128994,0.08691617515209459,0.49937163078618846,0.0559548332412051,2.5e-05,67.12576198577881
19,0.004200854654365376,0.0008854489323378061,1.9630371903628387,0.11257835459440131,0.08691809502692063,0.49190788876907093,0.05533746838078117,2.5e-05,64.34191918373108
20,0.004181166542874977,0.0009643304258359373,1.9623277959644154,0.11257100209066533,0.08691405114986593,0.4957301421489131,0.05753933917602912,1.25e-05,68.40998530387878
21,0.004122930746370277,0.0007394988260025551,1.961789798698265,0.11257234335543835,0.086914788845491,0.5026165894405198,0.05629201226871784,1.25e-05,68.47650361061096
22,0.004105990263672998,0.0006942491943491791,1.9625504611022038,0.1125712668134187,0.08691419674738013,0.5031631181603929,0.056846349102485046,1.25e-05,68.6097023487091
