trained_after_task,evaluated_on_task,trained_task_idx,eval_task_idx,MAE,MAE_smooth,RMSE,RMSE_smooth,R2,R2_smooth,R_value
task0,full_test,0,-1,0.05622441,0.05620787465653886,0.07668699,0.07660097296623888,0.16927683353424072,0.17113949046359278,-0.056224409490823746
task0,test_task0,0,0,0.027922912,0.02792657857953982,0.028417394,0.028419485429506015,-29.270734786987305,-29.275189978863008,-0.027922911569476128
task0,test_task1,0,1,0.035453457,0.0354621074045812,0.038439453,0.03832183427659413,-2.128361225128174,-2.1092460591327593,-0.03545345738530159
task0,test_task2,0,2,0.72164035,0.718666878998927,0.85410637,0.8395770399997594,-980.0900268554688,-946.9949673717515,-0.7216403484344482
task1,full_test,1,-1,0.037793368,0.03788563026510185,0.041441206,0.041498684486181034,0.7574073672294617,0.7567339317251441,-0.037793368101119995
task1,test_task0,1,0,0.04826535,0.048291270268987836,0.04897073,0.048972774603767796,-88.89335632324219,-88.90086633690123,-0.04826534911990166
task1,test_task1,1,1,0.025239883,0.02527661011132595,0.028454497,0.028423137741455225,-0.7142112255096436,-0.7104349225373376,-0.025239882990717888
task1,test_task2,1,2,0.106655076,0.10730478767647644,0.12421291,0.12463480856533221,-19.750015258789062,-19.891211554905443,-0.1066550761461258
task2,full_test,2,-1,0.029257998,0.029346799720658862,0.034453828,0.03442309421447916,0.8323174715042114,0.8326164835029796,-0.02925799787044525
task2,test_task0,2,0,0.025967836,0.026009594005452153,0.027116839,0.027081879776552076,-26.563385009765625,-26.492362917129476,-0.025967836380004883
task2,test_task1,2,1,0.034043554,0.033879490818026436,0.035028547,0.03473747607796385,-1.5978062152862549,-1.5548125277810025,-0.034043554216623306
task2,test_task2,2,2,0.0077754874,0.0066765408110377985,0.010495197,0.008801293401917666,0.8518621325492859,0.8958215424628628,-0.007775487378239632
