epoch,train_loss,val_loss,lr,time,task_loss,kd_loss,ewc_loss
1,0.010728045737203207,0.0017692988124593154,0.0001,74.22994804382324,0.00845463480249804,0.008932054994054478,0.0016899930585898856
2,0.008586286963917847,0.001659908040491343,0.0001,73.59184408187866,0.006691523540977711,0.007560899145893174,0.0014009057667494554
3,0.00728483806049171,0.0018760530069104676,0.0001,74.21512866020203,0.005689380926390298,0.00679603727303798,0.0011515582035972628
4,0.006300710900966133,0.0016214315221607682,0.0001,74.1418993473053,0.0049682412952849735,0.006132925772891433,0.0009318833485165325
5,0.005366713348828866,0.0016196286871152461,0.0001,74.19149827957153,0.004254923563527255,0.005750915624876225,0.0007361553913329988
6,0.004524660044873561,0.0013140771418637444,0.0001,74.2356321811676,0.0036003082721461246,0.005348986807166676,0.0005749703032854514
7,0.003861779895519257,0.001732780307791667,0.0001,73.87194204330444,0.003104718814315471,0.004957908188803351,0.0004332238127090322
8,0.0032500536462634643,0.0021137267179560533,0.0001,73.91235518455505,0.002619380927670909,0.00486934239990647,0.00031262033025213624
9,0.00260619395384832,0.001716855976824263,0.0001,73.4131863117218,0.002078091599186895,0.004697567408395542,0.00022126985134684327
10,0.00213555457952211,0.001870808392604155,0.0001,73.42719841003418,0.0016935889893330144,0.004480161174413053,0.00014933348049109057
11,0.0019378285255302846,0.0017463348085217539,0.0001,75.70266079902649,0.0015633116243758416,0.0041316735275348055,0.0001046470646576671
12,0.0014327468449276762,0.0013531981405354035,5e-05,74.38352251052856,0.0010881166173239722,0.0042933569576278224,6.419966564129949e-05
13,0.001080806264688787,0.00165117933597624,5e-05,73.2557806968689,0.0007612551404355803,0.0041878842903625675,4.6009754588541716e-05
14,0.001017207553494052,0.0037349794943790063,5e-05,73.62775421142578,0.0007080843326738664,0.004165174005475184,3.706522615965682e-05
15,0.0009616815568501292,0.0017560681056241784,5e-05,73.47699189186096,0.0006623262148327966,0.004118217071441019,3.0364448398735744e-05
16,0.0008941723384669923,0.0036967016936186375,5e-05,73.25098538398743,0.0005966785066435972,0.004171120750781451,2.5047413344902003e-05
17,0.0008792172904426961,0.004070160314417381,5e-05,73.25631380081177,0.0005865908425670551,0.0041697717757637675,2.0268139550381426e-05
18,0.0008034799199355743,0.0034660209521237156,2.5e-05,73.1166160106659,0.000512328520654833,0.004216235620222735,1.575819585493141e-05
19,0.0007530795980379682,0.003682835384362347,2.5e-05,73.8113899230957,0.00046699032709500893,0.0041789116686342005,1.3133968293598725e-05
20,0.0007169447569788221,0.0028764713451947446,2.5e-05,73.58716177940369,0.0004269230676321164,0.004260229440726853,1.1754928788829558e-05
21,0.0007254267184796301,0.002613115021900794,2.5e-05,73.59833812713623,0.0004397263464652355,0.004220350869588397,1.0038371890780248e-05
22,0.0007088007827462723,0.003224026046819952,2.5e-05,73.553955078125,0.0004234765041054292,0.004230169411113753,9.020959267945795e-06
23,0.0006725967390763485,0.0038708868527700703,2.5e-05,73.43854761123657,0.00038678374518968397,0.004254301842169026,7.933408422961031e-06
24,0.0006571330133910623,0.0033987004381713652,1.25e-05,73.41726994514465,0.0003702342978454796,0.004291233213469109,6.606870788412217e-06
25,0.0006213735172436122,0.003736022099622005,1.25e-05,73.36273860931396,0.00033666561313604984,0.004270541296223612,5.7676000709446875e-06
26,0.0006212707109309766,0.00346191443424961,1.25e-05,73.32474732398987,0.00033621472563396653,0.004283186161655652,5.289753496379315e-06
