epoch,train_loss,val_loss,lr,time
1,0.0024909319927862075,0.0019267953489343524,0.0001,55.19773507118225
2,0.001661185351364488,0.0012145983664541811,0.0001,54.9161434173584
3,0.001268995592225914,0.0016242386502782885,0.0001,60.03041434288025
4,0.000998797078813164,0.002001171851475273,0.0001,55.33309268951416
5,0.0009531682375129111,0.0022538729895527306,0.0001,55.874882221221924
6,0.0009548678056036597,0.0020564376063397964,0.0001,55.150449991226196
7,0.0008123365878910309,0.0023569174076542203,0.0001,55.177268505096436
8,0.000904087063290466,0.004295967157581474,5e-05,55.22542715072632
9,0.0006310832581892211,0.004220064365008978,5e-05,55.30552792549133
10,0.0005510801495755503,0.003773932106275879,5e-05,55.24093842506409
11,0.0005643561050678029,0.003378240084153796,5e-05,55.567219495773315
12,0.0005059078443409545,0.0036997177881022887,5e-05,55.243571519851685
13,0.000527962812912752,0.00311439589199256,5e-05,55.393237829208374
14,0.0005207928222493749,0.0027545322200357904,2.5e-05,55.376736640930176
15,0.0004962697996175135,0.004265583659175144,2.5e-05,55.54730463027954
16,0.00044244342334316005,0.005007077198540791,2.5e-05,55.17359685897827
17,0.00041664579700112,0.0046773388459405395,2.5e-05,55.29529643058777
18,0.00038471016883242734,0.004982787548670104,2.5e-05,55.2583372592926
19,0.00037082027069463126,0.003900210814615873,2.5e-05,55.05545377731323
20,0.00038610554033748334,0.003540639435917135,1.25e-05,55.38406229019165
21,0.0003189696829727064,0.003915221672960355,1.25e-05,55.061063289642334
22,0.00030544403169621893,0.004145435772214309,1.25e-05,55.01012468338013
