trained_after_task,evaluated_on_task,trained_task_idx,eval_task_idx,MAE,MAE_smooth,RMSE,RMSE_smooth,R2,R2_smooth,R_value
task0,full_test,0,-1,0.05622441,0.05620787465653886,0.07668699,0.07660097296623888,0.16927683353424072,0.17113949046359278,-0.056224409490823746
task0,test_task0,0,0,0.027922912,0.02792657857953982,0.028417394,0.028419485429506015,-29.270734786987305,-29.275189978863008,-0.027922911569476128
task0,test_task1,0,1,0.035453457,0.0354621074045812,0.038439453,0.03832183427659413,-2.128361225128174,-2.1092460591327593,-0.03545345738530159
task0,test_task2,0,2,0.72164035,0.718666878998927,0.85410637,0.8395770399997594,-980.0900268554688,-946.9949673717515,-0.7216403484344482
task1,full_test,1,-1,0.030016724,0.030101729603888402,0.03339985,0.03347967907085065,0.8424197435379028,0.8416655385867226,-0.03001672402024269
task1,test_task0,1,0,0.034795355,0.03479304259697754,0.037706923,0.03772056012429289,-52.29624938964844,-52.33480637656508,-0.034795355051755905
task1,test_task1,1,1,0.007606141,0.007585778677778672,0.010763666,0.010752138572819276,0.7547082901000977,0.7552333626399923,-0.007606140803545713
task1,test_task2,1,2,0.08886325,0.09011036243663367,0.105213165,0.1063337914793861,-13.887614250183105,-14.206438999046911,-0.08886325359344482
task2,full_test,2,-1,0.024392372,0.02449423772295704,0.025567438,0.025606259520199487,0.9076605439186096,0.9073799178035908,-0.024392371997237206
task2,test_task0,2,0,0.016238658,0.01618175631496939,0.01822716,0.017991595296924786,-11.453530311584473,-11.133715384098048,-0.016238657757639885
task2,test_task1,2,1,0.04082991,0.04076148734023871,0.043033693,0.04282474635382961,-2.9208457469940186,-2.8828634194881833,-0.04082991182804108
task2,test_task2,2,2,0.009966396,0.009777397888699682,0.013063926,0.012491680334355259,0.7704737186431885,0.7901414590866768,-0.009966395795345306
