epoch,train_loss,train_sup,train_kd,train_si,val_loss,kl,s,lam_kd,lam_si,kd_ratio,si_ratio,lr,time
0,0.0020958219027875776,0.0020958219027875776,0.0,0.0,0.0008792585767038717,1.962561046814369,0.7579229083070009,0.0,0.0,0.0,0.0,0.0001,65.801828622818
1,0.001728808732327494,0.001715225894694167,1.3497873598562345e-05,8.496403476487459e-08,0.0007082389760820553,1.9610915089779577,0.7587325273199064,0.000767448802319122,0.00022781754802378803,0.007807615351635901,4.914600046616352e-05,0.0001,65.56553435325623
2,0.0015267375251736342,0.001499326032453923,2.697021272091303e-05,4.412799987980191e-07,0.0009571196370971207,1.963261270970097,0.7582821670942628,0.0015377627104226483,0.00045536464510830715,0.01766525828848396,0.0002890346189321788,0.0001,65.75136637687683
3,0.0012322515444206572,0.0011913460851637175,3.967230156451426e-05,1.2331576924253814e-06,0.00028579674914880245,1.9616153428016319,0.7587212893560995,0.0023024536476280786,0.0006834425211152481,0.032194970048234905,0.0010007353596015577,0.0001,65.82202458381653
4,0.00110110573547167,0.001058358338124249,4.040058004400382e-05,2.3468173034169773e-06,0.0004346207400244238,1.963385165934067,0.7574508957277795,0.002314576650257046,0.0009097308977785126,0.03669091781335407,0.0021313278351163018,0.0001,65.67160630226135
5,0.0009759755084673897,0.0009308468825575745,4.1458548514809747e-05,3.670077395005498e-06,0.0005019001164138094,1.9670878651498378,0.7553499910846964,0.0023346249816903336,0.0011340095268918817,0.042479086980280516,0.003760419562954767,0.0001,65.63446807861328
6,0.0008666948820370673,0.0008206149539826805,4.088776468498207e-05,5.192163369404676e-06,0.0005156721774919554,1.958330409701565,0.7624912835914603,0.0022664776721448817,0.0013736769285290606,0.047176654128705656,0.0059907626974802135,0.0001,65.5389187335968
7,0.0007882457529802466,0.0007401691451689747,4.0905124971043546e-05,7.1714828402285e-06,0.0003793995818533451,1.9612202434899442,0.7599582358802732,0.0022906498211367,0.0015972990608060541,0.05189387296587011,0.009098029152855095,0.0001,64.61202478408813
8,0.0007039675116040538,0.0006536095329193612,4.099862504255074e-05,9.35935364214194e-06,0.0001287583489512861,1.9639671076848384,0.7574129302868124,0.0023149389435891273,0.0018193705993226755,0.05823937094643992,0.013295149971929534,0.0001,64.45802068710327
9,0.0005888037559925947,0.000535731483299057,4.123724154429086e-05,1.1835031149246832e-05,0.00032905240614633963,1.9613085933428378,0.7596051114615261,0.0022940195863507176,0.0020527159566191004,0.07003562923061499,0.020100128487284444,0.0001,64.48928952217102
10,0.0005532129181435876,0.0004976707013944425,4.1141125771731705e-05,1.440109097741337e-05,0.0005928923469703384,1.9634473541628341,0.7586130147393743,0.0023034868812920003,0.0022778166309454758,0.0743676158354882,0.02603173300026869,0.0001,64.2470862865448
11,0.0004979011896189459,0.00044155622410728743,4.091176735412274e-05,1.543319815753576e-05,0.0004922370878798499,1.9635964803046813,0.7584430500216707,0.002305108805925141,0.0022773062937206565,0.082168446686045,0.030996507900186192,0.0001,64.34431028366089
12,0.0004690041374804573,0.0004117937848110216,4.082719451412285e-05,1.638315815531282e-05,0.00018683326493075398,1.9642397998695305,0.7564043161134715,0.002324563859837479,0.0022711847773322653,0.08705081949479403,0.03493179877543294,0.0001,64.57681822776794
13,0.00045437670951196094,0.00039603605264550157,4.097794531492044e-05,1.7362711551538947e-05,0.00031540355028210766,1.9609474183366526,0.7596063127182738,0.0022940081231015374,0.0022807991142562906,0.09018495987378893,0.03821215125702188,0.0001,64.5442578792572
14,0.00044956410805053337,0.00039006150068346645,4.122525672355218e-05,1.827735064351475e-05,0.00033946340219576495,1.9607732273926475,0.7603025570585032,0.0022873640627262036,0.0022828896622782203,0.09170050719199817,0.0406557158728078,5e-05,64.7018985748291
15,0.00038644554312831664,0.0003263228551092478,4.1125394658437424e-05,1.899729336063137e-05,0.000571645765324872,1.9607010211738016,0.7599168246277188,0.0022910449968620785,0.0022817314594411153,0.10641963761704457,0.04915904374739664,5e-05,65.61374425888062
16,0.00037797487626780907,0.0003172839796244404,4.120993177159472e-05,1.948096487177397e-05,0.0003693282438792836,1.9632365479080038,0.7584109634108844,0.002305414999264153,0.0022772099502434686,0.10902823007314373,0.05154036973074102,5e-05,65.59372138977051
17,0.0003760158049540359,0.00031491437940456583,4.12597152729381e-05,1.9841710276531914e-05,0.0004684867684202406,1.9646132083400898,0.7570762612176789,0.002318151680113619,0.0022732023643017873,0.1097286729157081,0.05276828796852665,5e-05,65.61729383468628
18,0.0003718440332364147,0.00031041491013908173,4.120259766980777e-05,2.0226525427525137e-05,0.00032254306914596213,1.963549446247075,0.7572394143260114,0.0023165947567182705,0.002273692248941688,0.11080612834148015,0.054395186206108406,5e-05,65.69209671020508
19,0.00035576513795062983,0.0002940739989853569,4.1077766472130305e-05,2.0613372493142624e-05,0.0004261417998006731,1.9630371903628387,0.7592987047224762,0.0022969435381245836,0.0022798754883824567,0.11546315838802268,0.05794095681180313,5e-05,65.733647108078
20,0.0003586988476060519,0.000296978704371002,4.0801732733976695e-05,2.0918410501073202e-05,0.00044660172248273377,1.9623277959644154,0.7578640582778771,0.0023106339583469373,0.002275567809147401,0.11374927186492666,0.05831747339218458,2.5e-05,65.78667640686035
