epoch,train_loss,val_loss,kl,lam_kd,lam_si,kd_ratio,si_ratio,lr,time
0,0.0004305033283756362,0.0012192673160437695,0.40362341815315095,0.10266787722453381,0.08146733247349369,0.26012615421704166,0.0,0.0001,85.88030529022217
1,0.0003459093471822842,0.0008361761572176752,0.4061992911742041,0.10268496533142446,0.08147673093228357,0.3168498226785683,0.0,0.0001,85.89693903923035
2,0.00032335444548669504,0.0012536848815118335,0.40371064985922644,0.10266896035938544,0.0814679281976619,0.3357350022560635,0.0,0.0001,85.82400441169739
3,0.0002979843497270534,0.000602757277771143,0.40273946030971386,0.10266243318220669,0.08146433825021339,0.3579346967547327,0.0,0.0001,85.97810316085815
4,0.0002818911698685981,0.0004247491644879847,0.4043573527879325,0.1026729564397576,0.08147012604186668,0.37556584705566515,0.0,0.0001,85.80987787246704
5,0.0002641068462924438,0.0005839006122430397,0.40071204025635493,0.10264920461195379,0.0814570625365745,0.3977109413423706,0.0,0.0001,85.77706813812256
6,0.00026310812176823456,0.0002406308407172101,0.41125988459426965,0.10271784893657449,0.08149481691511594,0.3994427386605812,0.0,0.0001,85.55446553230286
7,0.0002567857401287646,0.0001667389129993136,0.4004001936783034,0.10264732226653997,0.08145602724659685,0.40590908981375295,0.0,0.0001,85.538982629776
8,0.00024342530828662252,0.00020641265796256158,0.4047729357138092,0.1026755578114461,0.08147155679629527,0.42629829457022705,0.0,0.0001,85.36079502105713
9,0.00024289722060767056,0.00016774161255390656,0.40922241431972006,0.10270452550178832,0.08148748902598367,0.4256217505938035,0.0,0.0001,84.14079713821411
10,0.00023213907366155745,0.00011788406132211623,0.4087939558369389,0.10270190279456062,0.08148604653700817,0.44486995722838246,0.0,0.0001,83.38393974304199
11,0.00022381613764178813,0.0001295469365535803,0.40605561531392415,0.10268387736983468,0.081476132553409,0.4596730499451094,0.0,0.0001,83.27656173706055
12,0.00022667101075664697,0.0001125516440850888,0.40691387830664705,0.10268961614610925,0.08147928888036016,0.45383575988519603,0.0,0.0001,82.5890724658966
13,0.0002260114398919162,6.603661628084697e-05,0.4041794676336442,0.10267169479598745,0.08146943213779322,0.45413245413008707,0.0,0.0001,83.0086624622345
14,0.00021813630898974412,0.00013161419833895873,0.40875354022238214,0.10270162174250269,0.08148589195837644,0.4708958109408263,0.0,0.0001,83.25616931915283
15,0.00021319794626625948,8.479530844991846e-05,0.4044109300256482,0.10267319040378926,0.08147025472208401,0.4793852661144853,0.0,0.0001,84.70427513122559
16,0.0002158113904394325,9.731018151022463e-05,0.4056087911140103,0.10268109769706864,0.08147460373338769,0.473712115593492,0.0,0.0001,82.67613625526428
17,0.00021030490423234763,6.278699159769547e-05,0.40694731753521124,0.10268963336905561,0.08147929835298047,0.4861941003003025,0.0,0.0001,82.27917766571045
18,0.00021166113255014738,0.0002226406909214102,0.4029657449805308,0.1026637986965974,0.0814650892831287,0.4835291176913741,0.0,0.0001,82.3784806728363
19,0.00020141897266956208,6.13199192644803e-05,0.406880945726686,0.10268939604473788,0.08147916782460586,0.5057685050376246,0.0,0.0001,82.72922348976135
