epoch,train_loss,val_loss,kl,lam_kd,lam_si,kd_ratio,si_ratio,lr,time
0,0.0006959585098877077,0.0012136339779008972,0.3161094006916855,0.0,0.0,0.0,0.0,0.0001,91.96516585350037
1,0.0008327793923795571,0.0008052772238485844,0.3120707326343608,0.049753010496639154,6.174737584021183e-05,0.3457397911868137,0.003289983206304711,0.0001,94.23983979225159
2,0.0010704705788698212,0.0006020733039920682,0.30782395035306626,0.09951246590882391,0.0001218835227940082,0.4958733895702908,0.008342074208358486,0.0001,96.19220852851868
3,0.0012742614057941492,0.00022492388024848432,0.3105723276024647,0.14926253047817792,0.00018436738045543417,0.5749444606832044,0.013976310062155977,0.0001,95.3484365940094
4,0.0015507067959541587,0.0004211088621997445,0.3182965715280227,0.19899313061478285,0.0002517173463042694,0.5873074392719996,0.01872160478211662,0.0001,91.08619284629822
5,0.001659861937732395,0.0003188074293245368,0.3135851073341017,0.24875939903750646,0.0003101502406234465,0.6235043835808415,0.023859771309291757,0.0001,82.454585313797
6,0.0018826892688146607,0.00019012444482308517,0.32285811533616576,0.2984680792927187,0.0003829801768202884,0.6255603119251197,0.0268466199362262,0.0001,85.75702476501465
7,0.0020875490924393944,0.00020915441967907025,0.3103533906371441,0.34828050331914756,0.00042987417021318514,0.6095614129157897,0.029080970028680375,0.0001,89.04567503929138
8,0.002201939241679892,0.00012866861753248665,0.31418377207167403,0.3980114437044672,0.0004971390738831995,0.6101741486014085,0.030364131471827854,0.0001,86.81607389450073
9,0.002370506890673521,0.00024188955143903288,0.3192000660177881,0.44772791551441316,0.0005680211213966202,0.595756684018074,0.030889695820472553,0.0001,102.50905680656433
10,0.002668764753277213,0.0004692036219164914,0.3154317847306866,0.497504800189119,0.0006237999527202463,0.5633791743521377,0.030549613672361038,0.0001,105.45787000656128
11,0.002589993676919476,0.0012340460621057345,0.3103066129515346,0.49754410344642375,0.0006139741383939512,0.5577744118317005,0.031920031657575815,0.0001,95.22009062767029
12,0.0025637144998040848,0.0023782151780454568,0.31246472927705515,0.49752820461390906,0.0006179488465225907,0.5649576175655059,0.03157242085692408,0.0001,100.8080186843872
13,0.0025243980349482237,0.001467996209479556,0.31518174770028407,0.49750664531124184,0.0006233386721892329,0.5831133322637857,0.03317534292400157,0.0001,91.83545184135437
14,0.0025033157335855667,0.00022172669686837835,0.30988503923543737,0.4975469891681156,0.0006132527079711675,0.584122661652871,0.0327311197989688,5e-05,97.28871273994446
15,0.0024493967395544493,0.0007153748237733484,0.31699642466784633,0.49749356952695284,0.0006266076182618591,0.594838052300235,0.03376256966688809,5e-05,109.68085622787476
16,0.0024454789226483905,0.000706238845570295,0.31643939720920944,0.49749760933208226,0.0006255976669795353,0.5919152479661007,0.03302543161019437,5e-05,125.39463233947754
17,0.0024426200399519805,0.0004868020828235859,0.3139787814747315,0.49751615657234616,0.0006209608569132907,0.5970422566275654,0.03245168062328993,5e-05,125.35952949523926
18,0.002443402136618442,0.00022381972539335147,0.3205724485005931,0.49746562076901873,0.0006335948077451209,0.5988930422112939,0.032791391627679516,5e-05,126.11622619628906
19,0.0024208744340812227,0.0006758781525300754,0.3125096154982098,0.4975265402960156,0.0006183649259960276,0.6038768371910497,0.032598826716992484,5e-05,125.4102578163147
20,0.0024314231837649883,0.001118312759825577,0.3133048362165037,0.4975208128574654,0.0006197967856338206,0.5949982808291342,0.0320021557096614,2.5e-05,126.02878379821777
21,0.002411943939696309,0.0006052495294049838,0.320282213987993,0.4974675340986122,0.0006331164753472186,0.5969161007768923,0.032779130275430654,2.5e-05,126.91218590736389
22,0.0024069456264485087,0.0010584679617568855,0.3168373561616325,0.4974939985519147,0.0006265003620213392,0.5988815098853411,0.03232317427817089,2.5e-05,124.11270332336426
23,0.002405431681733975,0.001034543069812342,0.31832346427110436,0.4974825099489091,0.0006293725127728504,0.5980725292698995,0.03232566052324789,2.5e-05,124.01896286010742
24,0.0023908253676391757,0.0009607197535038781,0.31432346471279893,0.49751342640172,0.0006216433995699444,0.6031097041290616,0.03202900555688879,2.5e-05,122.33430051803589
25,0.002396475176559509,0.0016681097412987486,0.3151971808924801,0.49750650593953194,0.0006233735151169277,0.608134665474114,0.032092917356174054,2.5e-05,121.81236743927002
26,0.002366514363630695,0.0013599867982368801,0.31182365504030635,0.4975325556633926,0.000616861084151778,0.6126093430812092,0.03193757445097013,1.25e-05,115.17142701148987
27,0.002355493952988173,0.0009198022402716843,0.31313335380103163,0.49752318139652657,0.0006192046508683647,0.6137178392149542,0.03206101935541767,1.25e-05,113.9568247795105
28,0.0023587685486409116,0.0008588238057673795,0.31574407367486385,0.4975017616528558,0.0006245595867859443,0.6149118175231841,0.03232562849306908,1.25e-05,109.39603161811829
