epoch,train_loss,train_sup,train_kd,train_si,val_loss,kl,s,lam_kd,lam_si,kd_ratio,si_ratio,lr,time
0,0.0006123704090445076,0.0006123704090445076,0.0,0.0,0.0014471799724044413,0.35787160390621175,0.017519176028093154,0.0,0.0,0.0,0.0,0.0001,81.51971220970154
1,0.0004569539010952387,0.00045617655722620255,7.724427394455512e-07,4.901129590558937e-09,0.0005996782918510584,0.35769218349695187,0.017510646192209652,0.0009375614576161923,5.257758612132491e-06,0.0016904172118766049,1.0725654335835159e-05,0.0001,80.59592747688293
2,0.0003924314817580288,0.0003909153897939747,1.498296031173069e-06,1.7795932881041728e-08,0.001030091354499337,0.3557661643727271,0.01742064325586802,0.0018752946896823763,1.0461468537714698e-05,0.003817981229387989,4.534787270715097e-05,0.0001,80.48103857040405
3,0.00033254689710570024,0.0003303097511846651,2.195901598545574e-06,4.124432248961827e-08,0.00034184082345605887,0.3569820896142733,0.01747754588372714,0.0028127791328783325,1.574345967254865e-05,0.006603283980868435,0.00012402558210160877,0.0001,80.56343150138855
4,0.0002916724077406075,0.0002886852514903999,2.9110256858799085e-06,7.613056432765298e-08,0.0009485802478556596,0.35888801248434166,0.01756626930875285,0.003750033512275174,2.1097840188724435e-05,0.009980463042183838,0.00026101393997939645,0.0001,80.56021285057068
5,0.00025975035839569897,0.00025601945976508984,3.6084733417859534e-06,1.2242528882316853e-07,0.0009125533153024627,0.3573011369274044,0.01749296617699644,0.004687891645742288,2.626224999331078e-05,0.013892082244171041,0.00047131903716824937,0.0001,80.47332167625427
6,0.00023645876231700603,0.0002319734638702757,4.30271681807321e-06,1.825816286571339e-07,0.0006867956925329767,0.36072017994065814,0.017651291126678206,0.005624563465094842,3.1799932538585155e-05,0.018196478641399706,0.0007721499802674163,0.0001,80.93776345252991
7,0.000278927803054833,0.0002735564521632769,5.11889478609338e-06,2.524561054627093e-07,0.00029788292315528314,0.3548112376712869,0.01737595519512484,0.006563829925645643,3.6521213408039834e-05,0.01835204210563076,0.0009050948048125565,0.0001,80.48029470443726
8,0.00020260407632691324,0.00019658824107760575,5.684155666510046e-06,3.316795827974485e-07,0.00032564309230252454,0.35704985115796506,0.017478838885097655,0.007500734483348758,4.1985665026609274e-05,0.02805548520819658,0.0016370824753903993,0.0001,80.64976572990417
9,0.0001852115165649736,0.0001784174909015828,6.370224677571618e-06,4.2380098581918483e-07,0.00041345642403226794,0.3584004722348665,0.017544758278965355,0.008437760148857137,4.7412010175870576e-05,0.03439432274902244,0.0022881999655270475,0.0001,80.56661653518677
