epoch,train_task,kd_pct,si_pct,kl,val_mse
0,0.002167611078795399,8.215721389995943,2.579491952349245,0.776965173792268,0.0003120965135439795
1,0.0016676248125768757,16.439124194044094,5.158481678180105,0.7774452627852539,0.0007002325495770766
2,0.0017692064030119861,24.661844474006397,7.735985505612019,0.7775768553246385,0.0021336366033669193
3,0.0015870386284128155,32.897048907697105,10.306623053018098,0.7780327796863796,0.0012054880030650734
4,0.0015137500121817729,41.07873846949519,12.906693766757238,0.7769684638316204,0.000594873231958452
5,0.0016532470085179587,41.00833221795333,12.94541725117131,0.7752083061832831,0.000616606344091998
6,0.0017448374393015083,41.28333283377124,12.79416685201667,0.7820833232569208,0.0033096558006735196
7,0.0016247389426044458,41.16389363362061,12.85985852856716,0.7790973391421064,0.0005827551309943082
8,0.0014101583659722518,41.05622036964034,12.919078753941134,0.7764055103219546,0.0008021648832065182
9,0.001457994899564338,41.155666254599254,12.86438352991078,0.7788916573159202,0.0006664419968356836
10,0.001384108138441848,41.124818572728735,12.881349746453754,0.77812046553859,0.0007133590586697656
11,0.0012552339141441162,41.11656141025137,12.885891189642344,0.7779140372096314,0.001025460776062928
12,0.001239672390948392,41.02749390513466,12.934878300977973,0.7756873493457704,0.00040480564349028986
13,0.0012548398664322398,41.14894474662554,12.868080352976103,0.7787236195244042,0.0005029534668154668
14,0.0012418156142784615,41.18647924336327,12.847436369953854,0.7796619821311044,0.0014184595670581157
15,0.0012228932634056747,41.15535728079788,12.864553491758027,0.7788839310218761,0.0006488060533688348
16,0.001172786926654657,41.10789657491442,12.8906568635708,0.7776974150066327,0.0008661314858378366
17,0.0010663551113912432,41.06132563813173,12.916270831381446,0.7765331425449714,0.0005283790038772856
18,0.00113478751485917,41.06921054142428,12.911934211205994,0.7767302629871821,0.000570023281482342
19,0.0009575177704880433,41.14572060330472,12.869853597242653,0.7786430168286472,0.0005438469339393064
20,0.0011074260971416891,41.07994918644533,12.906027916348254,0.7769987310718908,0.0014334330049357075
