epoch,train_loss,train_sup,train_kd,train_si,val_loss,kl,lam_kd,lam_si,kd_ratio,si_ratio,lr,time
0,0.0011121561784825135,0.0011121561784825135,0.0,0.0,0.0017480908095036855,0.0,0.0,0.0,0.0,0.0,5e-05,66.98923754692078
1,0.0009046514101946169,0.0009032128702978186,1.3223803948409081e-06,1.1615950195724822e-07,0.0018243747496931248,0.0,0.0009542713658753979,0.0003002606845241136,0.0014617568490347301,0.00012840249918171125,5e-05,67.02026581764221
2,0.0008504790582160061,0.0008474608882313485,2.5802399477986763e-06,4.379300368590241e-07,0.0013484700649067272,0.0,0.0019085427317507959,0.0006005213690482272,0.003033866528367054,0.0005149215993367797,5e-05,68.20641303062439
3,0.0007125298756880301,0.0007079466878471773,3.55585133046433e-06,1.0273365103884404e-06,0.001667752548444459,0.0,0.0028628140976261264,0.0009007820535723158,0.0049904592800838615,0.0014418153475970787,5e-05,68.17508935928345
4,0.0006224787321297429,0.0006159872432541058,4.5235649659335456e-06,1.9679239097035973e-06,0.0014159432834304061,0.0,0.0038170854635015917,0.0012010427380964544,0.007267019309168464,0.003161431560835116,5e-05,67.83412432670593
5,0.0005686112291791212,0.0005597629609312799,5.450360039187301e-06,3.3979082086541456e-06,0.0017922717975800467,0.0,0.004771356829376773,0.0015013034226205616,0.009585389382928198,0.005975802154944345,5e-05,67.66852688789368
6,0.0005297378717439731,0.0005181515381537028,6.3018596530491845e-06,5.2844739372210135e-06,0.0007031926554824039,0.0,0.005725628195252253,0.0018015641071446316,0.01189618486649361,0.009975639309728354,5e-05,75.5458471775055
7,0.0005462441269711942,0.0005314673346305986,7.2106112628955235e-06,7.56618107769997e-06,0.0012391863794424178,0.0,0.006679899561127876,0.0021018247916688485,0.01320034560898038,0.013851281330296056,5e-05,96.17933678627014
8,0.000470833260263963,0.0004525975914846601,8.014469612695715e-06,1.0221199166607178e-05,0.0010403244089499432,0.0,0.0076341709270031834,0.002402085476192909,0.017021885004900816,0.021708744961808503,5e-05,114.53617811203003
9,0.0005110043827840463,0.0004883099116984755,9.377852761606795e-06,1.3316618323964054e-05,0.0015111778030305787,0.0,0.008588442292878804,0.0027023461607171124,0.018351804950310836,0.026059694931406762,5e-05,118.66604900360107
10,0.00042293333911113523,0.0003963335829091662,9.994987747780575e-06,1.6604768454188428e-05,0.0007240174506044554,0.0,0.009542713658753546,0.0030026068452411233,0.023632536911813818,0.039260958923423045,5e-05,121.65459942817688
11,0.00042357894033125316,0.0003950482740389155,1.0062494496666707e-05,1.846817179567098e-05,0.0006768369562315423,0.0,0.009542713658753546,0.0030026068452411233,0.02375588948968401,0.04360030690201039,5e-05,122.28082585334778
12,0.00038461209596928677,0.00035476062189282817,9.648699664696368e-06,2.0202774411762253e-05,0.0005543944357516464,0.0,0.009542713658753546,0.0030026068452411233,0.025086833632676147,0.05252766260730278,5e-05,115.05576205253601
13,0.000407614179059031,0.00037587665496682587,9.79392555262933e-06,2.194359853957577e-05,0.0003334968900850073,0.0,0.009542713658753546,0.0030026068452411233,0.02402744079030422,0.05383423753862567,5e-05,116.45694756507874
14,0.0003518560551493401,0.00031863331316037466,9.553790717130022e-06,2.3668951271835454e-05,0.00033031936135706757,0.0,0.009542713658753546,0.0030026068452411233,0.027152554510039787,0.0672688473750708,5e-05,113.77922821044922
15,0.0003241129998851255,0.00028930467609156695,9.580597946999924e-06,2.522772584655862e-05,0.0005845545161019626,0.0,0.009542713658753546,0.0030026068452411233,0.02955943745050507,0.07783620482825439,5e-05,119.9136233329773
16,0.0003314335091063252,0.0002950195405241675,9.51295786406259e-06,2.690101071809507e-05,0.0003914689912486317,0.0,0.009542713658753546,0.0030026068452411233,0.02870246249304501,0.08116563346485621,5e-05,120.9383692741394
17,0.000299599419760118,0.0002617434703685265,9.432844924974718e-06,2.8423104466616773e-05,0.0003937883852027982,0.0,0.009542713658753546,0.0030026068452411233,0.03148485712197763,0.09487035885908746,5e-05,116.37841963768005
18,0.0003026266798502621,0.00026329953705716424,9.368547478917948e-06,2.9958595314179924e-05,0.0003557629741396648,0.0,0.009542713658753546,0.0030026068452411233,0.03095744064453752,0.09899522186544576,5e-05,127.01561760902405
19,0.00026570751924917074,0.00022494828109380566,9.130141586685666e-06,3.16290965686794e-05,0.0003739936883629547,0.0,0.009542713658753546,0.0030026068452411233,0.034361622932182645,0.11903726570499798,5e-05,123.65981912612915
20,0.00026587711566264486,0.00022332027807185577,9.277610059718948e-06,3.327922753107015e-05,0.0002666494225678669,0.0,0.009542713658753546,0.0030026068452411233,0.03489435349332861,0.12516770180889172,5e-05,123.65111136436462
21,0.00025434077590796205,0.00021034898445348215,9.287477822487839e-06,3.470431363199208e-05,0.0002631728639272891,0.0,0.009542713658753546,0.0030026068452411233,0.03651588224236874,0.13644809216336778,5e-05,123.1242241859436
22,0.00024678358885286993,0.0002014414705010495,9.198139436718969e-06,3.614397891510146e-05,0.000307576204301027,0.0,0.009542713658753546,0.0030026068452411233,0.03727208717352276,0.1464602208076736,5e-05,104.66353607177734
23,0.0002531180262006857,0.00020638894759675383,9.16716600762786e-06,3.7561912596304015e-05,0.00028826431802224796,0.0,0.009542713658753546,0.0030026068452411233,0.036216962281302056,0.14839682957436975,5e-05,114.12678718566895
24,0.0002442655081788259,0.0001963301350023529,9.0079616022812e-06,3.892741157419183e-05,0.00021433850327979938,0.0,0.009542713658753546,0.0030026068452411233,0.03687774696248356,0.15936515910258278,5e-05,112.69903993606567
