epoch,train_loss,val_loss,kl,lam_kd,lam_si,kd_ratio,si_ratio,lr,time
0,0.00423587100454754,0.0006973430007613744,0.16348792708891755,0.10108679118593325,0.0805977351522633,0.4418142863788243,0.0,0.0001,53.22014498710632
1,0.003884381484423312,0.0015194283237646717,0.16346154769825236,0.1010866203500143,0.08059764119250776,0.48591030670450663,0.0,0.0001,55.1714448928833
2,0.003637983956193483,0.00045567556789128364,0.1633078919110115,0.10108561408490808,0.0805970877466994,0.5237525351964986,0.0,0.0001,52.862037897109985
3,0.003504666158258946,0.0007436812095683525,0.16350129673948335,0.10108687699124756,0.08059778234518614,0.5334484139595483,0.0,0.0001,52.90317726135254
4,0.003337449588640919,0.0005160072233132812,0.16351613390653452,0.10108697611330424,0.0805978368623174,0.569249689366388,0.0,0.0001,52.93419027328491
5,0.0031684078340703066,0.00032692275954354817,0.16348940318660055,0.10108680170480122,0.08059774093764073,0.6012675548516299,0.0,0.0001,53.27430701255798
6,0.0030442302686671074,0.0005147438160072884,0.16339971205313322,0.10108621171914998,0.0805974164455323,0.6156300785928334,0.0,0.0001,53.310256481170654
7,0.0028628262425254582,0.0003786198058269281,0.1633615758746564,0.10108596596250399,0.08059728127937725,0.6519971375191593,0.0,0.0001,53.16068363189697
8,0.0027841703367665637,0.00019909474006159792,0.16339455329949004,0.10108618041484063,0.08059739922816236,0.6701959895494415,0.0,0.0001,53.26940107345581
9,0.002894725729770633,0.0004505530139017353,0.16343403014194066,0.10108644072926634,0.08059754240109639,0.6516794150497818,0.0,0.0001,53.24332857131958
10,0.0027700003275330123,0.00043544759131360864,0.16339676236799866,0.10108620270576349,0.08059741148816996,0.6785235222941823,0.0,0.0001,53.233142375946045
11,0.0026823047753579423,0.0001400702379064563,0.16344864295212894,0.1010865387355571,0.08059759630455642,0.695150734878909,0.0,0.0001,53.24838089942932
12,0.002640004685860988,0.00012449054248928282,0.16346268397873903,0.10108662536419682,0.0805976439503083,0.7090533089911987,0.0,0.0001,52.905850887298584
13,0.0026028105904553197,0.00013586559328385077,0.1634551780478148,0.10108657486116294,0.08059761617363952,0.7180397414857504,0.0,0.0001,53.09857225418091
14,0.0026452238256912996,0.00034955983801071984,0.16334742992110812,0.10108587292011562,0.08059723010606355,0.7079402205014939,0.0,0.0001,53.40422749519348
15,0.002538788768395586,0.0004554594106213907,0.16343602525511625,0.10108645127331622,0.08059754820032397,0.7372681995426051,0.0,0.0001,53.8487868309021
16,0.002550671520927133,0.00023725534030401773,0.16344248360438896,0.10108649946576469,0.08059757470617081,0.7334519919575485,0.0,0.0001,53.49845790863037
