epoch,train_task,kd_pct,si_pct,kl,val_mse
0,0.0021679039408633183,0.0,0.0,0.0,0.0011684850266522953
1,0.0017081924189588887,0.0,0.0,0.0,0.0013194194205139358
2,0.0016399093590476164,0.0,0.0,0.0,0.0004552483457742869
3,0.0015505520489550906,0.0,0.0,0.0,0.0005514386722747454
4,0.0013765012148975694,0.0,0.0,0.0,0.00047612722417658806
5,0.0012729849259823693,0.0,0.0,0.0,0.000517969582182937
6,0.001186441454351714,0.0,0.0,0.0,0.0003748516334379675
7,0.001144674449529602,0.0,0.0,0.0,0.0007880808290304533
8,0.000981146676522006,0.0,0.0,0.0,0.0004590701837895781
9,0.0009533873225678229,0.0,0.0,0.0,0.0006998195679453508
10,0.0007249981371534937,0.0,0.0,0.0,0.0007301448585919835
11,0.0006077613856407847,0.0,0.0,0.0,0.0006344678960905142
12,0.0005260534642269769,0.0,0.0,0.0,0.0005871064437339776
13,0.0004580461527388856,0.0,0.0,0.0,0.0003444090688674472
14,0.000414895747612017,0.0,0.0,0.0,0.0008553111641524043
15,0.0003812651892651421,0.0,0.0,0.0,0.0011932121565119685
16,0.0004272632074177453,0.0,0.0,0.0,0.00022795358855265773
17,0.0003465799313913313,0.0,0.0,0.0,0.00024104346152751936
18,0.0003291512302973348,0.0,0.0,0.0,0.00015113170562302508
19,0.0003232997784155454,0.0,0.0,0.0,0.00031417126719857145
20,0.0003108083122497767,0.0,0.0,0.0,0.0001949050023644611
21,0.0002921834787866469,0.0,0.0,0.0,0.00016960994485958647
22,0.00029808672685903155,0.0,0.0,0.0,0.00015899135196138957
23,0.00028229141219637794,0.0,0.0,0.0,0.0001286282153480504
24,0.0002852315445391005,0.0,0.0,0.0,0.000547305053822709
25,0.0002752970284821462,0.0,0.0,0.0,0.0001312662890190656
26,0.000268501931078559,0.0,0.0,0.0,0.00034938268261700385
27,0.00026650209597985097,0.0,0.0,0.0,0.00021416067949660153
28,0.0002645229154037267,0.0,0.0,0.0,0.00010288000289373807
29,0.00025771117862705107,0.0,0.0,0.0,0.0001476171153803737
30,0.0002593523938910071,0.0,0.0,0.0,0.00034211911879411045
31,0.0002466579698973608,0.0,0.0,0.0,0.00016616455287063274
32,0.0002477231940250888,0.0,0.0,0.0,0.0005173581665662374
33,0.0002445698318387089,0.0,0.0,0.0,0.0002494468531679236
34,0.00025649209730092457,0.0,0.0,0.0,7.094889617488308e-05
35,0.0002447380520736526,0.0,0.0,0.0,0.0001424651185091341
36,0.00023909353525373208,0.0,0.0,0.0,0.00014268236089094757
37,0.00023159315911873535,0.0,0.0,0.0,0.0002753880342810571
38,0.00023189883274458747,0.0,0.0,0.0,0.0003231906852808896
39,0.00023028803009768993,0.0,0.0,0.0,0.00040758589825307004
40,0.0002247517630655738,0.0,0.0,0.0,0.0003573091306551518
41,0.00022863597194286865,0.0,0.0,0.0,0.0002614639991266948
42,0.0002257670842874022,0.0,0.0,0.0,0.0003334502590769956
43,0.00022178898992135628,0.0,0.0,0.0,0.0001709681378034317
44,0.00021986858028892736,0.0,0.0,0.0,0.00011403746302362657
45,0.00021392971041070283,0.0,0.0,0.0,0.00012704194696360878
46,0.0002213357159806454,0.0,0.0,0.0,0.00028272903493732025
47,0.00021267891498563237,0.0,0.0,0.0,0.00021872542383473995
48,0.0002073953223767646,0.0,0.0,0.0,0.00027841123749222874
49,0.00021112892965845058,0.0,0.0,0.0,0.0002543389782755239
50,0.00020404979972543356,0.0,0.0,0.0,0.0001758056544987028
51,0.0002045087569453956,0.0,0.0,0.0,0.0002835813518993423
52,0.00020965043280624302,0.0,0.0,0.0,0.00035185721459044547
53,0.00020063721681307732,0.0,0.0,0.0,0.0002168618449313462
54,0.00020036299657106505,0.0,0.0,0.0,0.00019547777886172156
