epoch,train_loss,val_loss,lr,time
1,0.0027918610473070277,0.0017818464277521606,0.0001,40.5251145362854
2,0.0015794511275797028,0.0030518882294255614,0.0001,40.30586290359497
3,0.0013219173624290249,0.0026813083117945714,0.0001,39.58284258842468
4,0.0011966002607145577,0.001978902845416222,0.0001,39.35958528518677
5,0.0011050030806048195,0.003461489114761922,0.0001,39.04685831069946
6,0.000997240658500333,0.002918933422383995,0.0001,39.312095165252686
7,0.0009266764937461907,0.002279345997818644,5e-05,47.398409843444824
8,0.0007811162800107265,0.0022836416582149906,5e-05,64.66522240638733
9,0.0007683588144729171,0.0024234029764358326,5e-05,63.8180890083313
10,0.0007194207272934538,0.0017366159743077566,5e-05,67.58889126777649
11,0.0006945030353098163,0.0019322651524938579,5e-05,67.13645243644714
12,0.0006827044482155928,0.0021564262534194832,5e-05,63.08750057220459
13,0.000678856241344625,0.0021517037972782465,5e-05,64.62071084976196
14,0.000659944131565199,0.0020067240371316464,5e-05,64.37490487098694
15,0.0006458259415531051,0.0020170361454030254,5e-05,65.64746236801147
16,0.0006263974585434915,0.0019037066103713119,2.5e-05,67.36341595649719
17,0.0005544804588680003,0.001680698571776563,2.5e-05,64.83646082878113
18,0.0005505946449424296,0.001880138695788291,2.5e-05,55.526607036590576
19,0.000533586067659624,0.001872095028220627,2.5e-05,59.95533323287964
20,0.0005258017922915193,0.002029884993875202,2.5e-05,39.24436163902283
21,0.0005166053836659901,0.002267698171308598,2.5e-05,39.46390962600708
22,0.0005095983730880353,0.002159666998753709,2.5e-05,39.1840238571167
23,0.0004954289995271173,0.0019247314634384164,1.25e-05,39.307066917419434
24,0.00046357092036124745,0.0017336903816072766,1.25e-05,39.67468762397766
25,0.0004649409341996663,0.002090892299400199,1.25e-05,39.60227584838867
26,0.00047435690814316993,0.0017435558784546434,1.25e-05,39.656529664993286
27,0.00045706209832155933,0.0017622822738510829,1.25e-05,40.07095384597778
28,0.0004455196240246841,0.0018516927615456755,1.25e-05,39.98125338554382
29,0.00044349658985857316,0.001744439906563191,6.25e-06,39.92944383621216
30,0.000428762452265353,0.0016335645602219412,6.25e-06,39.853676319122314
31,0.0004282667299615921,0.0018369894181476047,6.25e-06,39.457377672195435
32,0.0004276166052203956,0.001931680777759213,6.25e-06,40.0025269985199
33,0.0004297697024523666,0.0018819583118570395,6.25e-06,40.26757526397705
34,0.00042818677486456476,0.0017367672239235546,6.25e-06,40.249635219573975
35,0.00042870442252767856,0.0018632846090174484,6.25e-06,40.199705362319946
36,0.0004229492032366587,0.0017415857474321161,3.125e-06,40.46164345741272
37,0.0004146498457124757,0.0018640090888630452,3.125e-06,40.8543381690979
38,0.0004110426355349756,0.002005890765271605,3.125e-06,40.189642667770386
39,0.00041126444639924406,0.0019158422684741275,3.125e-06,40.21073365211487
40,0.00040978467271603956,0.0018307076676547381,3.125e-06,39.948243618011475
41,0.00040709171977790015,0.001914035005521133,3.125e-06,40.47127556800842
42,0.0004069022278125444,0.0018317797866344398,1.5625e-06,40.45831561088562
43,0.00040323851380069333,0.0019372323087803454,1.5625e-06,39.69800543785095
44,0.00039995234646935697,0.001887414756324549,1.5625e-06,39.74922561645508
45,0.00040327992423438465,0.0018913420268657768,1.5625e-06,40.04398465156555
46,0.00040436410029684694,0.0018810677865502836,1.5625e-06,39.72011947631836
47,0.0004021890992975531,0.001921053758600163,1.5625e-06,39.76044225692749
48,0.0004009419063140276,0.0018692327280663305,7.8125e-07,39.41893267631531
49,0.0004029933332093285,0.001882394321702444,7.8125e-07,39.1266770362854
50,0.00040249533868497834,0.0018819618967766405,7.8125e-07,39.35612654685974
