epoch,train_loss,val_loss,lr,time,task_loss,kd_loss,mas_loss
0,0.005191693701617733,0.0028365854929162182,0.0001,54.857625007629395,0.005127557652198384,0.0,6.413605145878871e-05
1,0.0051960506793823314,0.0028520137539172702,0.0001,54.61474895477295,0.005124562024417746,0.0,7.14886464032878e-05
2,0.0051875517007015,0.0028313446040943444,0.0001,57.185166358947754,0.005119289833504377,0.0,6.826186227167611e-05
3,0.005192983399109201,0.0028609244959844917,0.0001,56.90854001045227,0.005122172050874313,0.0,7.081134304390461e-05
4,0.005180387855447643,0.0029046474229388205,0.0001,55.67784070968628,0.005120070363592582,0.0,6.0317499608211266e-05
5,0.005194415729053007,0.0028909857068327126,0.0001,56.58846879005432,0.005124135083718883,0.0,7.028064604565702e-05
6,0.005178202784441543,0.002849217830367223,0.0001,56.00370001792908,0.005114546913494057,0.0,6.365586734949744e-05
7,0.0051908878688742225,0.002851362232163654,0.0001,59.90337324142456,0.005123680663082397,0.0,6.720720010650955e-05
8,0.005188783361256842,0.0028660516755272475,0.0001,55.754475355148315,0.0051244942933762845,0.0,6.428907118427738e-05
9,0.005155214087521264,0.002866748300944789,5e-05,57.7597918510437,0.00512016105113187,0.0,3.505303457986929e-05
10,0.005164498011068149,0.0028430995273626943,5e-05,56.04527497291565,0.00512145802418486,0.0,4.303998695005181e-05
11,0.005161691245530567,0.0028566766415151637,5e-05,56.09423303604126,0.005119895886830669,0.0,4.17953567430707e-05
12,0.005155117419237567,0.0028289278443146566,5e-05,57.06511664390564,0.005117394731546913,0.0,3.772268644463158e-05
13,0.005168912448778734,0.002828878441261245,5e-05,57.799617290496826,0.005126063912231371,0.0,4.2848534306013164e-05
14,0.005160318271585872,0.0028180821904630754,5e-05,57.77715444564819,0.0051185912616667,0.0,4.172701126242502e-05
15,0.005168693123746231,0.0028736650203026164,5e-05,56.353636741638184,0.0051239747440505355,0.0,4.4718381284881476e-05
16,0.0051631915178535345,0.002861437119255815,5e-05,55.86855387687683,0.005123559426394764,0.0,3.9632090515138986e-05
17,0.005164529598666831,0.0028473523394755775,5e-05,55.92391896247864,0.005122180014718977,0.0,4.234958190847089e-05
18,0.0051613359410073376,0.0029047528129128304,5e-05,55.93117332458496,0.005121792162705655,0.0,3.954377750669721e-05
19,0.005158174338607991,0.0028528200960430184,5e-05,55.99566435813904,0.0051195621951236146,0.0,3.8612138289360387e-05
20,0.005160255086846446,0.0028485739417179953,5e-05,56.479554653167725,0.005118866572830156,0.0,4.1388515982861104e-05
21,0.005147115968033691,0.002867265788583962,2.5e-05,56.08411502838135,0.005120579411931542,0.0,2.6536555487175156e-05
22,0.00515092619405052,0.0028712212103629143,2.5e-05,59.7134370803833,0.005123743446460135,0.0,2.7182743406938745e-05
23,0.005147118783035535,0.002854938022279038,2.5e-05,71.32285141944885,0.005118099943341467,0.0,2.9018837177268582e-05
24,0.005145246023155925,0.002845472272390696,2.5e-05,71.82264852523804,0.005118637649643462,0.0,2.6608372059768977e-05
25,0.005156475848977392,0.0028484867592026373,2.5e-05,60.89021134376526,0.005128611632719045,0.0,2.78642150758387e-05
26,0.005142344509712503,0.002852774188397719,2.5e-05,58.12764024734497,0.005115548853788572,0.0,2.679565630478921e-05
27,0.005142964046454434,0.0028584075107958894,1.25e-05,59.536890506744385,0.005123466022163409,0.0,1.9498020581718867e-05
28,0.005141301257460397,0.0028672122094757415,1.25e-05,55.25542497634888,0.005120968583495349,0.0,2.033267578871361e-05
29,0.00514016209625345,0.0028429977117562745,1.25e-05,58.9824903011322,0.005119642152372664,0.0,2.0519944678460093e-05
30,0.005136874564306661,0.002853537917578142,1.25e-05,54.43433117866516,0.005116906992162107,0.0,1.9967569519601693e-05
31,0.005136428758841305,0.002873410177128188,1.25e-05,54.745591163635254,0.00511701674923153,0.0,1.9412014646399463e-05
32,0.005142824782558311,0.002865532119701,1.25e-05,54.82222580909729,0.005121809686557764,0.0,2.1015101133337125e-05
33,0.005134535172932006,0.002851856410251352,6.25e-06,54.95030617713928,0.005118531090878626,0.0,1.6004079019677725e-05
34,0.005134129730996211,0.0028564825714843776,6.25e-06,62.5810911655426,0.005118064476417347,0.0,1.606525541339145e-05
