epoch,train_loss,val_loss,lr,time,task_loss,kd_loss,mas_loss
0,0.0018926600324798433,0.002028965312196436,0.0001,72.46910858154297,0.0017112779002953044,0.0,0.00018138213249482087
1,0.0019425074507171344,0.0015296375875194358,0.0001,74.74400615692139,0.001718946515738146,0.0,0.00022356093418540805
2,0.0019230684412876074,0.00200214941439327,0.0001,72.33749389648438,0.0017099394320846757,0.0,0.00021312901042287388
3,0.0018329137903326047,0.0017727978726599341,0.0001,74.2525794506073,0.0016580152044127548,0.0,0.00017489858480848453
4,0.0017100081789373112,0.0008806935917343005,0.0001,71.70557570457458,0.001521569837666065,0.0,0.00018843834118738637
5,0.001633188770256297,0.0021134704258718704,0.0001,72.69667053222656,0.0014278498183046646,0.0,0.00020533895349024247
6,0.0016519692169391083,0.0022688671619703186,0.0001,72.06537461280823,0.0013869833039311357,0.0,0.00026498591335577065
7,0.0016166774714227187,0.0027343480297575577,0.0001,72.04867672920227,0.0013918804174415092,0.0,0.00022479705269506226
8,0.001430486383325877,0.0027575053835575225,0.0001,72.02968120574951,0.0012391518564171093,0.0,0.00019133452592981278
9,0.0014080939600614208,0.002886227369992726,0.0001,72.38729405403137,0.0012219108930967741,0.0,0.00018618306704674115
10,0.0014427240862315343,0.0008919428180759599,0.0001,72.66191792488098,0.0012529472443496897,0.0,0.00018977684181387382
11,0.0013189955315153514,0.0010510520823221682,5e-05,72.29315972328186,0.00114774340688832,0.0,0.00017125212430041866
12,0.0013338399859337932,0.0006434408816336131,5e-05,72.63221192359924,0.0011559885970822742,0.0,0.00017785138664467721
13,0.001299537737349041,0.0005380393141427951,5e-05,72.49856376647949,0.001129565350917553,0.0,0.00016997238597334755
14,0.001297994539508026,0.0005607990441253826,5e-05,71.601726770401,0.0011243924245883479,0.0,0.0001736021151182939
15,0.0012761989216648454,0.0007000322492670821,5e-05,72.17442536354065,0.001105668375260528,0.0,0.00017053054774166356
16,0.0012788333312583162,0.000490087873797122,5e-05,71.6690685749054,0.0011149702121525968,0.0,0.0001638631180905722
17,0.0012914432596453698,0.0009607226679673587,5e-05,70.98277616500854,0.0011165831467754798,0.0,0.0001748601115210683
18,0.001313509290207721,0.0006722237261023849,5e-05,72.21204781532288,0.001139555151936165,0.0,0.00017395413774632743
19,0.001294990890233701,0.000596482058628502,5e-05,72.27823781967163,0.0011225723282752961,0.0,0.0001724185626460567
20,0.0013197253026861401,0.0008722526090928586,5e-05,71.35556244850159,0.0011467045357011312,0.0,0.00017302076704680077
21,0.0013107126993504273,0.00044887477599254945,5e-05,71.7799904346466,0.0011384748072062034,0.0,0.00017223789227310333
22,0.0013080342968658611,0.0006228517967207505,5e-05,72.19014024734497,0.0011343185632402902,0.0,0.00017371573287877572
23,0.0012972270839242844,0.0005873866114681197,5e-05,76.44288516044617,0.0011249675159180164,0.0,0.00017225956739364874
24,0.0012926310615928734,0.0010762849639706644,5e-05,77.50549530982971,0.0011201465583734343,0.0,0.00017248450353016248
25,0.0012759494210356406,0.0007551328318998078,5e-05,76.99688863754272,0.0011012325451045795,0.0,0.00017471687524340913
26,0.0012435611088985896,0.0006842441039384479,5e-05,72.99947166442871,0.0010733060096959027,0.0,0.00017025509826168938
27,0.0012588226646699028,0.0007015810481372862,5e-05,69.72994637489319,0.0010860049722121318,0.0,0.00017281769142232068
28,0.0012162243209348205,0.0007098692322988533,2.5e-05,79.15296649932861,0.0010450252908573497,0.0,0.0001711990308330934
29,0.0011866049642465875,0.0009041018558268546,2.5e-05,80.08349561691284,0.0010176435520636324,0.0,0.00016896141158799058
30,0.0012120712701031249,0.0008647539930431346,2.5e-05,78.6685311794281,0.0010413616807825698,0.0,0.00017070958898511503
31,0.0012147841834278723,0.0007145621302660636,2.5e-05,79.40446972846985,0.0010382357470746005,0.0,0.00017654843589866238
32,0.001182752566897667,0.0007830711398175653,2.5e-05,81.32305145263672,0.0009909502314797707,0.0,0.00019180233370185616
33,0.0011410839977064886,0.0005696487077635387,2.5e-05,84.368976354599,0.0009410291645138628,0.0,0.00020005483275302284
34,0.0011129041298266872,0.0005736691098025333,1.25e-05,82.78370761871338,0.000920581062209095,0.0,0.00019232306840587612
35,0.001120793744995128,0.0006204594727850243,1.25e-05,81.99929428100586,0.0009276874704864966,0.0,0.00019310627442830228
36,0.0011044107808799008,0.0005676972683555447,1.25e-05,81.38374304771423,0.00091183294328794,0.0,0.00019257783769612382
37,0.0011150672193983846,0.0006004738480283045,1.25e-05,81.28903841972351,0.0009236091238823356,0.0,0.00019145809553546927
38,0.0011054605372633683,0.000599388638848983,1.25e-05,83.06955432891846,0.000913900396082065,0.0,0.00019156014140022195
39,0.0011074849288579566,0.0005977894697086309,1.25e-05,83.30199098587036,0.0009153363914227563,0.0,0.00019214853841856898
40,0.0010801896617022163,0.0006151982309592692,6.25e-06,85.09843230247498,0.0008900023378066839,0.0,0.00019018732397056508
41,0.0010842262136557558,0.0006100805610962182,6.25e-06,93.78636169433594,0.00089313677573689,0.0,0.00019108943908496102
