epoch,train_loss,val_loss,lr,time,task_loss,kd_loss,ewc_loss
1,0.011094907250944239,0.0024823532478162494,0.0001,40.199259996414185,0.006570325741793806,0.0,0.004524581514017215
2,0.006698024680370106,0.0033783265342592775,0.0001,40.04236149787903,0.0036149662956559093,0.0,0.0030830583888998278
3,0.0041818347267752985,0.0014217522607067896,0.0001,40.218080043792725,0.002198415831837445,0.0,0.0019834188933978577
4,0.002685808031771093,0.0033774319434473413,0.0001,40.459415912628174,0.0014851289708978773,0.0,0.0012006790628006788
5,0.0019398937482530245,0.0021133995339552483,0.0001,40.52823734283447,0.0012091155643216376,0.0,0.0007307781829432844
6,0.0014212417123388988,0.0028825054382097064,0.0001,40.283122062683105,0.000956062589920981,0.0,0.00046517912255612256
7,0.0011640145823990928,0.001681693663280996,0.0001,40.40174913406372,0.0008735829408010795,0.0,0.0002904316420727837
8,0.0009699697255230321,0.001605879552992968,0.0001,40.12835073471069,0.0007667333073472042,0.0,0.00020323641937031208
9,0.0008749442162009843,0.0025578900611111445,5e-05,40.235278844833374,0.0007284478921957267,0.0,0.00014649632432824962
10,0.000753483573147636,0.0016976490257335911,5e-05,40.33163237571716,0.0006332298919270625,0.0,0.00012025368274946401
11,0.0006912497533960915,0.0018769116577291103,5e-05,40.10858774185181,0.0005879452558402272,0.0,0.00010330449680776916
12,0.0006728122858234036,0.0016461366381706909,5e-05,40.145445823669434,0.0005826998874345935,0.0,9.011239854182269e-05
13,0.0006436716284037445,0.0019410251676017015,5e-05,40.053749799728394,0.0005644838089504596,0.0,7.918781889059396e-05
14,0.000756948800375865,0.0052708670731258225,5e-05,40.35042905807495,0.0006884307593099682,0.0,6.851804139999454e-05
15,0.0008422092025874802,0.002997419437597591,2.5e-05,40.11251497268677,0.0007884414918139255,0.0,5.37677116415764e-05
16,0.0006190043975841,0.002576861114768102,2.5e-05,40.10729241371155,0.0005661087813189698,0.0,5.289561593442594e-05
17,0.0005605722084511376,0.0023259262756469804,2.5e-05,40.50725293159485,0.0005087150681675446,0.0,5.185714027888849e-05
18,0.0005379536983383909,0.0022234710604436465,2.5e-05,39.90395140647888,0.000487537156633477,0.0,5.0416541721958165e-05
19,0.0005210645999715704,0.0023641981053321524,2.5e-05,40.11985683441162,0.00047214847725523976,0.0,4.8916122886618664e-05
20,0.0005130771533338723,0.002382118398834942,2.5e-05,40.745545864105225,0.00046552326820935595,0.0,4.7553885008754395e-05
21,0.0005025749151336239,0.0023139548486182018,1.25e-05,40.19284248352051,0.00045627970010245694,0.0,4.6295214668379484e-05
22,0.0004736102402454251,0.0024556368492904255,1.25e-05,40.43258619308472,0.0004283911777808644,0.0,4.5219062671983585e-05
23,0.0004713690252791607,0.0023805323420204305,1.25e-05,40.28900671005249,0.0004268741053371777,0.0,4.449492018607792e-05
