epoch,train_task,kd_pct,si_pct,kl,val_mse
0,0.0002935756445958088,9.872643227511805,1.6691000242219964,0.984080405758624,0.001496883944233138
1,0.0002170876995593056,19.745268941644063,3.340102015548478,0.9840793144365562,0.0016391780565521551
2,0.0001866805484517744,29.617690422094856,5.010270117973235,0.984070443013909,0.0019024541824849716
3,0.0001736149552676986,39.49012932475659,6.68042868444239,0.9840665490329743,0.0011915795558970692
4,0.00015499011471245975,49.36235729076898,8.350703176539954,0.9840589432837756,0.0008287228799140215
5,0.00014926523162504032,49.3629337253924,8.35038613365674,0.98407335400221,0.001150820611250019
6,0.00013783595944466813,49.36280485506002,8.350456985853231,0.9840701336525957,0.0010777892894505024
7,0.00012575617855275408,49.36293771499779,8.350383858043593,0.9840734568517133,0.0008687698279192206
8,0.00013395154325944914,49.36496416532156,8.349269310874574,0.9841241183985775,0.002259563858134648
9,0.000129807987603284,49.36208473996739,8.350852976720287,0.9840521327267274,0.0010558449178429252
10,0.00012085984374098561,49.36348060433507,8.350085264644756,0.9840870292501357,0.0010876635383502945
11,0.00012519988721786059,49.362887272985986,8.350411603320007,0.9840721956310314,0.0010121126682061503
12,0.00011284944152573481,49.36293017971189,8.350387916310098,0.9840732710615184,0.0010420410633512163
13,0.00010899579285847788,49.3631541641633,8.350264818754058,0.9840788673747114,0.0012114222912106539
14,0.00011125210926824083,49.362556083380156,8.350593669786708,0.9840639189046622,0.0007187409189012389
15,0.00010948206255863447,49.3620082160735,8.350895034867909,0.9840502212311997,0.0006510945214708826
16,0.00010675741096488397,49.361769922719155,8.35102604519992,0.984044265210581,0.0007427687698333931
17,0.00011016005578648127,49.3629747930919,8.350363356898123,0.9840743877840201,0.000997805577988623
18,0.00010055801714179995,49.363306369073086,8.350181039912139,0.9840826749041781,0.0010035533729118406
19,9.950456223289391e-05,49.36358339424899,8.35002855330742,0.9840896051075777,0.0010687476250352114
20,0.00010306916974968256,49.36290974330235,8.350399114456488,0.9840727622315265,0.0010969491135766295
21,9.874085014265024e-05,49.36253252116029,8.350606593680913,0.9840633318602645,0.0009327032036601021
22,9.518582224270912e-05,49.3629065663825,8.350400867026742,0.9840726817684246,0.0006323641487791549
23,9.613175414324463e-05,49.36405752699551,8.349767798470689,0.9841014577961535,0.0007416681955468637
24,9.473003636243103e-05,49.3625053499564,8.350621539222992,0.9840626514212292,0.0008284695951735581
25,9.426211276641238e-05,49.363366015284015,8.35014820320492,0.9840841672021976,0.0010212922489939518
26,9.385225807142458e-05,49.36205011722944,8.350871870580185,0.9840512720651867,0.0006556405498231346
27,9.55156146372073e-05,49.36319365443004,8.350242935662866,0.9840798613991433,0.0011210500400742373
28,9.517391372273044e-05,49.3629086159397,8.350399759217789,0.9840727323043887,0.00088342445886036
29,8.77776787730948e-05,49.363555830542595,8.350043725912549,0.9840889154876857,0.0008354555533617141
30,8.986226070322135e-05,49.36361915065163,8.350008866318015,0.9840904998368114,0.0009454694697536961
