epoch,train_loss,val_loss,lr,time
0,0.022722628178652934,0.002242688734258815,0.0001,247.65192365646362
1,0.006286736320127151,0.0011379180856852058,0.0001,251.591801404953
2,0.0036614298551898,0.0012390688727040326,0.0001,294.6402566432953
3,0.002000044899939399,0.0012031927039660138,0.0001,284.3220887184143
4,0.0011192199155552107,0.0005665375589396863,0.0001,254.02994751930237
5,0.0005955853422036899,0.0008916276879009195,0.0001,235.08538937568665
6,0.00040951380829276233,0.0005782719125084992,0.0001,201.61177706718445
7,0.000310597298997452,0.00035550235185121364,0.0001,205.74587106704712
8,0.00023760573081852072,0.00048508851869992817,0.0001,210.3292088508606
9,0.00020216842111410736,0.00030041902825621167,0.0001,240.89993977546692
10,0.0001887565959061887,0.00035374662460088235,0.0001,267.36690187454224
11,0.0001652697598189359,0.0002646351412472052,0.0001,320.5363347530365
12,0.00014900453602304236,0.0002829160222399742,0.0001,300.84167194366455
13,0.00021937661918973282,0.0003063399599260798,0.0001,298.45749020576477
14,0.00013703899349367966,0.00036347304964429714,0.0001,299.76461601257324
15,0.00013580025245574614,0.0003010053754923768,0.0001,297.7463924884796
16,0.00013259848765292408,0.0003086352945037558,0.0001,285.7305917739868
17,0.00012778746928846074,0.0002714957156822037,0.0001,205.26825881004333
18,0.00010744355579364633,0.00035201468157381377,5e-05,201.51174592971802
19,0.00010335844984303628,0.0003427212581506695,5e-05,198.8968255519867
20,0.00010237193649681902,0.0003932188386701082,5e-05,200.06539392471313
21,0.00010328263817487765,0.0003836332554768734,5e-05,207.97654342651367
22,9.964637527309901e-05,0.0004834810765762883,5e-05,208.4390745162964
23,9.842183162694116e-05,0.0004978591644828934,5e-05,202.9509835243225
24,9.108518836343229e-05,0.000401651568416479,2.5e-05,206.3098108768463
25,9.07508505237895e-05,0.0004573783516247691,2.5e-05,198.35282397270203
26,8.98908892990406e-05,0.00045964095572358126,2.5e-05,198.65474605560303
27,9.078116507815215e-05,0.0004710867187193011,2.5e-05,199.0310251712799
28,8.767524516867086e-05,0.0005218017172010306,2.5e-05,199.9411928653717
29,8.71877886217284e-05,0.0004429208184404633,2.5e-05,207.71447467803955
30,8.434559484515343e-05,0.0005118978256278488,1.25e-05,199.3110682964325
31,8.334258688456189e-05,0.0004709754361778391,1.25e-05,200.33910298347473
