epoch,train_loss,val_loss,kl,lam_kd,lam_si,kd_ratio,si_ratio,lr,time
0,0.0020958219027875776,0.0008792585767038717,1.962561046814369,0.0,0.0,0.0,0.0,0.0001,66.67052936553955
1,0.002422285861532794,0.002114847462362029,1.9610915089779577,0.029064694339279593,0.00037412226428818314,0.2515176114820469,0.0030841991371631586,0.0001,66.84492421150208
2,0.0028912201759693475,0.0005539813279839298,1.963261270970097,0.05812794982671461,0.0007488200693141731,0.4040431468237249,0.010851221490775274,0.0001,68.0503101348877
3,0.0032413689036694736,0.0005920571098732954,1.9616153428016319,0.08719412290987116,0.001122350836051544,0.5157132041194475,0.0179229824866855,0.0001,73.22231769561768
4,0.0036025573741244915,0.0007227648051736516,1.963385165934067,0.11625669053658337,0.0014973237853666936,0.5888900132567312,0.027684128818671133,0.0001,75.34360718727112
5,0.003933467465779743,0.00045696428513565155,1.9670878651498378,0.14531403658099595,0.0018743853676015862,0.633992877865063,0.035299589440621185,0.0001,73.59411931037903
6,0.004491769831187025,0.000387958347984285,1.958330409701565,0.17439205962587884,0.00224317614964842,0.6348808606515102,0.04001615084960541,0.0001,72.56240630149841
7,0.004808410260935258,0.0004822368319430973,1.9612202434899442,0.2034522911177584,0.0026190835528966437,0.6618430016017466,0.04027316111724033,0.0001,72.71313714981079
8,0.005289947676969825,0.0005671631267390124,1.9639671076848384,0.2325109539400719,0.0029956184239710755,0.6600512860503649,0.038263389851543435,0.0001,70.17731165885925
9,0.005812677883705892,0.0007525454055720858,1.9613085933428378,0.2615825473344608,0.0033669810662158247,0.6424443215936422,0.0417030015559897,0.0001,73.83260846138
10,0.006161881692849421,0.0007150563805787639,1.9634473541628341,0.29063658193884023,0.0037453672244638168,0.6525146707599321,0.04156018890280235,0.0001,74.14266586303711
11,0.006181688354534623,0.0004269161870688647,1.9635964803046813,0.29063640240164684,0.0037454390393412635,0.643652629817004,0.03921171512467722,0.0001,73.79671597480774
12,0.0061273223101781845,0.0005416400876336555,1.9642397998695305,0.29064043589665334,0.0037438256413387257,0.643943770272263,0.04159488996611021,5e-05,73.70949292182922
13,0.005937609975290683,0.0004116142718541126,1.9609474183366526,0.2906485087550533,0.003740596497978891,0.6612153137060037,0.04037465721980893,5e-05,75.18892908096313
14,0.0059270238092942905,0.0004516901163657453,1.9607732273926475,0.2906467348893285,0.003741306044268752,0.6645093341464346,0.0391047431005301,5e-05,73.12735486030579
15,0.005985121023852515,0.00047424357733072604,1.9607010211738016,0.29065006098285406,0.003739975606858494,0.6616350260180429,0.03706218205407635,5e-05,74.06981635093689
16,0.005964907871479782,0.0005878897035156578,1.9632365479080038,0.2906433936092386,0.003742642556304534,0.6614601258772066,0.0363377423488398,5e-05,73.70910930633545
17,0.005918987419977904,0.0004277677748865566,1.9646132083400898,0.29063565886925097,0.003745736452299637,0.6639455228429698,0.03651087859791035,5e-05,69.53886246681213
18,0.005883735167768491,0.0006436985561402797,1.963549446247075,0.29064192449792486,0.0037432302008300576,0.6671402445216202,0.03602170230855335,2.5e-05,72.36434054374695
19,0.005851250547194371,0.0006813989629991983,1.9630371903628387,0.2906384451787289,0.0037446219285084525,0.6689040297529152,0.03607451447523627,2.5e-05,72.87888169288635
20,0.005802411869179619,0.0008399412923115546,1.9623277959644154,0.2906443118361453,0.0037422752655418634,0.674582476113256,0.03630016090999718,2.5e-05,70.64468622207642
21,0.005800091890263708,0.00043052597341108255,1.961789798698265,0.2906426542707588,0.003742938291696661,0.6784558983218179,0.036291912958283254,2.5e-05,69.81023621559143
22,0.005797652962147785,0.0007044698290717818,1.9625504611022038,0.29064426081758543,0.0037422956729661026,0.6761286285690828,0.036219678420227164,2.5e-05,68.7880277633667
23,0.00577233845877789,0.0005243950276046629,1.9627775629453554,0.2906436396451835,0.0037425441419267004,0.679117092650522,0.036559605299985476,2.5e-05,72.79501032829285
24,0.005770662235888429,0.0007561389826830744,1.9618808056637524,0.29064444787326726,0.0037422208506930166,0.6800065751029837,0.03657958063280537,1.25e-05,70.85620999336243
25,0.0057391424916929,0.0005759568282182808,1.9645130349404878,0.2906336186076883,0.0037465525569244052,0.6844852210670472,0.03670174695776248,1.25e-05,70.05534934997559
26,0.005746127136355305,0.0006367708434071181,1.966453485470622,0.2906298647443297,0.0037480541022682228,0.6833580734510089,0.036507507566630425,1.25e-05,71.54970860481262
