epoch,train_loss,val_loss,lr,time
0,0.012425225230952566,0.000944449790629794,0.0001,319.8244049549103
1,0.004565123594885294,0.001131692613999699,0.0001,318.76676511764526
2,0.0024807739124184953,0.0005650054051622091,0.0001,312.93738198280334
3,0.0014835037386034644,0.00052506270211436,0.0001,307.26958894729614
4,0.0009554611047286939,0.0004720981263817884,0.0001,298.105082988739
5,0.0007317323497790607,0.00039516681216436025,0.0001,261.51531624794006
6,0.0005789699299414295,0.0004711742431722053,0.0001,174.71283888816833
7,0.00043228710084790983,0.0004705098745912065,0.0001,174.58473944664001
8,0.00037713415047168426,0.00044830869337012376,0.0001,174.3567624092102
9,0.00033507642548516876,0.00045604025804332136,0.0001,174.52772116661072
10,0.00036096930238928835,0.0004250739966852271,0.0001,174.7485010623932
11,0.00027167654368508127,0.0005440532288373167,0.0001,176.4924168586731
12,0.00021570652785231941,0.000693628856676109,5e-05,174.85446190834045
13,0.0002077231933123866,0.0007351872590240874,5e-05,174.90868830680847
14,0.0001936462996840843,0.000575696473546685,5e-05,175.58858156204224
15,0.000274945636094929,0.00042705774963423804,5e-05,178.3352770805359
16,0.0001966466468758395,0.0007327355855045693,5e-05,175.8729953765869
17,0.00016378775677674601,0.0006991292669791016,5e-05,175.56672620773315
18,0.0001760352288564384,0.00036969113706033125,2.5e-05,174.64772200584412
19,0.00023571375928011282,0.0005903039265047585,2.5e-05,174.32832264900208
20,0.00018328485088334317,0.0006779348225886141,2.5e-05,174.36970257759094
21,0.00014982202389868994,0.0004971305113687136,2.5e-05,174.4895579814911
22,0.00013252116880190903,0.0010031386311182397,2.5e-05,174.11813068389893
23,0.00012584882310238342,0.0007944494918759602,2.5e-05,173.59613037109375
24,0.0001239047571640413,0.0009056398842060987,2.5e-05,173.84472799301147
25,0.0001120382864872977,0.0007286402739923842,1.25e-05,174.15348744392395
26,0.00011206302018767038,0.0008933697749806682,1.25e-05,174.44259524345398
27,0.00010809666794757615,0.0008747333267094184,1.25e-05,173.85860085487366
28,0.00010871736381632194,0.000823767198033496,1.25e-05,173.4519612789154
29,0.00010713904421933501,0.0008573560102321657,1.25e-05,174.22183060646057
30,0.00010703048523832544,0.0009711674529272961,1.25e-05,174.35067296028137
31,0.00010003600754362542,0.000885620231293916,6.25e-06,174.07491326332092
32,0.00010012167130164605,0.0008916009286731537,6.25e-06,172.98175358772278
33,9.846800356823057e-05,0.0009703540567308954,6.25e-06,165.9070360660553
34,9.789207051519082e-05,0.0009081411782747247,6.25e-06,219.64276266098022
35,9.982442955063963e-05,0.0008995836016728754,6.25e-06,289.04220032691956
36,9.922714772180459e-05,0.0009368577635158879,6.25e-06,263.5723822116852
37,9.55502257414867e-05,0.0009194581243382251,3.125e-06,242.14490723609924
38,9.61629701375937e-05,0.0009251712386292649,3.125e-06,223.8947343826294
