trained_after_task,evaluated_on_task,trained_task_idx,eval_task_idx,MAE,MAE_smooth,RMSE,RMSE_smooth,R2,R2_smooth,R_value
task0,full_test,0,-1,0.05622441,0.05620787465653886,0.07668699,0.07660097296623888,0.16927683353424072,0.17113949046359278,-0.056224409490823746
task0,test_task0,0,0,0.027922912,0.02792657857953982,0.028417394,0.028419485429506015,-29.270734786987305,-29.275189978863008,-0.027922911569476128
task0,test_task1,0,1,0.035453457,0.0354621074045812,0.038439453,0.03832183427659413,-2.128361225128174,-2.1092460591327593,-0.03545345738530159
task0,test_task2,0,2,0.72164035,0.718666878998927,0.85410637,0.8395770399997594,-980.0900268554688,-946.9949673717515,-0.7216403484344482
task1,full_test,1,-1,0.04978636,0.04981594056285217,0.06610728,0.06598713060938992,0.38267844915390015,0.3849203418945061,-0.04978635907173157
task1,test_task0,1,0,0.032863595,0.031026956156941028,0.043553475,0.03935813118118266,-70.10499572753906,-57.06619850206947,-0.032863594591617584
task1,test_task1,1,1,0.039056245,0.03900725444054058,0.041602395,0.041480463257225715,-2.6643688678741455,-2.6429206507510536,-0.03905624523758888
task1,test_task2,1,2,0.048525717,0.04477220921375621,0.061833,0.0563684958883522,-4.141922950744629,-3.273245244174004,-0.04852571710944176
task2,full_test,2,-1,0.0613697,0.06127091931832973,0.07344178,0.07328497174456938,0.2380976676940918,0.24134779219101266,-0.061369698494672775
task2,test_task0,2,0,0.035766583,0.0353875688204777,0.036339145,0.035985642056683656,-48.49985122680664,-47.54147492782487,-0.03576658293604851
task2,test_task1,2,1,0.018941393,0.018628843088862854,0.0238279,0.023384693368142608,-0.20208191871643066,-0.15777955151522916,-0.018941393122076988
task2,test_task2,2,2,0.09040938,0.09032949060567576,0.09259557,0.09230032854074877,-10.530957221984863,-10.457540968742515,-0.09040938317775726
