trained_after_task,evaluated_on_task,trained_task_idx,eval_task_idx,MAE,MAE_smooth,RMSE,RMSE_smooth,R2,R2_smooth,R_value
task0,full_test,0,-1,0.05622441,0.05620787465653886,0.07668699,0.07660097296623888,0.16927683353424072,0.17113949046359278,-0.056224409490823746
task0,test_task0,0,0,0.027922912,0.02792657857953982,0.028417394,0.028419485429506015,-29.270734786987305,-29.275189978863008,-0.027922911569476128
task0,test_task1,0,1,0.035453457,0.0354621074045812,0.038439453,0.03832183427659413,-2.128361225128174,-2.1092460591327593,-0.03545345738530159
task0,test_task2,0,2,0.72164035,0.718666878998927,0.85410637,0.8395770399997594,-980.0900268554688,-946.9949673717515,-0.7216403484344482
task1,full_test,1,-1,0.02082406,0.020887228393570663,0.024184417,0.024201599319715415,0.9173802137374878,0.9172627637670023,-0.02082405984401703
task1,test_task0,1,0,0.039472096,0.03944945181866256,0.0426019,0.042590253867131556,-67.0318603515625,-66.99467686069681,-0.03947209566831589
task1,test_task1,1,1,0.0039892863,0.0037604288499386695,0.0049341493,0.004548190648147429,0.9484549164772034,0.9562034564133515,-0.003989286255091429
task1,test_task2,1,2,0.04892326,0.04928934878155946,0.051282324,0.051358397321481696,-2.536879777908325,-2.547381122661493,-0.04892326146364212
task2,full_test,2,-1,0.03667265,0.03675494225817671,0.04167176,0.04173850616275306,0.7547005414962769,0.7539141290048834,-0.03667265176773071
task2,test_task0,2,0,0.042847626,0.04287772918504478,0.04325845,0.043263028306421696,-69.14494323730469,-69.15979123078633,-0.04284762591123581
task2,test_task1,2,1,0.01581651,0.01563012724359609,0.017539475,0.01733585729065279,0.3486781120300293,0.3637128361424429,-0.01581650972366333
task2,test_task2,2,2,0.019489244,0.019836976092408,0.021650271,0.02166836192677628,0.369606614112854,0.36855273423598245,-0.019489243626594543
