epoch,train_loss,train_sup,train_kd,train_si,val_loss,kl,lam_kd,lam_si,kd_ratio,si_ratio,lr,time
0,0.004885048133463492,0.004885048133463492,0.0,0.0,0.000753571149133099,0.0,0.0,0.0,0.0,0.0,5e-05,42.72653150558472
1,0.004346788623014153,0.0043467169785645346,0.0,7.164444961831927e-08,0.0020269550547141867,0.0,0.0,0.0008300999999999712,0.0,1.648215633007697e-05,5e-05,42.50067067146301
2,0.00399920111895337,0.003998906462383781,0.0,2.946565695877922e-07,0.0008629833352694002,0.0,0.0,0.0016601999999999425,0.0,7.36788575576581e-05,5e-05,42.01415705680847
3,0.0039318853028912325,0.003931116824814256,0.0,7.684780769763837e-07,0.00089131881279382,0.0,0.0,0.002490299999999949,0.0,0.00019544773506269343,5e-05,42.35856056213379
4,0.003660566978261772,0.0036590456028644212,0.0,1.5213753973508164e-06,0.0009096729665066761,0.0,0.0,0.003320399999999885,0.0,0.0004156119547560484,5e-05,47.73611903190613
5,0.0035514020796265063,0.0035487526726493794,0.0,2.6494069771270408e-06,0.0006817855358624953,0.0,0.0,0.004150499999999983,0.0,0.0007460171835585774,5e-05,59.48672151565552
6,0.00342321703394528,0.0034189985149477046,0.0,4.2185189975754874e-06,0.0009023065559466492,0.0,0.0,0.004980599999999898,0.0,0.0012323258957126703,5e-05,66.8150725364685
7,0.003229951527881437,0.0032236615120245764,0.0,6.290015856860719e-06,0.0007760553044242785,0.0,0.0,0.005810699999999844,0.0,0.0019474025546712813,5e-05,77.04677438735962
8,0.0030300198398220185,0.0030210991302914224,0.0,8.920709530596224e-06,0.0005181045337671785,0.0,0.0,0.00664079999999977,0.0,0.0029441092805254443,5e-05,77.14121460914612
9,0.0030242599390861353,0.0030120388039299936,0.0,1.2221135156141736e-05,0.0005429624059821222,0.0,0.0,0.007470900000000071,0.0,0.004041033311387478,5e-05,78.14741635322571
10,0.0029568336910337934,0.0029407211228884675,0.0,1.6112568145325688e-05,0.000790330875665044,0.0,0.0,0.008300999999999966,0.0,0.005449264256621845,5e-05,80.47009253501892
11,0.0025207850233736973,0.002502080324539753,0.0,1.870469883394443e-05,0.0004754468241699431,0.0,0.0,0.008300999999999966,0.0,0.007420188020996317,5e-05,81.82659482955933
12,0.00249694895631354,0.002475443819504148,0.0,2.1505136809392467e-05,0.00046175536092143185,0.0,0.0,0.008300999999999966,0.0,0.008612565649376487,5e-05,79.70585203170776
13,0.0021969468519485395,0.0021724599638203086,0.0,2.4486888128231083e-05,0.0003759579418719753,0.0,0.0,0.008300999999999966,0.0,0.011145871875103812,5e-05,74.95733690261841
14,0.0021024877544965613,0.0020747873927116074,0.0,2.7700361784953835e-05,0.00046330000106266286,0.0,0.0,0.008300999999999966,0.0,0.013175040722929994,5e-05,76.32509469985962
15,0.0019241636463964522,0.0018929016195759526,0.0,3.1262026820499435e-05,0.00029840207006789964,0.0,0.0,0.008300999999999966,0.0,0.016247072788765415,5e-05,77.99337196350098
16,0.001864195823630089,0.0018292492371278803,0.0,3.494658650220873e-05,0.0005203613305725589,0.0,0.0,0.008300999999999966,0.0,0.01874619933122603,5e-05,74.808100938797
17,0.0018897548284109447,0.0018510712946920172,0.0,3.86835337189273e-05,0.00013987749222525524,0.0,0.0,0.008300999999999966,0.0,0.02047013355243308,5e-05,78.31849670410156
18,0.0016064267561917067,0.0015641544112782169,0.0,4.227234491348982e-05,0.0008001173851853068,0.0,0.0,0.008300999999999966,0.0,0.02631451745344632,5e-05,79.8883330821991
19,0.001575869758558092,0.0015296549931720028,0.0,4.621476538608909e-05,0.0003933776224459148,0.0,0.0,0.008300999999999966,0.0,0.02932651326996415,5e-05,80.42149257659912
20,0.0014293061029660434,0.0013789347623477312,0.0,5.037134061831222e-05,0.0003741923040568795,0.0,0.0,0.008300999999999966,0.0,0.035241814551678935,5e-05,77.71174097061157
21,0.0013565817318902636,0.0013020034719225684,0.0,5.4578259967695217e-05,0.00018517680184786605,0.0,0.0,0.008300999999999966,0.0,0.04023219440795931,5e-05,76.74419641494751
22,0.0012524421733904607,0.0011935539848055264,0.0,5.888818858493438e-05,0.0002847818380734988,0.0,0.0,0.008300999999999966,0.0,0.04701868863575503,5e-05,85.30385255813599
