epoch,train_loss,val_loss,lr,time
0,0.019013022236868574,0.0021226435618267483,0.0001,194.401141166687
1,0.006015858022604341,0.0009609335431845673,0.0001,202.79733324050903
2,0.003231255115949856,0.0008643337661628213,0.0001,196.6424355506897
3,0.0019593601372910902,0.0005605169215717992,0.0001,193.4929699897766
4,0.001214118884120474,0.0005132327220645232,0.0001,190.3066782951355
5,0.0008115698596387911,0.000703521838571835,0.0001,208.12167310714722
6,0.0007029678748392154,0.0005285235193783322,0.0001,244.06363725662231
7,0.0004477272436335535,0.0003410728752034245,0.0001,222.192702293396
8,0.0003109122642276349,0.0005044735121134675,0.0001,192.49625706672668
9,0.00026507144357540684,0.0002953560485297642,0.0001,223.32335329055786
10,0.0002580215958695371,0.0002735940296021163,0.0001,240.07433581352234
11,0.000191734709169545,0.0009470108312277742,0.0001,251.35964226722717
12,0.0001675541159541543,0.00026089125007225443,0.0001,256.5119774341583
13,0.00014774674633655747,0.0002511575921304966,0.0001,257.9225540161133
14,0.00014588641318786925,0.0001644528362564327,0.0001,251.27996349334717
15,0.00013493174951538126,0.0002807149572895595,0.0001,201.9494593143463
16,0.00015973975606429152,0.0002388083203848654,0.0001,196.20481777191162
17,0.00012804305262339576,0.00010322859601376634,0.0001,199.44743943214417
18,0.0001316208950499924,0.0001294286105314901,0.0001,191.52160620689392
19,0.00012825545734616005,0.00013455472795479564,0.0001,187.49097418785095
20,0.00011812448605780343,0.00018089969338890534,0.0001,186.1998918056488
21,0.00011776130780389935,0.0001163401628200607,0.0001,200.25844955444336
22,0.00011362008449584923,0.00021812897883016942,0.0001,183.46463799476624
23,0.00011887982299707129,0.0003451171082152718,0.0001,185.67721581459045
24,0.00010930217659610676,0.0004061947926112,5e-05,189.2076711654663
25,0.00010027328504277735,0.00013983057415072476,5e-05,190.6163558959961
26,9.856544801014686e-05,0.00016389221571490957,5e-05,191.20789861679077
27,9.663427842909282e-05,0.00021705771870746498,5e-05,188.46893978118896
28,9.725202671972438e-05,0.00016514857643497557,5e-05,188.16083312034607
29,9.70423399003494e-05,0.0001681224090766973,5e-05,188.95734763145447
30,8.981616122407717e-05,0.00016922567058412993,2.5e-05,190.21308183670044
31,8.778856528696575e-05,0.00017635592217041967,2.5e-05,190.70943307876587
32,8.815418337577402e-05,0.0001865130972700478,2.5e-05,189.491596698761
33,8.746228867478073e-05,0.00019649610300706097,2.5e-05,189.1038863658905
34,8.579329037383432e-05,0.0002346181332757022,2.5e-05,190.5407316684723
35,8.798121514272357e-05,0.00022702344835293269,2.5e-05,188.86272811889648
36,8.417226069027493e-05,0.00020675786019484595,1.25e-05,190.72920274734497
37,8.336489076006423e-05,0.0002000119244392475,1.25e-05,190.8953251838684
