epoch,train_loss,train_sup,train_kd,train_si,val_loss,kl,s,lam_kd,lam_si,kd_ratio,si_ratio,lr,time
0,0.002311110176611737,0.002311110176611737,0.0,0.0,0.0018267963501058869,1.553941274734654,0.7432918444725701,0.0,0.0,0.0,0.0,0.0001,44.87958383560181
1,0.0015448751414301018,0.0015436816373642964,1.042043340573445e-06,1.5146072523212733e-07,0.002109968424739085,1.5523079566363325,0.7446303982737739,0.00024369189864234007,0.00022358323310314856,0.0006745162198731594,9.804075499067132e-05,0.0001,44.907896280288696
2,0.0013313022406339775,0.0013286720210638476,2.1257688267984165e-06,5.044507433313999e-07,0.0009317926918558417,1.5525300698023874,0.7449192730747217,0.00048683246738294553,0.00044733994169724627,0.0015967589942507026,0.00037891526652218064,0.0001,44.979532957077026
3,0.0013863958908885824,0.0013821777099326353,3.1687115756141662e-06,1.0494693803330792e-06,0.000647750762417771,1.5520360508648314,0.7443428282268904,0.0007318989555112973,0.0006704906613720676,0.00228557484657809,0.0007569766956395427,0.0001,45.08259391784668
4,0.0011506060242374376,0.0011445010881208297,4.312882229619569e-06,1.79205388698821e-06,0.0007920411414772438,1.5530641689380553,0.7429112298174682,0.0009813298074932426,0.0008922681376225815,0.003748357073376115,0.0015574869670753645,0.0001,45.35611367225647
5,0.0012407532439929628,0.0012325761858445383,5.3150627193957746e-06,2.8619954290287344e-06,0.0007596276181679247,1.5505991313714993,0.745067811170207,0.0012163724402010502,0.0011185728549942557,0.0042837387249466015,0.0023066596383164214,0.0001,45.11064791679382
6,0.0011051072116319539,0.0010944279283772388,6.529858148865651e-06,4.1494251058492195e-06,0.0004239768753645021,1.55235071418003,0.7445775821871605,0.0014624537971287114,0.001341404247052973,0.005908800594308638,0.0037547715390632602,0.0001,45.06438446044922
7,0.001002272533841288,0.0009891219453746101,7.6174270904253324e-06,5.533161376252562e-06,0.0004324347585304811,1.5529373127427315,0.7441554646106286,0.0017090157996643932,0.0015640844043744437,0.007600155479898213,0.005520615590498412,0.0001,45.01361417770386
8,0.0009276018089844943,0.0009115354504501709,8.78714208791268e-06,7.279216446410753e-06,0.0003300273372945925,1.5526854664216665,0.7442476214077767,0.0019524573731606553,0.001787746402074753,0.009472967821755902,0.00784735042116809,0.0001,45.09007692337036
9,0.000867523540055234,0.0008485276750736478,9.876248153978443e-06,9.119616827607768e-06,0.0003512478249452898,1.551455884594554,0.7448148207244237,0.0021916431862061443,0.0020127474712297983,0.011384415174889246,0.010512241347395755,0.0001,45.25149154663086
10,0.0007190312049161996,0.0006967068530539405,1.1131703378307703e-05,1.119264848395149e-05,0.00040639492350159353,1.5529233806947682,0.7442164647396995,0.002440869035612834,0.0022345894513685982,0.015481530289919838,0.015566290318729562,0.0001,45.21696186065674
11,0.0007806190709168237,0.0007575249974920591,1.1084121959478037e-05,1.200995146528661e-05,0.0004947924243355161,1.5514867672812986,0.7447078699141305,0.002436179696742804,0.0022360649479091334,0.014199143183191676,0.015385162767265126,0.0001,53.1137797832489
12,0.0007176432292413436,0.0006935358114960907,1.1196039005385665e-05,1.29113787398672e-05,0.0006052548287587943,1.5535775568407328,0.7441091416297616,0.0024418931893199288,0.00223426720226405,0.015601121210634922,0.017991361464548983,0.0001,45.241432428359985
13,0.0007079826428604361,0.0006829345586096379,1.1131087360478253e-05,1.391699689031997e-05,0.0006500767844799939,1.553779800196304,0.74452818488758,0.0024378943794999505,0.002235525424418424,0.015722260245683045,0.01965725718089873,0.0001,44.3157913684845
14,0.0006303331674037498,0.0006043865707169949,1.1186531935180546e-05,1.4760064751574319e-05,0.00130380300010901,1.551883803703891,0.7445358291455947,0.002437821432534586,0.002235548377119862,0.017747014616502313,0.023416290804383448,5e-05,44.340667486190796
15,0.0005547647967374142,0.0005282332616083309,1.1291402400850027e-05,1.5240132728233279e-05,0.001036690199543283,1.5532774912681149,0.7437109777197791,0.0024456927535021554,0.0022330716725824035,0.020353494791405382,0.027471340679619337,5e-05,44.078490018844604
16,0.0005321823578018711,0.0005052336882904177,1.1277160314542265e-05,1.5671509196911113e-05,0.00099881567244971,1.552417928266967,0.7446273214291798,0.0024369483478703428,0.0022358230924768453,0.021190406162882792,0.029447630059817844,5e-05,44.461421728134155
17,0.0004892791316206439,0.0004619509800947039,1.1293149027426779e-05,1.603500249851323e-05,0.0005729731150566367,1.5538606114207398,0.7442120138088492,0.002440911509571465,0.0022345760869731546,0.02308119904893629,0.03277270879181039,5e-05,44.684589862823486
18,0.0005000910164903327,0.00047236404747294373,1.1293577901481582e-05,1.6433391115907392e-05,0.0005528445212332069,1.5531812013803052,0.7443701921233308,0.0024394020592093343,0.0022350510342629853,0.022583044943979513,0.03286080048235593,5e-05,45.19448781013489
19,0.00048643216530345763,0.000458244356859594,1.130669202420466e-05,1.6881116419658947e-05,0.0008580004823322738,1.554777889112936,0.7430584522710105,0.002451919617014797,0.0022311123952032386,0.023244129049630288,0.03470394769048171,5e-05,44.791765451431274
20,0.0004776458614722011,0.0004491373631584157,1.1252725309478688e-05,1.7255773004306652e-05,0.0008312708289846861,1.5530334640278745,0.7441104937724429,0.0024418802862095045,0.0022342712622169187,0.02355872041850319,0.036126708920121015,2.5e-05,44.5129828453064
21,0.00043732720179320237,0.000408541410029099,1.1294013946811805e-05,1.7491777817291538e-05,0.0007154823073147698,1.5528672925497717,0.7440103371487755,0.002442836052190198,0.0022339705312530945,0.025825089087763563,0.03999700394937433,2.5e-05,43.8976993560791
22,0.0004255276767821725,0.0003965606945861671,1.133724193803777e-05,1.762974025796763e-05,0.0007859556590664203,1.553288296376262,0.7437245759853955,0.0024455629891471254,0.002233112502827826,0.026642783904844106,0.041430302233883345,2.5e-05,44.018717527389526
23,0.0004178416324476591,0.00038874241630273407,1.1330822138265398e-05,1.7768394006659618e-05,0.00044475998048567505,1.5534009752904496,0.7435355653515936,0.0024473666635039474,0.0022325449782049523,0.02711750399760549,0.04252423077751922,2.5e-05,43.86420440673828
24,0.0004070924588640765,0.0003778773697524472,1.129775868260138e-05,1.7917330429027945e-05,0.00041629216822232563,1.552130934770228,0.7449224051939118,0.0024341324479981675,0.002236709113008745,0.027752316302114482,0.044012926397662244,2.5e-05,43.744850158691406
25,0.0003985964883731327,0.0003692153820005991,1.1304764238121565e-05,1.8076342134412053e-05,0.00034671746260352945,1.5519219650153366,0.7448664377275556,0.002434666529503798,0.002236541064711156,0.028361424568143685,0.045349978390904676,2.5e-05,43.81145453453064
26,0.00040513290443551953,0.000375577601954673,1.1363132560129461e-05,1.8192169920717082e-05,0.000573328951561877,1.552949461389273,0.7436537414149603,0.002446238943169922,0.002232899814461759,0.028047913254446614,0.04490420235321204,1.25e-05,44.40799403190613
27,0.0003741375782857859,0.00034453503978396587,1.1335536351536592e-05,1.8267002150283376e-05,0.0005543399910716818,1.5540469166272397,0.7435647000187054,0.0024470886397181518,0.002232632458155854,0.030297775496044708,0.048824291411674464,1.25e-05,42.96918320655823
28,0.00037200772407999187,0.0003422456651385633,1.1379803594477395e-05,1.8382255346951206e-05,0.00039196833410345516,1.5509361254778489,0.7445442734267564,0.0024377408511773993,0.0022355737319762832,0.030590234712520172,0.04941363890336459,1.25e-05,42.9394690990448
