epoch,train_loss,val_loss,kl,lam_kd,lam_si,kd_ratio,si_ratio,lr,time
0,0.0020958219027875776,0.0008792585767038717,1.962561046814369,0.0,0.0,0.0,0.0,0.0001,61.63442540168762
1,0.002614215242602971,0.00072875014029031,1.9610915089779577,0.048503510942847335,0.00037412226428818314,0.37803853623919964,0.00275367887166147,0.0001,60.529032945632935
2,0.003493042813966095,0.0005666439716646578,1.963261270970097,0.09700471972274335,0.0007488200693141731,0.5212451022757247,0.00837897223917026,0.0001,60.90101361274719
3,0.00405247674177923,0.0005663848132906085,1.9616153428016319,0.1455105966557939,0.001122350836051544,0.6211533123986271,0.01974526710556367,0.0001,60.77017307281494
4,0.0048792425734228515,0.0003758719217009365,1.963385165934067,0.19401070485853314,0.0014973237853666936,0.6507372645401528,0.027365879818627318,0.0001,60.60906624794006
5,0.005358493848387771,0.0004712565216947417,1.9670878651498378,0.2425024585295938,0.0018743853676015862,0.6737297070796971,0.02904533657452785,0.0001,60.58583688735962
6,0.006060559918040171,0.00043558195543822104,1.958330409701565,0.291027295401406,0.00224317614964842,0.6652350005280037,0.028643606780526593,0.0001,61.138185262680054
7,0.0067189381516792315,0.0003681013055296768,1.9612202434899442,0.33952366578841386,0.0026190835528966437,0.6506030650662437,0.029120855857136318,0.0001,60.72077417373657
8,0.007318267831701331,0.0005648269713873125,1.9639671076848384,0.38801752630411646,0.0029956184239710755,0.6347950110682377,0.028629189156577098,0.0001,60.715925216674805
9,0.007909252814721483,0.0007373565879057026,1.9613085933428378,0.4365320757351371,0.0033669810662158247,0.613869716185017,0.028940215723533586,0.0001,63.454527378082275
10,0.008549811800700045,0.00048322611433854087,1.9634473541628341,0.48501853110214416,0.0037453672244638168,0.600532362370178,0.029899507750331948,0.0001,60.394355058670044
11,0.008356712816030794,0.00019896960707030653,1.9635964803046813,0.48501824384263575,0.0037454390393412635,0.6049860248435364,0.02881943530508558,0.0001,60.216349601745605
12,0.008391488446101434,0.0004382637383605658,1.9642397998695305,0.48502469743464516,0.0037438256413387257,0.6082788815228329,0.02726874081925723,0.0001,70.4565646648407
13,0.008336112047232811,0.0004427548287074716,1.9609474183366526,0.4850376140080841,0.003740596497978891,0.6084519505498405,0.02724407115228943,0.0001,64.42145872116089
14,0.008301974083380263,0.0002540707842262731,1.9607732273926475,0.485034775822925,0.003741306044268752,0.6130919384913305,0.02863445868777192,0.0001,62.72932505607605
15,0.008214360616150941,0.0004787795067248601,1.9607010211738016,0.48504009757256583,0.003739975606858494,0.6178133550325264,0.027687059159497568,0.0001,67.61512327194214
16,0.008300075500844564,0.0003306894557221917,1.9632365479080038,0.48502942977478186,0.003742642556304534,0.6146212476770964,0.028299687367404916,0.0001,63.27835488319397
17,0.00835076977458384,0.00023877099876503876,1.9646132083400898,0.4850170541908014,0.003745736452299637,0.6089859262126215,0.028859250301490752,5e-05,65.96939158439636
18,0.008138073524892132,0.00036902221426223484,1.963549446247075,0.4850270791966801,0.0037432302008300576,0.6214075473679961,0.02919641988026454,5e-05,66.91258478164673
19,0.008118038147283761,0.0003661294194649415,1.9630371903628387,0.48502151228596624,0.0037446219285084525,0.6206284308998593,0.027991281301128212,5e-05,66.22206568717957
20,0.00811661535334536,0.0002942622823866965,1.9623277959644154,0.4850308989378319,0.0037422752655418634,0.6216682569603244,0.02773114970308618,5e-05,67.13940715789795
21,0.00809049215180998,0.00024040988784446407,1.961789798698265,0.48502824683321366,0.003742938291696661,0.623239778669143,0.027472915561303136,5e-05,69.99815559387207
22,0.008071206140400139,0.00011101037239771188,1.9625504611022038,0.485030817308135,0.0037422956729661026,0.6238049658835788,0.027151102073767034,5e-05,73.92423057556152
23,0.008093430110918821,0.00016473206415204564,1.9627775629453554,0.48502982343229356,0.0037425441419267004,0.6215054922846269,0.027168374905604267,5e-05,74.9355640411377
24,0.008066136563484427,0.0005775606580784145,1.9618808056637524,0.4850311165972279,0.0037422208506930166,0.6243294232903451,0.02699007999640014,5e-05,70.77573823928833
